Word 1,Word 2,Levenshtein Distance,Doublemetaphone Match
Juxtaposit,Jacobine,7,False
Juncite,Jeoparder,7,False
Jacobite,Jesuit,5,False
Jordan,Jant,4,False
Jellied,Jauntily,6,False
Jar-owl,Julies,6,False
Jeerer,Juddock,6,False
Jub,Jugata,4,False
Jugula,Jurymen,5,False
Jalons,Journeyed,7,False
Javel,Jaculate,5,False
Jamacina,Jocund,5,False
Jaunting,Janker,5,False
Japhethite,Jacqueminot,8,False
Johnnies,Jura-trias,7,False
Jarvy,Jalousie,6,False
Juvenescent,Jointed,8,False
Jayhawker,Jackmen,6,False
Jiggish,Jarl,6,False
John,Javelinier,8,False
Jowl,Jostlement,7,False
Jambes,Jiffy,5,False
Jingled,Judas-colored,9,False
Jargonic,Jest,7,False
Jesuitically,Jauntiness,8,False
Jugement,Joust,6,False
Judger,Jurisprudential,12,False
Jet d'eau,Jeat,6,False
Jewelled,Jarvey,6,False
Jeopardized,Jaded,6,False
Judaic,Jolty,5,False
Jockeys,Judged,5,False
Judaizing,Judging,3,False
Jacobinical,Joint-fir,8,False
Jag,Jib,2,False
Jupe,Jeopardous,8,False
Japhetite,Jovially,8,False
Jacob,Jermoonal,7,False
Joy,Juliform,6,False
Jerking,Junketries,7,False
Jak,Jungermannia,10,False
Jockeying,Jole,6,False
Jealously,Jamadar,7,False
Janus-faced,Juga,8,False
Jah,Jouk,3,False
Juncite,Jinnee,4,False
Jeffersonite,Juga,11,False
Jin,Jalapic,5,False
Jointure,Jamaicine,7,False
Jugement,Jim-crow,7,False
Joinder,Jurisprudent,8,False
Jaundiced,Jurel,6,False
Journalize,Jauntily,6,False
Law-fall,Juvenal,6,False
Jobbing,Jamacina,5,False
Jotter,Juggernaut,7,False
John's-wort,Jawy,9,False
Joysome,Jacqueminot,9,False
Just,Juxtaposit,6,False
Judaistic,Judaism,3,False
Jawed,Jumbler,5,False
Jasponyx,Jager,6,False
Juncite,Japhetite,5,False
John's-wort,Juvenilities,10,False
Jamaican,Judaizer,5,False
Jubilant,Jocoserious,10,False
Jarvy,Javanese,6,False
Jashawk,Juwansa,6,False
Jostle,Jugger,5,False
Jabberment,Joculatory,9,False
Joyed,Janizaries,8,False
Juiceless,Jaborine,8,False
Jeremiade,Jacobitic,7,False
Joul,Jackknife,8,False
Jewelweed,Jealous,6,False
Jacob,Jadery,4,False
Jub,Juramentum,8,False
Japhetic,Japannish,5,False
Jupiter,Jibber,4,False
Justled,Juncate,5,False
Jestingly,Jabbering,7,False
Jagua palm,Jocosity,9,False
Jettee,Joined,4,False
Join,Justifiable,9,False
Jumpweld,Jakwood,5,False
Junta,Jane,3,False
Jigged,Janus-headed,9,False
Juncous,Jackscrew,7,False
Jo,Jailer,5,False
Jilting,Jumart,6,False
Jilted,Judaism,6,False
Journalized,Jane-of-apes,10,False
Juvenile,Jards,7,False
Journeywork,Janus,9,False
Jaghir,Jew's-harp,7,False
Jument,Jacobine,6,False
Jujube,Jacqueminot,9,False
Jacobus,Jargonist,5,False
Jinn,Jacobinism,7,False
Japanning,Jerusalem,8,False
Jippo,Jacobean,7,False
Juba,Jeoparding,8,False
Jungermannia,Jazel,10,False
Jereed,Journalism,8,False
Java,Jointuring,9,False
Jacketed,Juga,7,False
Jamacina,Johnadreams,8,False
Jak,Jugulated,7,False
Jonah,Jointuress,7,False
Jactitation,Jacobitic,6,False
Jesuitical,Jaculation,7,False
Jolliness,Jubate,7,False
Jougs,Jolty,3,False
Jorum,Jestingly,8,False
Joculator,Jointuring,8,False
Jellying,Jackal,7,False
Jackass,Junction,6,False
Jesting,Joyful,6,False
Jagged,Jewelweed,6,False
Jayhawker,Jigger,6,False
Jovinianist,Jointworm,7,False
Juggernaut,Jura-trias,7,False
Junketing,Jovicentric,8,False
Jacksmith,Jungly,8,False
Japery,Justiciar,8,False
Jury-rigged,Jeames,9,False
Jewstone,Juridical,8,False
Jugular,Japery,6,False
Jemlah goat,Jacamar,8,False
Jinny road,Jugging,9,False
Junartie,Juxtapose,5,False
Jellying,Jilting,3,False
Jesus,Jacobitism,8,False
Joe,Jetton,4,False
Junior,Jacobaean lily,11,False
Juxtaposition,Jinrikisha,11,False
Jockey,Jeoparding,8,False
Jamaica,Juxtaposit,8,False
Jakwood,Juvenescent,10,False
Jo,Joinant,5,False
Jell,Joyless,5,False
Juke,Jacksaw,5,False
Jabberingly,Judged,9,False
Journeywork,Jaggy,9,False
Jamaicine,Jeffersonite,9,False
Joisting,Joysome,5,False
Jointress,Jack-a-dandy,11,False
Juxtapositing,Junco,10,False
Jetson,Jacksnipe,7,False
Jointure,Judaism,7,False
Juggs,Juli,3,False
Jar,Jar-owl,4,False
Japonica,Jezebel,7,False
Jerker,Jasp,5,False
Jack Ketch,Joist,8,False
Jobation,Jesuitic,6,False
Jolloment,Juggling,7,False
Judas-colored,Jacobinical,11,False
Jacketed,Janizaries,7,False
Juvenileness,Jilted,8,False
Juvenilities,Jockeying,10,False
Juger,Jockeys,5,False
Jobber,Jeopardous,8,False
Jesse,Juvenilities,9,False
Juggs,Judahite,6,False
Japer,Justiciary,8,False
Jocundity,Jovially,6,False
Jowl,Jack-a-lent,9,False
Jolif,Jashawk,6,False
Justiciar,Jelerang,8,False
Jugglery,Joculator,7,False
Jimmies,Jim-crow,5,False
Jeopardized,Jentling,8,False
Jeremiad,Jollity,6,False
Justness,Juwansa,4,False
Juncaceous,Jilted,8,False
Juice,Jayet,4,False
Jimmies,Jugging,5,False
Jeat,Jocosity,6,False
Justify,Jockeyism,7,False
Jesuitical,Joe,9,False
Juvenescence,Jouk,11,False
Jested,Juror,5,False
Jurisprudential,Jargoning,11,False
Justiciable,Joram,9,False
Japanner,Justification,11,False
Jamaican,Jellies,6,False
Jim-crow,Jocoserious,8,False
Juror,Jiggle,5,False
Juvenescent,Johnadreams,9,False
Juniperin,Jotting,7,False
Jackknife,Jewellery,8,False
Jawed,Jugulum,6,False
Jeel,Joviality,7,False
Jingling,Jackass,7,False
Justinian,Jan,6,False
Joying,Jarvy,5,False
Jehu,Jolliness,7,False
Juvenal,Juger,4,False
Jamacina,Javel,6,False
Jabber,Jippo,5,False
Johnadreams,Jabot,9,False
Jeat,Jezebel,5,False
Jumblement,Jutting,7,False
Janitor,Jackass,5,False
Janitor,Jailer,3,False
Jarvey,Jaundice,6,False
Jewess,Jupe,4,False
Joysome,Judaically,9,False
Joked,Jasp,4,False
Jotted,Jubate,4,False
Jeel,Joinery,5,False
Jointless,Jacchus,7,False
Jeremiade,Justinian,7,False
Jaculatory,Jeat,7,False
Jovicentric,Juba,10,False
Jactitation,Joist,8,False
Jerfalcon,Juncaceous,7,False
Jesuitess,Jennies,4,False
Joysome,Judicable,7,False
Juke,Jerquing,6,False
Jurisconsult,Jordan,9,False
Jargon,Jactation,5,False
Jerquer,Jacobitical,10,False
Joinder,Jacobinized,6,False
Jemmy,Jaspachate,9,False
Jug,Jubilar,5,False
Jolliness,Javelinier,6,False
Justness,Jaspidean,6,False
Jumper,Jobation,7,False
Journey-bated,Jasmine,11,False
Jilt,Jaculated,6,False
Journal,Jaggy,6,False
Jollyhead,Juiceless,7,False
Jubilation,Jealousness,10,False
Jeweler,Juglandine,9,False
Jangler,Jan,4,False
Jack-a-lent,Jellies,9,False
Jeweling,Jamaicine,6,False
Jerfalcon,Judaism,7,False
Japhethite,Judicature,8,False
Jade,Juggernaut,8,False
Jaw-fallen,Jersey,8,False
Jument,Jacobitism,8,False
Jaspideous,Jove,8,False
Jo,Joviality,7,False
Jam,Jasponyx,6,False
Jawbone,Jellying,6,False
Jaundiced,Jeffersonia,10,False
Juniority,Jolliness,8,False
Jeweler,Jess,5,False
Jaghir,Jantu,4,False
Jumble,Japanning,8,False
Joke,Justicoat,7,False
Jeffersonite,Japanned,10,False
Jumping,Jaunty,6,False
Jaundiced,John,7,False
Jingling,Jowter,7,False
Junketries,Jackstay,7,False
Jellied,Jewelry,5,False
Jamdani,Janglery,6,False
Jack,Justiciar,7,False
Jogger,Joinder,3,False
Jacobaean lily,Joe,11,False
Jetties,Jamaica,5,False
Jawed,Jinrikisha,9,False
Jibber,Judgeship,7,False
Jugula,Johannes,7,False
Jacana,Juvenescence,9,False
Junket,Joiner,4,False
Jumblingly,Jaspideous,9,False
Jears,Juramenta,7,False
Jesuitocracy,Juppon,9,False
Jasmine,Jashawk,4,False
Jerquer,Jouk,5,False
Jointure,Juppon,7,False
Johnsonese,Justiceship,9,False
Judgment,Jellies,6,False
Juggle,Jaganatha,7,False
Juncaceous,Journalistic,9,False
Jacobus,Jewfish,6,False
Jugulate,Judge,5,False
Juggs,Jacobitism,8,False
Jacobaean lily,Jantu,11,False
Janitrix,Julep,7,False
Jumble,Jah,5,False
Jointing,Jaculating,5,False
Jeerer,Jucundity,8,False
Jew's-harp,Jurisdiction,10,False
Juga,Jemidar,5,False
Jumble,Jovialty,6,False
Jamaicine,Jaggy,7,False
Jewelled,Juncous,7,False
Jangled,Juniper,4,False
Junold,Jumped,3,False
Jangle,Juristic,7,False
Judaize,Jubilation,6,False
