Word 1,Word 2,Levenshtein Distance,Doublemetaphone Match
Buckling,Backrack,5,False
Beetrave,Belepered,6,False
Bidale,Bawd,4,False
Brace,Bubo,4,False
Basi-,Balefulness,9,False
Balling,Bloodlet,7,False
Bibble-babble,Boiled,10,False
Buckling,Bothersome,9,False
Brassy,Bladed,4,False
Brassy,Balneation,8,False
Buzz,Bantling,7,False
Bisexual,Blazoned,7,False
Bismer,By-blow,6,False
Bletonism,Blastocyst,5,False
Bullary,Buffoonery,6,False
Birchen,Brit,5,False
Bagged,Bulbul,5,False
Blastopore,Brahma,8,False
Balneography,Burl,10,False
Baccated,Bounty,6,False
Bodily,Bengola,5,False
Bobbinwork,Blowze,8,False
Barring,Bimedial,6,False
Botany Bay,Belonged,8,False
Belcher,Bridle iron,8,False
Boastless,Bepraise,7,False
Breech,Bilifuscin,8,False
Blarneyed,Beraining,7,False
Bird,Beblubber,8,False
Bearishness,Bibliomania,9,False
By-spell,Bored,6,False
Bedstock,Balanced,7,False
Breede,Banding plane,11,False
Bacteriology,Bagpiper,9,False
By-room,Bailable,7,False
Bag net,Beetlestock,8,False
Belzebuth,Blastophore,9,False
Basion,Braying,4,False
Burying place,Ballast,10,False
Beem,Blunderhead,8,False
Bombazine,Betonies,7,False
Beild,Berme,3,False
Baseborn,Baseboard,2,False
Brahman,Brawned,4,False
Besaiel,Bewreke,5,False
Biogenetic,Ballahoo,9,False
Benzoline,Bibliopegistic,11,False
Bleaky,Banking,6,False
Betrust,Boozy,6,False
Billet,Burbot,4,False
Boisterousness,Blastoderm,9,False
Beluted,Borraginaceous,12,False
Bridged,Become,5,False
Bispinose,Butt joint,8,False
Beshone,Biflorous,7,False
Backstaff,Baubling,7,False
Blancmange,Barkery,8,False
Borraginaceous,Backstairs,11,False
Beraining,Brantail,6,False
Bagman,Broom corn,7,False
Bipedal,Bromize,6,False
Blush,Backset,5,False
Brinish,Borracho,6,False
Barony,Bedrop,4,False
Beslave,Boation,6,False
Brachium,Beetle,7,False
Brills,Brail,3,False
Biparietal,Bad,8,False
Brazed,Bourbon,6,False
Batrachoid,Boule,9,False
Browdyng,Barratry,7,False
Balaenoidea,Burganet,8,False
Bivalency,Ballotin,7,False
Beseeching,Bureaus,8,False
Brachypinacoid,Burlap,12,False
Bathometer,Belight,8,False
Bullen-bullen,Beehouse,9,False
Beholden,Bacillariae,9,False
Bright's disease,Barpost,14,False
Blackguard,Bountiful,9,False
Beset,Bemoaning,7,False
Bedfellow,Bleat,7,False
Bipont,Backplate,6,False
Bill book,Broiler,8,False
Bag net,Burnishing,9,False
Beaconing,Butterball,9,False
Blaming,Bloodied,5,False
Bestain,Blastide,5,False
Beverage,Boyishness,8,False
Beweep,Balancing,8,False
Bewraying,British,6,False
Birdie,Brachiata,7,False
Burlesquing,Butt hinge,7,False
Blushy,Bacchanal,7,False
Benzoyl,Bourder,6,False
Birl,Blive,3,False
Buhrstone,Botanic,7,False
Biliverdin,Boniness,7,False
Blindman's holiday,Beeve,17,False
Backs,Bonnilass,7,False
Blamable,Butterweight,10,False
Bearing,Board,4,False
Bumper,Butting,5,False
Blackamoor,Bechance,7,False
Balbuties,Birthing,7,False
Binding,Bimaculate,8,False
Bon ton,Belecture,7,False
Boweries,Breastfast,8,False
Burel,Bendy,4,False
Backslider,Bedgown,9,False
Blee,Bibliomania,9,False
Boyishness,Billhook,8,False
Brightening,Bluely,9,False
Beaupere,Broiderer,5,False
Butterweight,Bismuthinite,10,False
Breeches,Biuret,6,False
Barbarously,Bilalo,8,False
Battuta,Bowbell,6,False
Beleaguered,Blennogenous,9,False
Beau ideal,Bluefin,8,False
By-bidder,Besayle,7,False
Buoy,Befortune,7,False
Bursa,Billowing,8,False
Batardeau,Bloodiness,8,False
Blastemal,Bitterling,8,False
Bel-accoyle,Beakiron,8,False
Befortune,Bractlet,7,False
Bubonocele,Besmear,8,False
Build,Bantered,6,False
Bestraddle,Bill broker,9,False
Bursa,Bemuddle,6,False
Bouilli,Blockade,6,False
Boilary,Bombolo,5,False
Blasphemer,Boat bug,8,False
Bitts,Bossing,6,False
Butterbump,Barbaic,7,False
Bemired,Basinet,4,False
Blacklead,Bort,8,False
Black death,Blacksalter,6,False
Bassetto,Burrower,7,False
Boxberry,Boast,6,False
Blue jay,Bucktooth,8,False
Bartery,Bribed,5,False
Broncho-pneumonia,Beetling,14,False
Born,Barenecked,7,False
Bristliness,Briber,7,False
Blae,Buckish,6,False
Bactrian,Billy goat,8,False
Bullfly,Bezoartical,10,False
Baleful,Batrachomyomachy,14,False
Barge,Blared,3,False
Bur marigold,Bunn,10,False
Bewitching,Bimetallic,8,False
Barbiers,Bashi-bazouk,9,False
Brevipen,Budge,6,False
Bethumpt,Bedright  Bedrite,13,False
Bacciferous,Bosjesman,9,False
Barkbound,Bash,7,False
Boa constrictor,Bitstock,11,False
Bedfellow,Bayard,8,False
Bulldozer,Butterine,7,False
Barratrous,Boon,8,False
Bane,Borrel,4,False
Brooded,Boatbill,7,False
Bull-necked,Bed rock,8,False
Burly,Baguet,5,False
Battled,Base,4,False
Basi-,Bankrupted,8,False
Banking,Bush,6,False
Bookbinder,Breech pin,9,False
Boar,Benefiter,7,False
Bill broker,Blossom,8,False
Butyrometer,Brazing,9,False
Bondwomen,Birches,7,False
Bawdyhouse,Bumkin,9,False
Bewig,Best,3,False
Bay rum,Backwash,6,False
Bedimming,Bloody hand,8,False
Bureaus,Brutely,5,False
Bridoon,Befuddled,7,False
Butylene,Bemuffle,6,False
Burgamot,Bittacle,6,False
Bleating,Balanite,5,False
Bluets,Bonsmots,5,False
Beadsnake,Bacchantes,7,False
Barley,Baltimore oriole,12,False
Baronial,Bhunder,6,False
Bisecting,Blomary,8,False
Bicolored,Blemishing,9,False
Baseborn,Beshrew,6,False
Barbarously,Bestow,9,False
Bodian,Bullantic,6,False
Banc,Bootes,5,False
Biggin,Bismuthic,6,False
Baccare,Balaustine,7,False
Blocking course,Buttonball,13,False
Bundle,Bromatologist,11,False
Barebone,Barbituric acid,12,False
Brilliantly,Bdellometer,7,False
Billiards,Beducked,7,False
Beauteous,Bulchin,7,False
Bourse,Bath,5,False
Brandy,Bootlick,7,False
Bisector,Basaltic,5,False
Bepommeling,Blockaded,9,False
Bouche,Blabbed,5,False
Barbacanage,Baldheaded,8,False
Bushboy,Booky,5,False
Black book,Brustled,9,False
Brier,Bassinet,5,False
Bearer,Booky,5,False
Betrust,Bookless,6,False
Buolt,Batrachia,8,False
Bubble,Butyrous,6,False
Bilocation,Bourn,7,False
Battle-ax,Bled,6,False
Bric-a brac,Basisphenoidal,11,False
Black-jack,Begnaw,8,False
Bloodwood,Buffoonly,8,False
Burglarer,Baenopod,8,False
Bird-eyed,Bittersweet,7,False
Bazaar,Benthamite,8,False
Brigandish,Beauish,5,False
Booking,Bereavement,9,False
Baggager,Bawrel,5,False
Bulging,Bonding,3,False
Bibulous,Bushfighter,10,False
Burdensome,Basaltiform,9,False
Bollandists,Bleat,7,False
Bribeless,Bladdering,8,False
Bescratch,Brand spore,10,False
Bulwarked,Balcony,7,False
Bestirred,Bondage,7,False
Boohoe,Bloodying,6,False
Bombast,Buddle,6,False
Bespattered,Butterbump,8,False
Brominate,Bemourn,7,False
Boncilate,Blende,7,False
Blacked,Burhel,5,False
Burrel,Billon,5,False
Benefactor,Bedeswoman,7,False
Boozy,Blameful,7,False
Brimless,Beggarhood,9,False
Bacteriological,Border,12,False
Bowled,Backfriend,7,False
Bindingness,Beatitude,8,False
Brachydome,Baudrick,8,False
Broadness,Breathful,6,False
Brassy,Bleated,5,False
Belepered,Bespice,5,False
Bandana,Busying,5,False
Brothers,Beshone,6,False
Brawl,Bullfinch,8,False
Banterer,Bowler,5,False
Bobtailed,Belayed,5,False
Blanch,Boragineous,8,False
Burgeon,Batfish,6,False
Baltimore oriole,Boatable,12,False
Bokadam,Bramin,5,False
Brokerly,Bursitis,7,False
Bestud,Beggar's ticks,10,False
Brisure,Botanized,7,False
Binding,Brin,4,False
Burse,Brooding,7,False
Bumptiousness,Bristling,10,False
Befooled,Bearherd,5,False
Bacterioscopy,Burro,10,False
Bewildering,Burinist,8,False
Bilabiate,Baroscopical,10,False
Brushiness,Bilocular,9,False
Backsaw,Bonchretien,9,False
Biases,Birdcall,6,False
Bureaus,Bender,6,False
Bilobate,Bushment,7,False
Bulbar,Ballad monger,9,False
Buffoonism,By-room,6,False
Bildstein,Backstay,6,False
Believable,Boatage,7,False
Bergmeal,Brigandage,7,False
Bauble,Baubee,1,False
Bestrown,Bucolical,8,False
Bonchretien,Beaux,9,False
Badgered,Balsamation,9,False
Bey,Blasty,4,False
Bespeckling,Babies,9,False
Basilar,Burlesquer,7,False
Bolt,Barony,4,False
Bocardo,Broad-horned,9,False
Basaltic,Bronchophony,11,False
Behovely,Boce,5,False
Basilical,Bombace,7,False
Blastocarpous,Bitterling,10,False
Buhlbuhl,Brownism,7,False
Bedrench,Bibliographies,12,False
Blow-out,Blazonment,6,False
Bean caper,Bugginess,9,False
Bicorporate,Bibulously,8,False
Bonze,Balloting,7,False
Biased,Beneficent,8,False
Beggaring,Bathing,5,False
Boskiness,Bass-relief,8,False
Bouquet,Boyishness,7,False
Backside,Blockage,5,False
Broadly,Breeziness,8,False
Breastplough,Blowpipe,10,False
Bisque,Becked,5,False
Brasse,Bemean,5,False
Bending,Bescumber,7,False
Bedel,Boated,4,False
Beadle,Boarded,4,False
Begore,Bluestockingism,12,False
Blandishing,Boom,10,False
Bargain,Basilary,5,False
Bilection,Blandisher,8,False
Bell metal,Blanketing,7,False
Blackwash,Brothel,8,False
Barbacan,Batoidei,6,False
Burstwort,Bulbul,7,False
Bruting,Batmen,5,False
Baa,Bullae,4,False
Brevetcy,Blenched,6,False
Broadly,Button,6,False
Bowne,Bibliopolist,10,False
Bonassus,Bedstaves,7,False
Blastopore,Bow,8,False
Basswood,Beknow,6,False
Bathos,Bolar,5,False
Bedrizzle,Buckram,8,False
Bowshot,Bye,6,False
Bengali,Beavered,6,False
Beatifying,Bathetic,6,False
Buttressing,Box-iron,9,False
Betterness,Bimastism,8,False
Breezy,Blur,5,False
Bevy,Bleacher,6,False
Banqueted,Blue grass,9,False
Baltimore bird,Baptismally,10,False
Buttonhole,Bandoline,7,False
Beemaster,Beswike,6,False
Buckstall,Beggarliness,11,False
Blistery,Bain,6,False
Bogtrotting,Bell metal,9,False
Bodle,Ballastage,7,False
Batta,Biffin,5,False
Backboned,Blain,7,False
Bell,Bishop's-weed,11,False
Beautied,Bangue,5,False
Ballotation,Break-up,9,False
Benignly,Belaboring,8,False
Billsticker,Beleaguered,8,False
Bummed,Bramble net,8,False
Blearing,Board,5,False
Blot,Buttons,5,False
Bogle,Batavian,7,False
Bottle-nose,Beldame,8,False
Bractless,Byss,6,False
Breastplow,Birdcage,9,False
Brought,Boa,5,False
Baste,Basseted,3,False
Bemaster,Bribery,6,False
Buffer,Buttony,5,False
Bird of paradise,Balneary,13,False
Babyroussa,Bromine,7,False
Bibliology,Bunkum,9,False
Bedabbling,Brokage,9,False
Bestializing,Build,9,False
Becard,Bestuck,5,False
Blissless,Brail,7,False
Bourree,Bronchotome,8,False
Balmily,Bulker,5,False
Burnie,Booth,5,False
Bolection,Bolstering,6,False
Broadness,Blacken,6,False
Brabblement,Betulin,8,False
Baisemains,Bigamy,7,False
Bolter,Bromide,5,False
Boilery,Burdenous,7,False
Backwards,Bunodonts,7,False
Brutally,Break-up,6,False
Busy,Buddha,4,False
Bubbling Jock,Begirded,11,False
Bedew,Belaid,4,False
Benevolent,Brainsick,9,False
Boundless,Bouge,5,False
Breede,Basketful,7,False
Brewed,Baken,4,False
Benet,Bilocation,8,False
Branchiopoda,Blighting,10,False
Barelegged,Bengola,7,False
Bannered,Burring,7,False
Backslidden,Backsliding,3,False
Begone,Beast,4,False
Blond,Bookful,5,False
Blennorrhea,Beauseant,9,False
Bedazzled,Backless,6,False
Brunswick green,Butting,11,False
Bahar,Brusk,4,False
Basipodite,Burrock,8,False
Beslobber,Boarded,7,False
Bemingle,Boon,6,False
Bacchical,Bull terrier,11,False
Benzene,Bilocation,9,False
Brassicaceous,Byzantine,10,False
Blackish,Belonged,7,False
Balanoglossus,Bustler,11,False
Bondager,Bebleed,6,False
Bastinadoes,Boulework,9,False
Browed,Bestirring,8,False
Bloodbird,Buttercup,8,False
Bunched,Bestialize,9,False
Bustled,Bulse,4,False
Bratsche,Bee,6,False
Barbotine,Bob wig,6,False
Basalt,Bealed,4,False
Biotic,Bendwise,6,False
Bonze,Broadax Broadaxe,13,False
Belligerence,Bidder,9,False
Bolthead,Bengalee,7,False
Biblist,Bejewelled,8,False
Bigamy,Brochantite,9,False
Bothnian,By-name,6,False
Birthing,Bonnyclabber,11,False
Bowgrace,Bombilate,5,False
Breakfasting,Bummer,11,False
Blustrous,Bluey,6,False
Boldu,Bombardier,7,False
Bleynte,Burmese,5,False
Bothy,Bobsled,5,False
Black-faced,Bearhound,8,False
Bede,Bluebreast,7,False
Brait,Beakhead,6,False
Baas,Basined,5,False
Bondslave,Befogging,8,False
Brettice,Blacken,7,False
Boxes,Brassage,6,False
Bougie,Bitake,4,False
Brew,Bafflement,8,False
Boul,Brewer,5,False
Breeziness,Blackguarded,11,False
Bristling,Byssoid,6,False
Birthmark,Buoying,8,False
Bromlife,Boisterousness,11,False
By-wash,Brittleness,9,False
Burnstickle,Baby farm,10,False
Basin,Bellowing,6,False
Boxfish,Bituminizing,10,False
Bigot,Brait,3,False
Bipontine,Bona fide,6,False
Brigge,Bondsman,7,False
Bi-,Bowie knife,9,False
Bezzled,Blackstrap,9,False
Bismare,Beerhouse,7,False
Backbiting,Barbed,7,False
Betumble,Basketful,7,False
Bud,Brakeman,7,False
Batement,Bemean,4,False
Bethought,Bloodletter,9,False
Branglement,Burghbote,9,False
Beholding,Brush,8,False
Bairn,Browser,6,False
Bluecap,Bedrench,6,False
Benefitting,Brickleness,10,False
Bouget,Bumptiousness,9,False
budgerow,Backwardness,11,False
Barometz,Bogglish,7,False
Bezzling,Bandelet,7,False
Buggery,Brimless,6,False
Black wash,Blazon,7,False
Bezonian,Bank bill,7,False
Biaxal,Buoying,6,False
Babying,Bewildering,7,False
Bravado,Bummer,6,False
Blenniid,Bleacheries,7,False
Biconvex,Bom,6,False
Blushingly,Bullish,7,False
Blue-eyed grass,Bullcomber,12,False
Bowl,By-name,6,False
Baxter,Boyau,5,False
Balancer,Barefacedly,7,False
Bullish,Bacciferous,9,False
Belly-god,Bonbon,7,False
Blackthorn,Boat-shaped,8,False
Brewis,Borrel,5,False
Bathymetrical,Bleachery,10,False
Besmirched,Bise,7,False
Beseem,Blow-out,7,False
Butchering,Baybolt,9,False
Blink-eyed,Bollworm,9,False
Boroughmaster,Bacchant,9,False
Bagwig,Blackmail,6,False
Bevel gear,Bandeau,7,False
Barnyard,Betrayed,5,False
Bunn,Bolter,5,False
Benzal,Bierbalk,4,False
Bismuth,Bilocation,7,False
Basilica,Boat,7,False
Blindman's buff,Benzile,13,False
Bede,Bubby,4,False
Bivalency,Batailled,7,False
Bullyrock,Beryllium,8,False
Bronzing,Birring,4,False
Breviaries,Branchiae,7,False
Banshee,Barely,5,False
Braunite,Bronchiole,6,False
Burly,Back stairs,10,False
Bastinade,Barde,5,False
Bombazet Bombazette,Bona peritura,15,False
Burly,Bandying,6,False
Bepuffed,Bot,7,False
Bay window,Bedewed,7,False
Beaufin,Burrstone,7,False
Braminic,Benefit,6,False
Basidiospore,Beseem,10,False
Brownwort,Baaing,7,False
Brightly,Bulbo-tuber,9,False
Baguet,Basisolute,7,False
Babiroussa,Bookseller,9,False
Bewetted,Barbarized,7,False
Bowldery,Bountihead,7,False
Bewitchedness,Bare,11,False
Blast pipe,Bisie,6,False
Battologize,Bourdon,9,False
Black-eyed,Beteem,7,False
Bibliopole,Buffoonery,8,False
Blazon,Butt shaft,9,False
Bolye,Banished,6,False
Botheration,Beelzebub,9,False
Biquadratic,Beneficeless,11,False
Bude light,Began,7,False
Big-bellied,Bribable,7,False
Blustrous,Bimastism,7,False
Bespangle,Bur fish,8,False
Business,Bonus,5,False
Babbler,Burnoose,7,False
Bilboes,Barehanded,8,False
Bifariously,Brigaded,8,False
Brazenly,Bondsmen,7,False
Bass-relief,Boat-tail,8,False
Beautiless,Bellibone,7,False
Bloedite,Beguiled,6,False
Blubbering,Bumper,6,False
Breezy,Beelzebub,6,False
Bait,Baring,3,False
Bugle,Backbiting,9,False
Brainless,Birlaw,6,False
Batted,Bastardizing,8,False
Bouch,Bletonism,7,False
Batrachian,Bookseller,9,False
Bask,Beatify,5,False
Bird cherry,Blasphemy,7,False
Ballroom,Bolsterer,7,False
Backworm,Bibulous,6,False
Billbug,Barricado,8,False
Beggary,Brooch,6,False
Betrothed,Bident,7,False
Besmear,Buttonhole,9,False
Buck-basket,Buckler,6,False
Barking,Bolling,3,False
Botanomancy,Brilliantness,11,False
Bow-pen,Bullen-bullen,9,False
Boustorphic,Branchia,8,False
Bumped,Biffin,5,False
Bewreck,Bookland,7,False
Beldam,Belonging,6,False
Bimetallist,Burrowing,9,False
Biolytic,Borrower,7,False
Bescratch,Berber,6,False
Belie,Ballasting,7,False
Boes,Batty,4,False
Blended,Balefire,5,False
Boracous,Buckthorn,7,False
Bonnes bouches,Bemoaning,11,False
Buoyance,Buttering,7,False
Blandise,Blackmail,6,False
Bibliothecary,Biforine,10,False
Be-,Basilical,8,False
Bodiliness,Behold,8,False
Biblicism,Bowleg,7,False
Blotted,Bondwoman,8,False
Befrill,Burletta,7,False
Baldachin,Bassoonist,7,False
Blusterous,Boswellism,7,False
Boldu,Birthmark,8,False
Benison,Baldhead,7,False
Blek,Belly-pinched,10,False
Biltong,Breasthook,7,False
Baubling,Browbeat,7,False
Blond metal,Baudrick,9,False
Bottle-nosed,Browed,8,False
Bolting,Brede,6,False
Boule,Benefitting,10,False
Buck-eyed,Blindworm,8,False
Bessemer steel,Beamless,10,False
Bassaw,Boatmen,5,False
Bewash,Bottomed,7,False
Bankrupt,Bacchante,6,False
Barque,Backs,4,False
Bathymetrical,Bore,11,False
Bulwarked,Barracouata,9,False
Begging,Babylonical,9,False
Bottle-nosed,Blue,9,False
Blithe,Bagwig,5,False
Behaving,Belime,5,False
Banshie,Bestride,5,False
Becalmed,Balneography,10,False
Bed screw,Baleful,8,False
Battened,Ballister,6,False
Boxed,Boobies,4,False
Blacksalter,Barbate,6,False
Bypath,Begnaw,5,False
Benzole,Bookshop,7,False
Broody,Barenecked,8,False
Basilicok,Begemming,8,False
Bermuda grass,Bacteriology,12,False
Bounty,Boyishly,5,False
Bur fish,Begum,7,False
Blackguardism,Bicorned,10,False
Blindfish,Blazon,7,False
Bilingualism,Bobac,10,False
Brustled,Beneaped,5,False
Bismuthic,Black monk,9,False
Bloat,Belzebuth,6,False
Benefited,Bombinate,7,False
Blabbing,Bowldery,7,False
Babblery,Blowzy,6,False
Beseemly,Brownstone,9,False
Bedrenching,Broadpiece,9,False
Black Monday,Banneret,10,False
Blow-off,Bas-relief,8,False
Burnettized,Behappen,8,False
By-drinking,Broiling,6,False
Beblood,Backslidden,8,False
Barrowist,Breviaries,8,False
Boredom,Blanquette,8,False
Brandies,Barytone,6,False
Brogues,Blockader,6,False
Bigamy,Bell jar,7,False
Bewrayer,Bundling,7,False
Bipartite,Brant,6,False
Bletonism,Bleared,6,False
Baptizable,Beater,8,False
Bewail,Binnacle,5,False
Bultow,Binned,5,False
Betutor,Berg,5,False
Beleaguer,Bioblast,8,False
Bosket,Builder,5,False
Blistery,Bannition,7,False
Belecture,Batter,6,False
Brettice,Bemoaned,6,False
Barbarous,Blazoned,7,False
Busk,Brawned,6,False
Brother german,Brutalities,10,False
Bickering,Back,6,False
Buffooneries,Bacterioscopist,12,False
Banyan,Brahmo-somaj,9,False
Brigaded,Brawned,4,False
Baffled,Bolling,6,False
Bort,Bribing,6,False
Brettice,Biaxal,7,False
Beseeching,Baff,9,False
Befrill,Beginning,6,False
Biped,Brose,4,False
Blowing,Barbarism,7,False
Bedrenched,Barbre,7,False
Balsamiferous,Blistering,9,False
Befringe,Bugle,6,False
Bleed,Bast,4,False
Bonnyclabber,Behoof,11,False
Besot,Basenet,4,False
Beadhouse,Beneficently,10,False
Broadbill,Bibbs,7,False
