Word 1,Word 2,Levenshtein Distance,Doublemetaphone Match
Indispensability,Imperialized,11,False
Insectologer,Instop,7,False
-ion,Impoverishing,11,False
Isocheimal,Indefeasible,9,False
Irrelavance,Indelibility,9,False
Invoke,Impersonification,15,False
Incolumity,Indweller,8,False
Ichthyic,Instigation,8,False
Impracticability,Irreligion,12,False
Imbellic,Incorrupt,8,False
Inimicous,Invertebrata,10,False
Impertransibility,Interplead,13,False
Ideograph,Improved,8,False
Infortuned,Inodorous,6,False
Indolence,Irrision,8,False
Interambulacral,Infant,12,False
Inelaborate,Imposthumation,11,False
Irregularities,Inviolately,10,False
Initiated,Inlive,5,False
Informed,Inogen,4,False
Indecomposableness,Inexpressibles,10,False
Imitableness,Iconoclasm,9,False
Invalidity,Identities,7,False
Intermeddle,Interjacency,7,False
Intranuclear,Imperdibility,10,False
Innominate,Indrawn,7,False
Icosahedral,Illogical,8,False
Inhiation,Interlocation,6,False
Illimitable,Indue,9,False
Intestine,Invectively,5,False
Insurrection,Imbursement,8,False
Impertrubable,Item,11,False
Indiscreet,Incontentation,11,False
Intergraving,Imbosk,11,False
Inleaguer,Icefall,7,False
Ingratiating,Impingement,10,False
Ingrowing,Intermean,6,False
Interchangeable,Incorporally,10,False
Ischiadic,Irenics,7,False
Implication,Infrangibleness,13,False
Idalian,Intermeddling,9,False
Interpunction,Indecently,8,False
Incorpse,Imitative,7,False
Induline,Incunabulum,8,False
Inclement,Intermixture,8,False
Imprimis,Inspecttion,8,False
Iracund,Invected,5,False
Intricately,Indissolvable,10,False
Incredibly,Intimidate,8,False
Inimitable,Indentured,7,False
Infound,Interfere,7,False
Injuring,Illuminating,7,False
Imperturbation,Incensing,11,False
Iambically,Isochromatic,10,False
Impeded,Inexterminable,12,False
Inlayer,Irrefrangible,11,False
Immunity,Investor,7,False
Inventorial,Imperiality,8,False
Impolitical,Infraocular,9,False
Ineffaceably,Invaginated,9,False
Inburnt,Impeach,6,False
Inductive,Infelicitous,8,False
Integrant,Imaginarily,9,False
Incinerable,I've,9,False
Idlesse,Ivy-mantled,9,False
Iridic,Iconography,9,False
Imp,Insculp,5,False
Imbalm,Imbracery,5,False
Interrupted,Intergraving,6,False
Intuitional,Incasement,8,False
Intercarotid,Inexpressiveness,13,False
Impackment,Isocrymal,8,False
Imbosture,Indorsement,8,False
Inventories,Irritate,8,False
Isospondyli,Intrinsically,11,False
Inconcurring,If,11,False
Implumed,Indolent,7,False
Impose,Infernally,9,False
Insearch,Irrefragability,12,False
Inconcinnity,Infrapose,10,False
Inquirent,Implex,7,False
Inthrall,Indoctrination,10,False
Inescapable,Impassionable,7,False
Immailed,Imparadising,8,False
Intercepting,Ideo-motion,8,False
Interstate,Inial,7,False
Imped,Irrorated,6,False
Incendious,Impastation,9,False
Ideogenical,Inglobate,9,False
Imperiwigged,Ischiopodite,11,False
Impartibility,Intemperately,10,False
Internment,Inion,7,False
Indissolvableness,Imbricative,14,False
Inbreed,Impasto,6,False
Indefeisible,Isidorian,10,False
Imperishability,Invoke,14,False
Inorganized,Inrush,8,False
Inimical,Interspeech,9,False
Inconsequentness,Inflorescence,10,False
Ill-wisher,Immolator,8,False
Isopod,Impuissance,9,False
Isis,Ideational,8,False
Isomorph,Idiocratic,8,False
Intercur,Irrision,7,False
Isolator,Inkhornism,8,False
Impeccable,Improlific,7,False
Illative,Infanta,6,False
Inscroll,Impair,7,False
Individualize,Incrassative,8,False
Incogitancy,Insomnolence,7,False
Isohyetose,Inadaptation,10,False
Idless,Illtreat,5,False
Imperspicuity,Inroll,11,False
Insulary,Interstices,8,False
Intent,Ingression,7,False
Intextine,Imperishability,12,False
Immigrated,Indigeen,6,False
Inferobranchian,Inebriant,8,False
Indigo,Immerited,7,False
Infamies,Ingesta,6,False
Intuitivism,Immolator,10,False
Intercavernous,Interpret,8,False
Intervene,Inspirationist,10,False
Ichthus,Interdict,8,False
Inventorial,Inertitude,7,False
Insatiableness,Invalorous,9,False
Innervate,Immaterialness,9,False
Iconoclast,Immensely,8,False
Infertility,Ik,10,False
Innerve,Impressionableness,15,False
Intersecant,Impeachable,9,False
Indifferently,Impressionability,13,False
Instaurated,Inconcludent,9,False
Imbrocadoes,Implored,7,False
Indin,Izedi,3,False
Insolated,Importation,7,False
Irremobability,Inchangeability,7,False
Indistinctive,Induing,8,False
Intentionality,Inition,8,False
Interlarding,Impeopled,9,False
Intercentral,Ideat,9,False
Increating,Interosseal,8,False
Infante,Insolvencies,8,False
Inchpin,Impossible,8,False
Intermarry,Immanuel,8,False
Indivisibility,Inversely,9,False
Incognitant,Inuendo,8,False
Infratrochlear,Intrant,10,False
Intermitting,Inhibit,8,False
Invented,Implorator,8,False
Inconcinne,Isolated,8,False
Intimidation,Inwrap,9,False
Inaugurating,Inquartation,6,False
Inopportune,Intently,8,False
Inoffensive,Inscrutableness,12,False
Intimated,Ignis fatuus,8,False
Ingeniate,Including,7,False
Intershock,Intercostal,6,False
Inhauler,Immoble,5,False
I' ll,Isthmus,6,False
Impenetrableness,Inarticulateness,10,False
Intermure,Injucundity,9,False
Infraorbital,Impenetrably,11,False
Indifferently,Intently,6,False
Immethodically,Inject,11,False
Intermarriage,Insolvable,9,False
Intrusion,Ingenuousness,9,False
Inactose,Ill-starred,8,False
Iconographic,Isonomy,8,False
Improbatory,Illiteracy,9,False
Invertebral,Intenerating,8,False
Interfascicular,Inconsistentness,13,False
Integer,Insuccation,9,False
Irretractile,Intone,9,False
Insipidly,Inductorium,9,False
Ideologist,Inconveniently,10,False
Irremittable,Inflential,8,False
Illecebration,Intercarotid,8,False
Incuriously,Isabelline,10,False
Intenible,Incarceration,10,False
Interambulacrum,Isotheral,11,False
Inmew,Irised,4,False
Inframundane,Indrench,8,False
Informidable,Immaterial,9,False
Illure,Inexpiable,8,False
Introductorily,Ilke,13,False
Immeasured,Implacable,7,False
Intercommon,Impresa,9,False
Informidable,Intervallums,9,False
Inflicted,Inrail,6,False
Inconcocted,Intrafoliaceous,11,False
Inexistent,Infidelities,8,False
Inurn,Impellent,7,False
Imblazon,Immanacling,7,False
Intreatful,Inarticulate,8,False
Imbrocado,Intercolonial,10,False
Impedible,Indigested,8,False
Impolarily,Infiltrate,7,False
Insurrectionist,Ingrafter,11,False
Intermittence,Indigency,7,False
Intern,Inexcitable,8,False
Io,Iatromathematical,15,False
Ion,Inseparately,11,False
Incrustment,Interrogator,9,False
Iulus,Inconformity,11,False
Illegitimately,Inculpated,10,False
Inefficacy,Ignivomous,9,False
Interleave,Impetrating,8,False
Irregularist,Ingrained,9,False
Indisposedness,Inconveniently,11,False
Invulgar,Invect,5,False
Ingle,Illuminate,7,False
Intervened,Ironmonger,8,False
Inexplicit,Impurity,7,False
Interworld,Innubilous,8,False
Impark,Infolding,8,False
Invalidated,Isagogic,9,False
Intervalla,Impictured,9,False
Isopycnic,Ichthyosis,7,False
Inaquation,Illimitation,6,False
Implicitly,Impertinently,6,False
Involucella,Isorcin,8,False
Intravenous,Irremovable,10,False
Incedingly,Inlayer,8,False
Indeed,Isocheimal,8,False
Indexing,Incubiture,7,False
Infectiousness,Inexcitable,9,False
Inversely,Indoaniline,8,False
Inappreciation,Isomeric,11,False
Ignominies,Igniferous,6,False
Inbreathed,Immaterial,9,False
Indorsed,Insurrection,8,False
Impressing,Indiligent,8,False
Improvided,Inermous,8,False
Iridioscope,Immenseness,10,False
Inelegancy,Issuably,7,False
Ingrediency,Inertly,7,False
Inosculating,Iterate,9,False
Imbowel,Irrision,7,False
Inquirent,Indocibility,8,False
Instructible,Indebtment,9,False
Imperiality,Iodhydrin,9,False
Inertness,Incommunicable,11,False
Inextinct,Incirclet,6,False
Intermandibular,Imaginariness,12,False
Imaginationalism,Incineration,10,False
Involved,Isomer,5,False
Idler,Identism,6,False
Incorporality,Irregularity,8,False
Implausible,Influence,7,False
Iron-hearted,Illapsable,9,False
Instrumentist,Incliner,10,False
Isis,Irish,2,False
Insatiety,Invendible,7,False
Inhauler,Indolence,6,False
It,Impend,5,False
Iconize,Intelligencer,10,False
Iron-hearted,Inirritative,10,False
Inebriant,Imbody,7,False
Impuration,Intersomnious,9,False
Ignored,Icefall,6,False
Infamizing,Internment,7,False
Inexpediently,Inexterminable,7,False
Incensing,Ill-bred,8,False
Impeachable,Inexactly,7,False
Isobar,Interscapular,9,False
Indeliberate,Incalculability,10,False
Interposal,Idorgan,7,False
Impoisoner,Interfulgent,10,False
Index,Inmate,4,False
Intricately,Invigorated,7,False
Iter,Ideogram,5,False
Interchanged,Ignigenous,10,False
Intrusionist,Indo-English,8,False
Indigitating,Incline,8,False
Inleaguer,Incisure,6,False
Impregnation,Infiniteness,11,False
Iatromathematical,Interrupted,13,False
Interest,Impeccability,10,False
Incommodious,Incalescence,9,False
Irresponsibly,Ingenuity,8,False
Inexertion,Interred,6,False
India rubber,I'd,10,False
Impower,Inregistering,10,False
Importer,Impolarly,5,False
Intelligence,Interruption,8,False
Inlive,Impractical,9,False
Idolatrizing,Inflexibility,9,False
Icterus,Impastation,9,False
Indicative,Invisibilities,9,False
Interpolation,Indenturing,9,False
Immensities,Iamb,9,False
Introducer,Internasal,7,False
Improvvisatore,Incorporeal,11,False
Involuntary,Idiotically,8,False
Interdentil,Increate,6,False
Indifuscin,Incompletion,8,False
Importancy,Interleaved,8,False
Intoxicant,Irian,6,False
Intire,Inequality,7,False
Ichthyotomist,Incontinency,12,False
Inunction,Immarginate,9,False
Illision,Inquisiturient,9,False
Interjunction,Insuperable,11,False
Incompassionate,-ist,13,False
Inadherent,Implacentalia,10,False
Intercommunicable,Impartially,12,False
Illacerable,Install,8,False
Infestive,Inconvenient,9,False
Iconography,Intrusive,9,False
Impearling,Inaquation,8,False
Isomeric,Impresting,7,False
Incoherence,I'd,10,False
Inseparately,Inbeing,9,False
Irreverend,Ideal,8,False
Illure,Imitatress,7,False
Ingenious,Irrigated,8,False
Inspersion,Incarnative,8,False
Impery,Indefinably,8,False
Interscind,Ichthyocol,8,False
Icterus,Illustrator,9,False
Impressibility,Insulsity,9,False
Inculcating,Incrystallizable,11,False
Interjacency,Interknow,6,False
Iguana,Ionian,4,False
Insectation,Intestable,6,False
Intoleration,Infamize,8,False
Incorporealist,Isicle,12,False
Instituting,Immenseness,10,False
Intrathoracic,Idiocy,10,False
Implacability,Infused,12,False
Inculp,Indigence,7,False
Irascible,Inherse,7,False
Instrumentation,Immeasurableness,14,False
Initial,Inviter,4,False
Incrassative,Immanacle,8,False
Inadvisable,Inhearse,7,False
Impanate,Infrigidate,7,False
Interestingness,Inevitable,10,False
Intercepted,Impregnated,7,False
Ill-timed,Iambically,9,False
Invict,Insteeped,7,False
Intorted,Ideate,5,False
Imparity,Incoalescence,11,False
Insooth,Intestine,6,False
Insurmountable,Impartially,10,False
Indifference,Insusceptibility,13,False
Imide,Interposer,8,False
Isocyanic,Individualize,10,False
Intransmutable,Insubordination,12,False
Interception,Industry,9,False
Irradiance,Intermediate,7,False
Inspecting,Irritate,8,False
Incompassionate,Intercept,12,False
Ironbark tree,Ironmonger,8,False
Individuality,Inveteration,9,False
Indebted,Ifere,5,False
Irreligious,Illecebration,10,False
Irrebuttable,Intermediately,10,False
Indiscerptible,Interphalangeal,12,False
Intervening,Introspect,7,False
Incubiture,Irresponsible,11,False
Issuance,Infer,6,False
Invite,Incharitable,7,False
Irretentive,Iodine,8,False
Intromit,Impregnated,8,False
Inlagation,Incursion,5,False
Induce,Imaged,5,False
Imbanked,Increasingly,9,False
-cies,Inboard,7,False
Isocheim,Innominable,9,False
Interfolded,Invoice,7,False
Intrudress,Incombustibility,13,False
Idlesse,Interlocutor,10,False
Indemnity,Intestacy,5,False
Illusiveness,Invaginate,9,False
Ideo-motor,Invalidism,9,False
Illaqueated,Interungulate,9,False
Intussusception,Irregeneracy,13,False
Inclemently,Imperator,8,False
Invisibility,Imbedded,10,False
Intoxicated,Interarticular,9,False
Inexorable,Interclusion,9,False
Inhuman,Inflammbly,7,False
Interdictive,Inclining,8,False
Inconstancy,Indemnification,11,False
Inexactitude,Indifferency,10,False
Idealized,Inferiority,9,False
Irritate,Inoculation,8,False
Interpreter,Illusive,9,False
Inbred,Ineffaceable,9,False
Imbracery,Individed,8,False
Internally,Ignominious,8,False
Illusionable,Imbue,9,False
Indigitation,Ignorantly,10,False
Itched,Incomsumable,10,False
Inconscious,Incrustment,7,False
Incastelled,Inclusive,7,False
Interstellary,Insue,9,False
Immethodically,Interior,11,False
Inship,Insearch,5,False
Indesert,Impluvium,8,False
Interloper,Irate,7,False
Isochronal,Intersectional,7,False
Internuncios,Impawned,10,False
Investigation,Intercurrence,10,False
Instating,Ilicic,7,False
Inswating,Irenarch,7,False
Immanuel,Intravenous,8,False
Inosinic,Indistinguishing,10,False
Iatraliptic,Inextricably,10,False
Imped,Inhalation,9,False
Inconditionate,Intrinsicate,8,False
Ineptitude,Incomplete,7,False
Illegitimated,Initiative,8,False
Impresionable,Insociably,8,False
Interlocutrice,Innavigable,11,False
Inopinate,Incaved,6,False
Inconstantly,Irrepealability,11,False
Ingenerabillty,Immensurable,8,False
Instrumentalities,Incitement,11,False
Imprint,Imblazon,6,False
Immateriality,Indoctrinating,9,False
Iodoform,Individualities,13,False
Intermittent,Islet,9,False
Interthoracic,Ingeniously,9,False
Inhere,Insisting,7,False
Interviewing,Irrationality,11,False
Interchained,Impound,9,False
Ideology,Investure,7,False
Incendious,Incircumscriptible,14,False
Initially,Irreverent,9,False
Isonandra,Inspector,7,False
Indepravate,Invendibility,9,False
Imprecision,Inciter,8,False
Illustratively,Ideo-,12,False
Innutritious,Interleaves,8,False
Isocrymal,Interpretable,9,False
Improvidentially,Ichthidin,12,False
Imbanked,Indeciduous,10,False
Intirely,Interpretative,9,False
Intreatable,Inflatable,3,False
Infanta,Immovably,7,False
Iridious,Inofficially,9,False
Infeasibleness,Infortune,9,False
Inspan,Invade,4,False
Integrity,Infra,6,False
Invariance,Impartiality,7,False
Illustratory,Interjoin,9,False
Insomnolence,Incendiary,9,False
Iteming,Ixia,5,False
Ingluvious,Illuminous,4,False
Inseverable,Ischiadic,8,False
Innkeeper,Insincerity,7,False
Image,Inutterable,8,False
Initiation,Indagative,5,False
Insinuation,Intermicate,9,False
Inobservation,Intermediator,8,False
Ideo-motion,Imprudence,10,False
Isolation,Inconcinnity,9,False
Intrepidly,Irreligion,7,False
Intolerance,Intercentral,8,False
Idocrase,Indusium,7,False
Indomitable,Indignly,6,False
Illaqueating,Intext,9,False
Invulgar,Incandescent,10,False
Inconsonant,Inconformity,5,False
Intertrochanteric,Inadaptation,13,False
Immovability,Infix,10,False
Influence,Innovating,8,False
Inaquation,Institutional,7,False
Ichthyolite,Inclining,9,False
Irradiated,Impolarily,9,False
Impersonated,Incoordinate,7,False
Invertebral,Interocular,6,False
Illiberally,Impertransibility,12,False
Intralobular,Incanting,9,False
Ineffectualness,Incompacted,11,False
Imbibe,Indart,5,False
Inchamber,Immoderately,10,False
Incarnadine,Intrudress,8,False
Intuse,Iridosmium,8,False
Inapplicable,Impersuasible,8,False
Inhaled,Ichthyotomist,11,False
Intertwine,Ignited,8,False
Ideo-motor,Inefficiently,10,False
Infrugiferous,Inguen,9,False
Interlocutor,Indicia,9,False
Invendible,Igloo,9,False
Immortalizing,Insignificancy,11,False
Inertness,Immuring,7,False
Impel,Incest,4,False
Ing,Indeprivable,10,False
Ichthyology,Impalla,9,False
Intellectuality,Intriguer,11,False
Incoact,Insolence,5,False
Instructress,Imbecile,9,False
Incoherentness,Inable,11,False
Increasingly,Ignoring,7,False
Innerve,Itacism,6,False
Impressionist,Inbreaking,8,False
Ineyed,Illume,5,False
Intenerated,Inquiries,7,False
Indigeen,Indecipherable,9,False
Insubordinate,Indefectibility,11,False
Immortalizing,Integration,9,False
Inaquate,Irregularity,8,False
Innocently,Idio-,8,False
Improvided,Intake,8,False
Interruption,Incorporating,8,False
Intrust,Insulating,7,False
Impecuniosity,Incredulousness,11,False
Iterate,Icarian,5,False
Invulnerability,Impatient,11,False
Inflamer,Inceptive,7,False
Incrassating,Installing,6,False
Intice,Inocarpin,7,False
Intemperateness,Irideous,11,False
Infralabial,Impetigo,9,False
Inexhaustibility,Intercipient,11,False
Ineffectiveness,Inaccurate,11,False
Inhaul,Intercessorial,11,False
Interambulacra,Irreputable,10,False
Ivy,Intail,5,False
Irises,Invalidating,10,False
Improlificate,Impasting,9,False
Intensive,Imbalm,8,False
Inspiration,Inalienably,8,False
Idumean,Inwreathe,6,False
Idolous,Interclavicular,12,False
Interlined,Indivertible,7,False
Imperatorial,Inculpable,11,False
Incito-motor,Inaugurate,9,False
Inseparability,Imponderable,10,False
Inherited,Ignitible,7,False
Indigence,Intemerate,6,False
Idiophanous,Ingeniousness,9,False
Ibidem,Ignominiously,11,False
Imbittering,Intrench,8,False
Iambical,Inquest,7,False
Intermetatarsal,Immiting,12,False
Incumbrous,Infrastapedial,12,False
-ist,Insincere,8,False
Idiocrasis,Include,8,False
Invariance,Invariant,2,False
Inspectorial,Introspective,7,False
Isidorian,Indiscerpibility,12,False
Insitency,Indeprehensible,11,False
Indictive,Improbate,7,False
Inducing,Insectivore,7,False
Inconsisting,Inconsequentiality,10,False
Imperilled,Irradicate,8,False
Imporosity,Imbedding,7,False
Indice,Inscriptive,7,False
Inch,Impairing,8,False
Impanelment,Inexhausted,10,False
Inhalation,Incorporeality,10,False
Ingrateful,Invect,7,False
Insisting,Inhospitality,8,False
Impunibly,Ideational,8,False
Invalorous,Idioticon,8,False
Intercommon,Incumbently,9,False
Impugnation,Implanting,5,False
Iodide,Immensurate,9,False
Inelastic,Interset,6,False
Intercidence,Indenture,8,False
Iconophilist,Imitatress,10,False
Inadvertent,Inadequation,7,False
Immateriality,Industrious,10,False
Infilm,Irrecognizable,11,False
Inducible,Illiteral,8,False
Imbank,Impurple,6,False
Introductory,Intercalated,8,False
Innocently,Intestate,7,False
Interrenal,Implating,8,False
Innovator,Imputation,6,False
Isohyetose,Inviolacy,9,False
Inorganization,Immixture,11,False
Incumber,Inerrably,6,False
Innumerable,Inanitiation,9,False
Innative,Inquiet,5,False
Incineration,Interstapedial,10,False
Immoderateness,Inchant,11,False
Inexplicit,Implodent,7,False
Insaturable,Isabella,7,False
Ichthyodorulite,Intrinsicate,11,False
Itacolumite,Iodoquinine,7,False
Interdependence,Imbution,13,False
Inserve,Iconology,7,False
Inward,Illness,6,False
Ill-used,Imbricated,7,False
Irestone,Informed,7,False
Intendant,Incerative,7,False
Incensive,Infliction,7,False
Irreprovable,Intergraved,8,False
Igniferous,Ichthyornis,8,False
Interall,Indiscrimination,12,False
Idealities,In and an,8,False
Inditer,Incombustible,10,False
Incultivation,Intertubular,10,False
Installment,Indomitable,8,False
Iodoquinine,Immutable,8,False
Irredeemable,Ingratiating,11,False
Inductorium,Isopodiform,9,False
Ichthus,Interestingness,12,False
Iberian,Influxion,6,False
Inhuman,Infractible,9,False
Isocheimic,Inference,8,False
Inexplosive,Instop,8,False
Inhance,Inequable,5,False
Inorganic,Inisle,7,False
Infuriating,Intituled,8,False
Infesting,Incombustibility,11,False
Incompetency,Intinctivity,9,False
Intercombat,Indissolvableness,13,False
Interchain,Incinerating,7,False
Inorthography,Intensative,10,False
Isicle,Intercluded,7,False
Intine,Imagination,7,False
Indicatory,Inanity,6,False
Inebriate,Interpetalary,9,False
Intestinal,Incognizance,8,False
Ides,Isohyetose,7,False
Infamies,Imperialized,8,False
Inlaying,Incubating,4,False
Interlink,Inaccordant,7,False
Indicible,Idem,7,False
Induration,Incessant,8,False
Imposthumated,Indited,9,False
Intrinsicate,Inclemencies,9,False
Introduction,Irresolvedly,11,False
Inspirit,Ingracious,7,False
Inde,Irideous,5,False
Interclude,Indecinable,7,False
Improvisator,Idler,10,False
Interwoven,Inadaptation,9,False
Inexplicit,Impetrating,9,False
Insubmergible,Infusorial,7,False
Iatric,Imitation,6,False
Ik,Indisposedness,13,False
Interestingness,Iranian,11,False
Infractor,Insanableness,10,False
Insnare,Immerge,5,False
Instability,Inexpectedly,9,False
Impounder,Immensurability,12,False
Irritate,Infilm,6,False
Ignes fatui,Incongruity,9,False
Irresponsibly,Irrevokable,6,False
Infirmaries,Inship,8,False
Irreparability,Inconscious,12,False
Interpret,Implore,6,False
Impunibly,Importuous,7,False
Inactive,Its,6,False
Incask,Immanence,7,False
Inconsolable,Injoin,9,False
Inracinate,Impairer,7,False
Indicia,Imitatress,9,False
Inorganization,Imagined,11,False
Involution,Inculpably,7,False
Idoneous,Indescriptive,11,False
Incredulousness,Inarticulated,10,False
Italianizing,Inclusa,10,False
Inscrutably,Imperdible,7,False
Inventible,Irrespectively,9,False
Inuncted,Idealess,7,False
Inducing,Inviolable,8,False
Irresponsible,Irishman,10,False
Inthronization,Indemnification,7,False
Intercolumnar,Ire,11,False
Inveigher,Intermediately,9,False
Instilled,Infusorial,7,False
Instaurated,Isothere,7,False
Illogical,Immersed,8,False
Imping,Incompass,6,False
Irreducibility,Imbosk,12,False
Internunciess,Impleach,11,False
Infect,Indiscrete,6,False
Isostemonous,Indo-English,11,False
Intercommunicate,Ichnite,10,False
Impasto,Indentedly,8,False
Id,Immersionist,11,False
Interchange,Inductometer,9,False
Interradial,Incommiscible,9,False
Indifferency,Incredulity,9,False
Infucation,Interiorly,8,False
Incontiguous,Indiscriminate,11,False
Intersection,Intestate,6,False
Involving,Interagent,7,False
Inconscionable,Inhibited,11,False
Individualizer,Immoderateness,12,False
Interpercular,Insignia,10,False
Ironed,Ingenerating,9,False
Interfluous,Ichthyopterygia,13,False
Invigorated,Interwreathe,7,False
Inundant,Inned,5,False
-ize,Indued,5,False
Invitatory,Imprecate,8,False
Intake,Incarnification,12,False
Isodiametric,Inventer,9,False
Indorse,Illustrated,8,False
Ineloquent,Isthmuses,8,False
Infester,Inviscated,5,False
Invalescence,Irregulate,9,False
Inheritress,Insaturable,9,False
Indeed,Inspissate,8,False
Implating,Infiltering,6,False
Isotheral,Ichthyoomy,7,False
Intextured,Informed,6,False
Interhemal,Ignorant,8,False
Incoordinate,Impassibleness,12,False
Isotrimorphism,Irrorated,10,False
Instancing,Imbruted,9,False
Intestinal,Imponderableness,12,False
Ictus,Indisposing,9,False
Inroad,Involucella,8,False
Intrenching,Imprecated,7,False
Inergetically,Inquisitiveness,11,False
Iritis,Introductive,8,False
Income,Incineration,8,False
Imbank,Ineradicably,10,False
Indorsed,Italicized,7,False
Inchoation,Inroaded,6,False
Indivisibleness,Infix,12,False
Inconcocted,Intermediacy,10,False
Irreclaimable,Iritis,10,False
Infilm,Indument,6,False
Insularity,Idiocratic,8,False
Intextine,Impower,8,False
Intemerateness,Immeshed,10,False
Intombment,Intermaxillary,10,False
Imputability,Interestedness,13,False
Iamb,Inaniloquent,10,False
Indicavit,Ishmaelitish,9,False
Intransigent,Iterable,8,False
Improvability,Impresa,8,False
Inseparability,Incurvate,10,False
Iridic,Impoverisher,9,False
Indexes,Inexpediency,8,False
Internecive,Interconnect,6,False
Intercession,Incrassative,8,False
Infirmly,Iliofemoral,8,False
Inamorato,Invisibleness,11,False
Inference,Interclose,5,False
Indicate,Impertinence,9,False
Intime,Icositetrahedron,13,False
Idiotish,Includible,8,False
Improvisatrice,Indictable,10,False
Inaffected,Impugning,9,False
Intercluded,Incontestable,9,False
Internuncios,Involucrums,8,False
Interworking,Imposthumation,12,False
Ichthyic,Inseam,7,False
Infest,Intermitted,7,False
Inosculating,Immoderate,9,False
Intervolving,Imprevalence,9,False
Isocheim,Impertransibility,14,False
Ich,Intersidereal,12,False
Incarnadine,Inquinate,6,False
Imparadised,Incuriously,8,False
Inker,Ivoride,6,False
Ingratiated,Intermezzo,9,False
Inquisitor,Inchambering,10,False
Inhere,Inveigling,7,False
Intestacy,Imperviability,10,False
Intermigration,Infuriating,7,False
Idiocracy,Immechanical,8,False
Immortalist,Incito-motory,11,False
Inshell,Inablement,7,False
Inattentive,Incyst,8,False
-itis,Infancy,7,False
Inde,Indo-Chinese,8,False
Impire,Insanie,5,False
Iodyrite,Interchaining,10,False
Inimitable,Irreparableness,10,False
Intermedial,Innermost,6,False
Indexterity,Ichthyomancy,10,False
Interspersing,Indenture,9,False
Intertropical,Intervisit,7,False
Incubator,Isolation,6,False
Intestacy,Inhibition,7,False
Interpenetration,Intrinse,11,False
Interluded,Interosculant,7,False
Imperfectible,Impassable,7,False
Inferentially,Immature,11,False
Indicted,Indexed,3,False
Interrogative,Interanimate,6,False
Irretrievable,Idiot,11,False
Inimicitious,Imprested,10,False
Infusoria,Interrelation,10,False
