Word 1,Word 2,Levenshtein Distance,Doublemetaphone Match
ducts,ducks,1,False
duel,dual,1,True
dun,done,2,True
dye,die,1,True
dyeing,dying,1,True
educe,adduce,2,True
eek,eke,2,True
effect,affect,1,True
effects,affects,1,True
eight,ate,5,True
elicit,illicit,2,True
elude,allude,2,True
elusive,allusive,2,True
emend,amend,1,True
enumerable,innumerable,2,True
errant,arrant,1,True
eve,eave,1,True
exceed,accede,4,True
except,accept,2,True
exercise,exorcise,1,True
eyed,I'd,3,False
faint,feint,1,True
fair,fare,2,True
fairy,ferry,2,True
faux,foe,3,True
fawn,faun,1,True
fax,facts,3,False
faze,phase,3,True
feet,feat,1,True
fens,fends,1,False
fete,fate,1,True
few,phew,2,True
fill,Phil,3,True
fined,find,1,True
fisher,fissure,3,False
flare,flair,2,True
flea,flee,1,True
floe,flow,1,True
flour,flower,2,True
flue,flew,2,True
flyer,flier,1,True
fold,foaled,2,True
fore,for,1,True
foregone,forgone,1,True
foreword,forward,2,True
forte,fort,1,True
fourth,forth,1,True
fowl,foul,1,True
franc,frank,1,True
frays,phrase,4,True
freeze,frees,2,True
friar,fryer,2,True
fur,fir,1,True
gaff,gaffe,1,True
gait,gate,2,True
gambol,gamble,2,True
gel,jell,2,True
gene,Jean,3,True
gibe,jibe,1,True
gild,guild,1,True
gilder,guilder,1,True
gilt,guilt,1,True
gnome,Nome,2,True
gofer,gopher,2,True
gored,gourd,2,True
gorilla,guerilla,2,True
gram,graham,2,False
graphed,graft,4,True
grate,great,2,True
grater,greater,1,True
grayed,grade,2,True
grays,graze,2,True
grease,Greece,3,True
grill,grille,1,True
grizzly,grisly,2,False
grown,groan,1,True
guest,guessed,3,True
hale,hail,2,True
hall,haul,1,True
halve,have,1,False
handmade,handmaid,2,True
hanger,hangar,1,True
hansom,handsome,2,False
hare,hair,2,True
hay,hey,1,True
haze,hays,2,True
heart,hart,1,True
heel,heal,1,True
heir,err,2,False
herd,heard,1,True
here,hear,2,True
heroin,heroine,1,True
he'd,heed,1,False
high,hi,2,False
hire,higher,3,False
hoe,ho,1,True
hold,holed,1,True
hole,whole,1,False
holy,holey,1,True
horde,hoard,2,True
horse,hoarse,1,True
hose,hoes,2,True
hostel,hostile,2,True
humerus,humorous,2,True
hurts,hertz,2,True
hymn,him,2,False
idle,idol,2,True
imminent,immanent,1,True
impassible,impassable,1,True
in,inn,1,True
innocence,innocents,2,False
insight,incite,4,True
instants,instance,2,False
intense,intents,2,False
isle,I'll,3,False
islet,eyelet,3,True
it's,its,1,False
jamb,jam,1,False
jinks,jinx,2,True
kernel,colonel,4,False
knap,nap,1,True
knave,nave,1,True
knew,new,1,True
knit,nit,1,True
knock,nock,1,True
know,no,2,True
koi,coy,2,True
kraal,crawl,2,True
lacks,lax,3,True
ladder,latter,2,True
laid,lade,2,True
lama,llama,1,True
lane,lain,2,True
lea,lee,1,True
lead,led,1,True
leak,leek,1,True
lean,lien,2,True
leased,least,2,True
leech,leach,1,True
lei,lay,2,True
leis,laze,3,True
lens,lends,1,False
lesson,lessen,1,True
lets,let's,1,False
levee,levy,2,True
liken,lichen,2,True
links,lynx,3,True
littoral,literal,2,True
loathe,loath,1,True
lock,loch,1,True
lode,lowed,2,True
lone,loan,2,True
loot,lute,3,True
low,lo,1,True
lox,lochs,3,True
lumber,lumbar,1,True
lye,lie,1,True
lyre,liar,3,True
madder,matter,2,True
made,maid,2,True
maize,maze,1,True
male,mail,2,True
mall,maul,1,True
mane,Maine,2,True
manor,manner,2,True
mantle,mantel,2,True
mare,mayor,3,True
mark,marc,1,True
martial,marshal,2,True
martin,marten,1,True
mast,massed,3,True
matte,mat,2,True
meat,meet,1,True
meatier,meteor,3,True
medal,metal,1,True
medal,mettle,3,True
merry,marry,1,True
metal,mettle,2,True
mewl,mule,3,True
mien,mean,2,True
mil,mill,1,True
mince,mints,2,False
mined,mind,1,True
minor,miner,1,True
misses,Mrs.,5,False
missile,missal,2,True
mist,missed,3,True
mite,might,3,True
mode,mowed,2,True
mooed,mood,1,True
morn,mourn,1,True
mote,moat,2,True
mourning,morning,1,True
mousse,moose,2,True
mown,moan,1,True
mucous,mucus,1,True
muscle,mussel,3,False
muse,mews,3,True
must,mussed,3,True
mustard,mustered,2,True
naval,navel,1,True
need,kneed,1,True
neigh,nay,4,True
nice,gneiss,4,True
nickers,knickers,1,True
night,knight,1,True
none,nun,2,True
nose,knows,3,True
not,knot,1,True
oar,or,1,True
ode,owed,2,True
oh,owe,2,True
our,hour,1,False
outcaste,outcast,1,True
overdue,overdo,2,True
oversees,overseas,1,True
paced,paste,3,True
pact,packed,3,True
pail,pale,2,True
pain,pane,2,True
palate,palette,2,True
pare,pair,2,True
parley,parlay,1,True
passed,past,3,True
patients,patience,2,False
patted,padded,2,True
pause,paws,2,True
peace,piece,2,True
peas,pees,1,True
pedal,peddle,2,True
pee,pea,1,True
peel,peal,1,True
peer,pier,1,True
pennants,penance,3,False
peon,paean,2,True
per,purr,2,True
perish,parish,1,True
petrol,petrel,1,True
pew,pugh,3,True
phlox,flocks,5,True
pi,pie,1,True
picot,pekoe,3,False
pigeon,pidgin,3,True
pilot,Pilate,3,True
pique,peak,4,True
pistol,pistil,1,True
plait,plate,2,True
plane,plain,2,True
pleas,please,1,True
plum,plumb,1,False
pole,poll,1,True
pool,pull,2,True
pour,pore,2,True
praise,prays,2,True
precedents,precedence,2,False
premier,premiere,1,True
presence,presents,2,False
prey,pray,1,True
pride,pried,2,True
primmer,primer,1,True
principal,principle,2,True
prints,prince,2,False
prophet,profit,3,True
prose,pros,1,True
purl,pearl,2,True
purveyed,pervade,4,True
quartz,quarts,1,True
quints,quince,2,False
quire,choir,4,False
rabbet,rabbit,1,True
rain,reign,2,True
rap,wrap,1,True
rapped,wrapped,1,True
rays,raise,2,True
read,red,1,True
read,reed,1,True
real,reel,1,True
reek,wreak,2,True
residence,residents,2,False
rest,wrest,1,True
retch,wretch,1,True
review,revue,2,True
rigor,rigger,2,True
ring,wring,1,True
rite,right,3,True
roam,Rome,3,True
roe,row,1,True
roll,role,1,True
room,rheum,3,True
rose,rows,2,True
rough,ruff,3,True
route,root,2,True
roux,rue,2,True
rowed,rode,2,True
rude,rued,2,True
rumor,roomer,3,True
rung,wrung,1,True
rustle,Russell,4,False
sac,sack,1,True
sacks,sax,3,True
sail,sale,2,True
sane,seine,2,True
sashay,sachet,3,False
saver,savor,1,True
scene,seen,2,True
scents,cents,1,True
scull,skull,1,True
sear,seer,1,True
see,sea,1,True
seeder,cedar,3,True
seem,seam,1,True
sees,seize,3,True
sell,cell,1,True
series,Ceres,2,True
session,cession,1,True
sheer,shear,1,True
shoo,shoe,1,True
shoot,chute,4,True
shown,shone,2,True
sic,sick,1,True
side,sighed,3,True
sighs,size,3,True
sight,cite,4,True
sink,sync,2,True
sleigh,slay,4,True
sleight,slight,1,True
slow,sloe,1,True
slue,slough,3,False
soared,sword,3,True
soled,sold,1,True
son,sun,1,True
sore,soar,2,True
sorry,sari,3,True
soul,sole,2,True
sow,sew,1,True
spayed,spade,2,True
staid,stayed,2,True
stare,stair,2,True
stationary,stationery,1,True
steak,stake,2,True
steal,steel,1,True
step,steppe,2,True
stile,style,1,True
straightened,straitened,2,True
strait,straight,2,True
suede,swayed,4,True
suit,soot,2,True
sum,some,2,True
summary,summery,1,True
sundae,Sunday,2,True
surf,serf,1,True
surge,serge,1,True
sweet,suite,4,True
tacks,tax,3,True
tact,tacked,3,True
tail,tale,2,True
taper,tapir,1,True
tarry,terry,1,True
taupe,tope,2,True
taut,taught,2,False
tea,tee,1,True
team,teem,1,True
teas,tease,1,True
tens,tends,1,False
tents,tense,2,False
the,thee,1,True
theirs,there's,3,True
there,they're,2,True
threw,through,4,True
throne,thrown,2,True
throws,throes,1,True
thyme,time,2,True
tic,tick,1,True
tie,Thai,4,True
tied,tide,2,True
tier,tear,2,True
tigress,Tigris,3,True
timbre,timber,2,True
to,two,1,True
toe,tow,1,True
tolled,told,2,True
tool,tulle,3,True
torte,tort,1,True
tortuous,torturous,1,False
towed,toed,1,True
tract,tracked,3,True
trader,traitor,3,True
troop,troupe,2,True
trust,trussed,3,True
turban,turbine,2,True
turn,tern,1,True
tutor,Tudor,2,True
tux,tucks,3,True
udder,utter,2,True
undue,undo,2,True
urn,earn,2,True
use,yews,4,True
vale,veil,3,True
valence,valance,1,True
vein,vain,1,True
vein,vane,3,True
venous,Venus,2,True
verses,versus,1,True
very,vary,1,True
vial,vile,2,True
vise,vice,1,True
waist,waste,2,True
wait,weight,3,True
waiter,wader,2,True
wale,wail,2,True
wares,wears,2,True
wave,waive,1,True
wax,whacks,4,True
way,weigh,4,True
we,wee,1,True
wear,ware,2,True
weather,whether,2,True
weed,we'd,1,True
week,weak,1,True
weighed,wade,5,True
weighs,ways,4,True
wet,whet,1,True
we've,weave,1,True
whales,wails,3,True
wheel,we'll,3,True
which,witch,2,True
while,wile,1,True
whir,were,3,True
whirred,word,4,True
whoop,hoop,1,False
who's,whose,2,True
wine,whine,1,True
wined,whined,1,True
woe,whoa,2,True
wok,walk,2,False
won,one,2,True
wont,want,1,True
wood,would,2,False
wore,war,2,True
world,whirled,3,True
worn,warn,1,True
wrack,rack,1,True
wrapper,rapper,1,True
wrote,rote,1,True
wry,rye,2,True
yew,ewe,2,True
yolk,yoke,2,False
yore,your,2,True
you'll,Yule,4,True
