Word 1,Word 2,Levenshtein Distance,Doublemetaphone Match
Tac-au-tac,Alkali waste,11,False
Sounding balloon,Four-cycle,13,False
Uncut velvet,Chaparajos,12,False
Derecho,spectre,6,False
Photo-engraving,C Q D,15,False
Tout,Gratinate,8,False
Astral,Toison,6,False
Slugging match,Phosphorus steel,15,False
Hague Tribunal,Ajouan,12,False
Chicle,Tittuped,7,False
Referendum,Chautauqua system (of education),29,False
Adenoma,Gratin,7,False
Weetweet,Battalion,8,False
Rest cure,Tribunal,9,False
Invertase,Shock,9,False
Hollandaise sauce,Benthos,15,False
Wait-a-while,Finjan,10,False
Emplacement,Barothermograph,13,False
Decollete,Winesap,9,False
Resorption,Limburger cheese,15,False
Diaspora,Ankh,8,False
Idola,post,4,False
Radiant engine,Husky,14,False
Commando,Ardois system,12,False
Morse code,Hollandaise sauce,12,False
Yiddisher,Mediterranean fruit fly,20,False
Peag,Underslung,8,False
Pygmy,Black Flags,11,False
Popovtsy,Saxony,6,False
High five,Table d'hote,10,False
Chic,Popovtsy,8,False
Barnburner,Ambary,8,False
Chauffeuse,Land League,9,False
Electrifying,Low steel,12,False
Muscle reading,-zUge,13,False
Listerize,Nunatakker,9,False
Massagist,Trinomial,8,False
Gliding angle,Endemic,12,False
Tac-au-tac,Service uniform,13,False
Induced current,Montre,13,False
Cucullus,Empire State of the West,23,False
Parfocal,Coppice,7,False
shop talk,Padres,9,False
Adobe,Stillson wrench,13,False
Sounding balloon,Push,15,False
Receiver's certificate,Orograph,19,False
Figuline,Troppo,8,False
Cannele,Pele's hair,11,False
Trekometer,Zwieback,10,False
Follow,Dekabrist,9,False
Series motor,Screamer,7,False
Touch,Pimiento,8,False
Taylor-White process,Offtake,18,False
Poteen,Rapprochement,9,False
Pina,Induction generator,16,False
Cautionary block,Tuxedo,14,False
Doubler,Milady,7,False
Tritubercular,Shade,12,False
Typolithography,Bantu,14,False
Trickle,Tracer,4,False
Jewish calendar,Lithosphere,12,False
Frame,Clydesdale,8,False
Seecatch,Asynchronous,11,False
Radioscopy,Anaerobes,9,False
Lightstruck,Gaselier,10,False
Direct-coupled,Cooeed,11,False
-izing,Ton mileage,9,False
Pajamas,Subcellar,8,False
Sooner,Putter,4,False
Ladin,shares,5,False
Mastoiditis,Water tender,11,False
Andropogon,Rubaiyat,10,False
Beat,Give,4,False
Monotype,Golf,7,False
Dysprosium,Welterweight,10,False
Massage,Fils,6,False
Mediterranean fruit fly,Unemployment,20,False
Incubator,Cassel earth,11,False
Mafia,Tangos,5,False
Pellagrous,Photogrammeter,11,False
Matabeles,Ressaldar,9,False
Medjidieh,Xenon,8,False
Cogon,Faradize,8,False
Filiation,Zebrula,9,False
Tantra,Radiophare,8,False
Tank,Whack,3,False
Spinescence,Matabeles,10,False
Shutter,Lag,7,False
Step,Tool,4,False
Router,Microphonic,10,False
Salon,Gamble,5,False
Reactance,Ankus,9,False
Violet-ear,Parquet circle,11,False
Cossette,Backstop,7,False
Rakee,Putter,5,False
Carnic,Lag,5,False
Gibaro,Anoetic,7,False
Spring steel,Match game,10,False
Approach,Inro,6,False
Austral,Slugging match,12,False
Mounting,Rag,7,False
Pilot wheel,Churred,10,False
Gitano,Auszug,6,False
Soufflee,Flong,8,False
Buck fever,Japan current,11,False
Radio,Bolsa,5,False
Mavourneen,Tool steel,8,False
Degumming,Locoing,6,False
Resistance frame,-tiches,14,False
Derivation,Acyclic,9,False
Bucephalus,pit,9,False
Traffic mile,Pimiento,11,False
Fan-tan,Spellbind,8,False
Turret deck,Tattersall's,10,False
Independence Day,Hole,15,False
Mohammedan year,Photochromography,15,False
Baraca,Double,6,False
Ghazal,Barber,6,False
Tracer,Surcharge,7,False
Aposematic,Amylogen,9,False
Photo-electricity,Breakaway,15,False
Try,Kinit,5,False
Pilot valve,Pneumatic,9,False
Nigritic,Wire gun,7,False
Yam,Athrepsia,9,False
Crackaloo,Para nut,8,False
Jury mast,Senhor,9,False
Arthrochondritis,Toe hold,13,False
Holarctic,Koshered,8,False
Lesbian,Two-cycle,9,False
Nyctitropism,Make and break,14,False
Vestibuled train,Haemlytic,13,False
Squeegee roller,Strato-cirrus,13,False
Draw,Decembrist,8,False
Hydrosphere,Visayan,10,False
-ries,Veinstone,7,False
Archoplasm,Tramway,8,False
Putty,Squilgeeing,10,False
Immunity,Silencer,7,False
Black Spanish,Roaring forties,12,False
Osmogene,Blade,7,False
Anorthopia,Flash boiler,11,False
Pilot flag,Haikwan,9,False
Anergia,Medicine,7,False
Sephardim,Fumatory,8,False
Quadruplane,Udal,9,False
Moros,Knee jerk,9,False
Filasse,Whip,7,False
Trust,Hawkeye State,12,False
Pathological,Enfacing,11,False
Side-chain theory,Fluoroscopy,15,False
Amyl alcohol,Zolaesque,10,False
Tenorrhaphy,Plunk,11,False
Dormy,Jink,5,False
Red-light district,Marconi system,15,False
Peignoir,Busheled,8,False
Ace,Task wage,8,False
Pudding fish,Ido,11,False
Norlander,Keta,8,False
Chasse-cafe,Superdreadnought,15,False
Minorat,Passive balloon,13,False
Roller coaster,Thermocouple,10,False
Masseuse,Paprica,7,False
Declass,Colt pistol,10,False
Gamma rays,Pajamas,6,False
Bank discount,Text hand,11,False
Free coinage,Liederkranz,10,False
Crux ansata,Brelan favori,10,False
Nous,Class day,8,False
Fireroom,Point switch,11,False
gum,Deciare,7,False
Cassel brown,Thermotensile,13,False
Cleeked,Torpid,6,False
Persienne,Thermophilic,10,False
Aminol,Breech action,12,False
Aircraft,Traverse drill,12,False
Diplex,key,5,False
Jambul,Featherstitch,12,False
Immunity,Jackies,7,False
Intensive,Heft,8,False
Fantigue,Mahdiism,6,False
-docenten,Neanderthaloid,12,False
Equalizer,White list,9,False
Nigritic,Evergreen State,12,False
Myrmecophyte,Torrens system,9,False
Jaspe,Motor cycle,10,False
Imperium,Palolo,8,False
Front,Flitched,7,False
Trolley car,Overdevelop,10,False
Cumquat,Disk clutch,10,False
Reforest,Manicured,8,False
Hype,Telemetrograph,13,False
Gaselier,stroke,7,False
Knockabout,-seuses,10,False
Convoy pennant,Up-wind,12,False
Winterkill,Coulomb meter,13,False
Squaw vine,Star stereogram,12,False
Lightweight,Chrome steel,12,False
-omata,Bucketed,7,False
Greek calendar,Trustee stock,13,False
Centrosphere,Engineer Corps,13,False
Heckle,Alcornoque,8,False
Cumquat,Stalk,7,False
Peninsula State,Gentoos,12,False
Kuro-Siwo,Tramrail,8,False
Deck,Public school,12,False
Mesquite bean,Althing,12,False
Modiste,Corsair,6,False
Labioplasty,Bunsen cell,11,False
Feng-shui,gum,7,False
Gapeseed,Cincinnus,9,False
Atole,Tertium quid,11,False
Faradize,Take,6,False
Manzanilla,Frau,9,False
Photoheliometer,Light year,12,False
Neo-Greek,Nosophobia,8,False
Astatized,Turk's-head,9,False
Hot pot,Matajuelo,8,False
Underhung,Airman,7,False
Parallel vise,Anoetic,11,False
Sojer,Gaekwar,6,False
Melanism,Wen-li,6,False
Hypnoscope,Churr,10,False
Cosmos,Flue,6,False
Roger,Tallboy,7,False
Autohypnotic,Telehydrobarometer,14,False
Ne plus ultra,Dipsy,11,False
Catch title,Unassented,10,False
Nuraghe,Plump,7,False
Aplanogamete,Line-up,11,False
Monosaccharide,Camellia,12,False
Vacuum cleaner,Slagged,12,False
Flacherie,Charlie,6,False
Protein,Colorimetry,9,False
Four-cycle,Cowpea,9,False
Toccatina,Caulome,9,False
Fantad,Stomatoplasty,11,False
Kepi,Kin,3,False
Frizz,Tuxedo coat,11,False
Wisdom literature,Maidan,15,False
Neo-Kantianism,Centre,11,False
Malaria parasite,Pelorus,13,False
Nacelle,Turret steamer,12,False
Flash boiler,Spectrophotometry,14,False
Aeronef,Radiotelephone,11,False
Stress,Tam-o'-shanter,13,False
Autohypnotic,Toxalbumin,10,False
Thermocurrent,Chasse-cafe,11,False
Stampede,Cascara buckthorn,16,False
Bletting,Columbus Day,11,False
Bayou State,Odinism,11,False
Pipe-line,Audile,7,False
Text hand,Galbe,9,False
Wall Street,Aggraded,10,False
Sol,Pathological,10,False
Ibsenism,Phase,7,False
Double,nuns,5,False
Obturated,Chamisal,9,False
Figuline,Vitro-di-trina,11,False
Ping-pong,scorcher,9,False
Spermism,Morse code,9,False
Sounding balloon,Evaginating,13,False
Commutation ticket,Aldol,17,False
Marabou,Trade name,9,False
Galatea,Bidarka,5,False
Titivated,Surface tension,13,False
Sciagraphy,Juggernaut,9,False
Side-chain theory,Maundy coins,15,False
Gaussage,-izing,7,False
Sonoran,Squirt,5,False
Europium,Puzzle-headed,12,False
Tendresse,Continental pronunciation,22,False
Trocha,Phosphine,7,False
Blolly,Fin de siecle,12,False
Moving picture,Anorthosite,11,False
Vargueno,Electrolyze,10,False
Husky,Bletting,8,False
Mogged,Trust,6,False
Piloncillo,Floating,7,False
Convoy pennant,Necrotomy,13,False
Tenderloin,Matador,9,False
Declassed,Wall Street,9,False
Chitty,Sniped,5,False
Navel orange,Photochromoscope,14,False
Asterope,Sniped,7,False
Mhometer,Duograph,7,False
Sauce aux hatelets,Single-surfaced,14,False
Proxenetism,Pitter-patter,10,False
Nixie,Monte,4,False
Key fruit,Open sea,8,False
Dig,Chemosis,7,False
Havier,Enlightenment,11,False
Leveche,Marconi system,13,False
Shunt winding,Algonquian,11,False
Arthrospore,Cloot,9,False
Mineralize,Jehovist,8,False
Overshot,Rotograph,9,False
Eye-minded,Zone,8,False
Nova,Detonator,7,False
Workwise,Paprika,7,False
Chemosis,Rathskeller,10,False
Water pocket,Kneippism,10,False
Trooper,Busheled,7,False
Coupstick,Dukhobors,9,False
Pouf,Reserve,7,False
Judaizers,Vesiculitis,10,False
Photism,Whaleback,8,False
Cadaverine,Lagniappe,8,False
Effective,Stream gold,10,False
Yahwe,Adonai,6,False
Russian Church,Banderilla,12,False
Pulldevil,Cinematograph,13,False
Bordereau,Scab,8,False
Trek,Algonkian,8,False
Alcaldia,Echo,7,False
Split key,Udalborn,9,False
Jambool,Battle ship,10,False
Photoluminescent,Sidetracked,15,False
Alkali waste,Metabolism,10,False
Tuxedo coat,Tattersall's,10,False
Corps,Radiotelegraphy,12,False
Torsion indicator,Pot,15,False
Jury mast,Station,9,False
Aconitic,Peltier effect,12,False
Semiradial,Roquefort cheese,14,False
Photoheliometer,Pomiculture,11,False
Faradized,Water hammer,9,False
Stable,Whipsaw,7,False
Ripping panel,Annunciation lily,15,False
Fondant,Double pedro,11,False
X rays,Candle meter,11,False
Anergia,Ixtle,7,False
Hindoo,Jujitsu,7,False
Parnellite,Filoselle,7,False
Catch crop,Bucketed,9,False
Week-end,Mountain specter,15,False
Bashed,Decolletage,10,False
Strike,Wash sale,8,False
Appendectomy,Tintinnabula,12,False
Hunky,Clan-na-Gael,11,False
Radiophare,Spellbind,10,False
Bioscope,Twaddell's hydrometer,18,False
Schatchen,Evaginating,10,False
Astral,Bacillary,8,False
Esoteric,Phosphorus steel,13,False
Kid,Waddywood,8,False
Carbonite,Glycose,7,False
Rollejee,Glost,7,False
Guimpe,Solid-drawn,10,False
Aroid,Nationalrath,11,False
Unpardonable,Pericystitis,12,False
Vortex ring,IHVH,11,False
Muggins,Keel,7,False
Ferris wheel,Spad,12,False
Graftage,Dukhobortsy,11,False
Trail rope,Wheft,10,False
Hysteretic,Thermoluminescence,16,False
Pithecanthropus,Spark gap,13,False
Saengerbund,Mog,10,False
Glengarry,Finsen light,10,False
Araba,Nizam,5,False
Tangelo,Alligator wrench,14,False
Talmudism,Alphorn,8,False
Iconomania,Battle range,10,False
Varsovienne,Eikonogen,9,False
-ated,Geisha,6,False
Tienda,Pelorus,7,False
Subliminal,Xanthin,8,False
Para cress,Dreadnought,10,False
Grolier,Ahura-Mazda,10,False
Alpenhorn,Bheesty,8,False
Torsion meter,Zikkurat,11,False
Winesap,Radiotelegraphic,12,False
Bit,Banana solution,13,False
Pilot,Ethylated,7,False
Punt-out,Porotype,7,False
Discovery Day,Panel,12,False
Radiograph,Karakul,8,False
Sagebrush State,Mare clausum,13,False
Mutation,Overshot,7,False
Plopping,Photochromoscope,14,False
Nacelle,Caber,5,False
Anamorphoscope,-ga,13,False
Mask,Zip,4,False
Mess,Bonnet rouge,11,False
Milord,Spud,5,False
Horseless,"""Bromid, paper""",13,False
Jaspe,Vapor pressure,11,False
Spectroheliogram,Clatch,14,False
Hybridize,Tolstoian,8,False
Wane,Tucker,5,False
Wigwagged,Hydro,9,False
Tootling,Weismannism,10,False
Dionysia,Mutation,8,False
Cascara buckthorn,Trek,15,False
Jaspe,Bromoiodism,11,False
White list,Tubercularize,11,False
Beat,Attritus,7,False
Anoetic,Strangle hold,11,False
Fond,Hexose,5,False
Debenture,Tillandsia,9,False
Contagious disease,Unemployment,15,False
Choux,Microseismometer,15,False
Persiennes,Slam,10,False
Battle range,Saint-Simonism,11,False
Glace,Arthrospore,10,False
Aster,Jujitsu,6,False
Oncost,U-shaped,8,False
Ethylate,Anlaut,6,False
Scarabaeus,Caracul,6,False
Butyryl,Atmiatry,7,False
Positive,Astatki,7,False
-izing,Paragenesis,10,False
Flower State,Jaspe,11,False
Rathskeller,Neapolitan ice,13,False
Open verdict,Bahai,11,False
Fremitus,Controller,10,False
Crackajack,Chambranle,8,False
Pompon,Enamel,6,False
Ohmmeter,Cannele,6,False
Bay State,Shop,8,False
Algonkian,Celtium,8,False
Standerath,Exserted,8,False
Cruise,Minimal,6,False
Jerry-builder,Come-along,11,False
Erasure,Practicos,7,False
Slot machine,Arrha,11,False
Trunk steamer,Ampere turn,12,False
Mousseline de soie,Attritus,16,False
Bricole,-schaften,8,False
Water tender,Pomiculture,11,False
Year's purchase,Squilgeeing,15,False
Chroming,Chasse-cafe,9,False
Banana solution,Shrine,14,False
Outrigger,Asemia,8,False
Benefit society,Buck fever,12,False
Frizzle,Stilton cheese,12,False
Abasia,Acutorsion,7,False
Tuxedo,Washed sale,9,False
Refait,Tachymetry,9,False
Tramway,Haulabout,8,False
Persienne,Varicotomy,9,False
Arkose,Flare,5,False
Following edge,Microtomic,13,False
Whey cure,Aminol,9,False
Pathologic,Alkali,8,False
Jagannatha,Timer,10,False
Rudder,Enfleurage,8,False
Place,Trecentist,8,False
Rackarock,Zebrule,8,False
Varus,Spectrobolometer,15,False
Ton mileage,-raked,10,False
Trickle,Sucker State,10,False
Stimie,Ambrosia beetle,13,False
Yeomanry,Rent,6,False
Cuirassier,Odal,9,False
Jerry,Poseur,5,False
Lettergram,Haemol,9,False
Star stereogram,Wheel base,13,False
Variole,sandlot,6,False
Ergmeter,Cotta,7,False
-dores,Queer,5,False
Tundra,Vehme,6,False
Combustion chamber,Hooky,16,False
Empire State,Coulure,11,False
Reducer,Coast and Geodetic Survey,21,False
Croydon,U-shaped,8,False
Wollaston's doublet,Populist,16,False
Tileseed,Medicine,8,False
Paranoia,Calaveras skull,12,False
Solomon's seal,Plenum,12,False
Torpedo catcher,Weak,13,False
Mattoir,Motor,3,True
Time signature,Thana,11,False
Passive balloon,Submarine,14,False
Fermentation theory,Present value,15,False
Tramway,Evaginate,7,False
Mousseline de soie,Eleme,15,False
Police power,Terrine,10,False
Tac-au-tac,match,8,False
Thermodin,Tracery,7,False
Magazine camera,Motor-driven,13,False
Wolfhound,Rocaille,8,False
Autotransformer,Upkeep,14,False
Tonguing,Infra-red,9,False
Half nelson,Okra,11,False
Dekabrist,Sounding balloon,15,False
Side-slip,Vortex ring,9,False
Squint,Tweedledum and Tweedledee,23,False
Anoetic,Formalin,7,False
Leg bridge,Hormone,8,False
Billycock,Vickers-Maxim gun,16,False
-ria,Assay pound,10,False
Rangy,Benefit society,13,False
Fluviometer,Combustion chamber,13,False
Mackinaw coat,Petite,12,False
Golden State,Triskelion,12,False
Pergola,Hole,5,False
Apercus,Mashie,7,False
Syndactyle,Serac,7,False
Practico,Rollejee,8,False
Fault,Sideflash,8,False
Krupp process,Trailing edge,12,False
Mint sauce,Foot candle,7,False
Jig,Soar,4,False
Latah,Derecho,6,False
Motor car,Alalia,8,False
Convoy pennant,-ties,13,False
Torpedo station,Aerofoil,12,False
Instroke,Compression projectile,18,False
Microseismometer,Grizzle,13,False
wires,Aristotype,9,False
Mastoiditis,Allotrophic,10,False
Whitehead,Train,9,False
Matabele,Melinite,6,False
Pergolo,Vestige,6,False
Calaveras skull,Magnetomotive,13,False
Bairam,-ria,4,False
Mero,Delta connection,14,False
Cumquat,Aviatress,9,False
Mykiss,Metol,5,False
"""Entrant, edge""",Skitter,12,False
stroke,Zebrinny,7,False
Deciare,propeller,8,False
Tussive,Remoulade,8,False
Microbarograph,Try,13,False
Fireball,Lenard rays,9,False
Scotch terrier,Congo group,11,False
Dossier,Billycock,9,False
Chasse-maree,Ammonal,11,False
Nova,Overdraft,8,False
Peplum,Hyetology,7,False
Mashies,Gatch,6,False
Progressive party,Perique,14,False
Tupi,Bardiglio,8,False
Zionism,Nixie clerk,10,False
Wriggle,Third-rail system,14,False
Wave,Carborundum cloth,16,False
Niepce's process,Pluviography,15,False
Beat,Methanometer,9,False
Titi,Router,5,False
Iris diaphragm,Hot bulb,13,False
Plunk,Panel,4,False
Tusseh,Cycle,5,False
Demotics,Resonator,7,False
Indo-Chinese,Foehn,9,False
-schiebungen,Floating charge,13,False
Fluorescence,Stator,11,False
Hiped,Flacherie,8,False
Arillode,Cotton seed,10,False
Aircraft,Instroke,7,False
Cash register,Bye,12,False
Great White Way,Infectious disease,15,False
Inswept,Tagalog,7,False
Photoheliometer,Widow,14,False
Ladin,Pocket veto,11,False
Pituitrin,Athanasia,8,False
Heliograph,Broken breast,11,False
Foozle,Engineer Corps,13,False
Hunch,Valval,6,False
Bulbil,Submarine,7,False
Mafioso,-handling,8,False
Doubler,Traction wheel,12,False
Lymph,Telemeteorograph,13,False
Poseurs,Manicure,6,False
Hobble skirt,Mackinaw trout,12,False
Topi,Tintometer,8,False
Concessionaire,Tape,12,False
Alkali soil,Dormy,11,False
Coup,Zone,3,False
Multiplane,-ries,9,False
Winesap,Antimonsoon,9,False
Weight,Creosote bush,11,False
Capri,Spat,4,False
Buck fever,Huttoning,9,False
Cuculli,Wigwagged,9,False
Stomatoplasty,-typed,11,False
Movie,nuns,5,False
Servo-motor,Neufchatel,9,False
Knickerbocker,Sciascope,10,False
Pomiculture,Enfacing,10,False
Populist,Lingerie,8,False
Positive,Slogger,8,False
Persienne,Alternat,8,False
Wide,Cabaret,6,False
Clearcoled,Wiring,9,False
Congo group,Sioux State,10,False
Skid,Photo-electric,13,False
Plop,Cross-fertilizing,16,False
Pyrograph,Auxometer,8,False
pot,Torsade,6,False
Pressure wires,Ankh,14,False
Chomage,Chauffeuse,7,False
Automixte system,Shintiyan,13,False
Teamwork,Concert of the powers,18,False
Blind reader,Amboyna button,12,False
Osteoperiostitis,Telechirograph,13,False
Aero,White slaving,12,False
Dandie,Calaveras skull,13,False
scorcher,Pipe line,9,False
String,"""Entrant, edge""",11,False
Nickel steel,Brassy,11,False
Herzog,Lithophane,9,False
"""Bromid, paper""",Treasury stock,14,False
Cadaverine,Radioscopy,8,False
Ballotage,Tolerance,7,False
Franc-tireur,Arnaout,9,False
Omicron,Bel,7,False
Trousse,Reichstag,8,False
Stogies,Iris,5,False
Palisade,Amylogenesis,10,False
Maxim gun,Yahweh,8,False
-kies,Kolinsky,6,False
Knockabout,Preferential voting,17,False
Gallize,La valliere,6,False
Mahdiism,Photoluminescent,14,False
Mavournin,Tear,8,False
Cowpea,Polyphote,7,False
Dalles,Fils,4,False
Direct,Camembert,7,False
Jacky,Guilloche,8,False
Tungsten lamp,Cottonseed,11,False
Territorial waters,Lenard tube,14,False
Bull Moose,Soft steel,9,False
Shell,Photoluminescent,14,False
Thermotank,Trough,7,False
Anchor watch,Public school,12,False
Joulemeter,Actinophone,11,False
Public-service corporation,Acyl,25,False
Four-cycle,Soi-disant,9,False
Lightweight,Victorium,8,False
Discovery Day,-si,12,False
Water tube,Wheatstone's rods,12,False
Medal play,Protein,10,False
Pipe-line,Angusticlave,10,False
Hydroplane,Joint,8,False
Chippendale,Fluked,9,False
Galosh,Cogon,5,False
i-zing,Neo-Hebraic,10,False
Scorch,-typed,6,False
Foursome,Silvics,8,False
Shroffage,Solomon's seal,11,False
Tripitaka,Bezpopovtsy,10,False
Telephote,Neodymium,8,False
Up-to-date,Mediterranean fruit fly,20,False
Overdraft,Developer,8,False
Ovism,Sinic,5,False
Tubercularize,Cordy,12,False
Haulabout,Quarter-saw,10,False
Chronophotograph,Copenhagen,12,False
Smother,Moonshining,9,False
Achromic,Humstrum,8,False
Washoe process,Vacatur,12,False
Aeromechanical,Slash,13,False
Mano,-la,4,False
Vaccine point,Glebae,12,False
Mores,True,4,False
Arillode,Columbus Day,12,False
Ramequin,Savvey,7,False
Flair,Frostbow,7,False
Photovisual,Laryngectomy,12,False
Atrium,Weltanschauung,12,False
Firing pin,Bucephalus,10,False
Rail,Christian Socialism,16,False
Vandyke beard,Oxyhydrogen light,14,False
Free silver,Take-off,10,False
Mastaba,Autogenetic,11,False
Nero-antico,Sealskin,9,False
Resorption,Jehad,9,False
Typist,Labret,5,False
Nerka,-ni,5,False
Atmiatry,Cooey,7,False
Radiotelephone,Artillery wheel,12,False
Wind,Golden State,11,False
Tog,Underload starter,16,False
Low steel,Populism,8,False
Ormazd,Scrambled eggs,11,False
Bear State,Mesothorium,10,False
Parakite,Graphology,9,False
Fog,Joule's cycle,12,False
Aristotype,Benefit society,13,False
Kea,Pick-up,7,False
Olympic,Light year,10,False
Adobe,Tlinkit,7,False
Stadium,Slot machine,8,False
Consumer's surplus,Muscle reading,15,False
Thermoregulator,Memento mori,11,False
Stream clock,Subcellar,10,False
Crap shooting,Mero,12,False
Pitter-patter,Satinette,9,False
Trust company,Limerick,12,False
Noyade,Ajouan,5,False
Photochromography,Debenture stock,16,False
Meum,Quod,4,False
Trekked,Isomere,7,False
Armored cruiser,jubilee,13,False
Soil pipe,Ragtime,7,False
Tam-o'-shanter,Basutos,11,False
Autohypnotic,Mhometer,10,False
Parlor match,Tref,11,False
Loco disease,Burschenschaft,12,False
Norfolk plover,Manograph,12,False
Tractor screw,Anthroponomy,12,False
Dalles,Jumelle,5,False
Centauromachy,Split,13,False
Rez-de-chaussee,Discharge,11,False
Pierre-perdu,Revers,9,False
Crackaloo,Photo-electrical,15,False
Finsen light,Compos-mentis,12,False
Marconigram,Jag,9,False
Bolo,Motor-driven,10,False
Centauromachy,Arnaout,10,False
Panamanian,Very,10,False
Psychotherapy,Reaction,11,False
Obiism,Auld licht,9,False
Marconigram,Goose egg,10,False
Futhork,Degumming,8,False
Bejuco,"""Whiskey, Ring""",14,False
Heemraad,Waddies,8,False
Guide rope,Centrifugal filter,15,False
Ondogram,Bheestie,8,False
Mast,Compressed yeast,13,False
Verein,Microseismograph,13,False
Battle range,Reactance,8,False
Tagalog,Sneaker,6,False
Weld steel,Amole,9,False
Dormy,Shirt-waist suit,15,False
Coyotillo,Osteopath,9,False
Overshot,Lingua Franca,12,False
Labor,Asthma paper,10,False
Ampelopsis,Brontometer,10,False
Floating,Crepe,8,False
Vivant,Photo-engraving,13,False
Gleba,Tref,4,False
Punish,Magazine camera,14,False
Pay rock,Mashy,7,False
Casse-tete,Plopped,9,False
Culver's root,Tangelo,11,False
Glyph,Conestoga wagon,15,False
Shy,Coverside,9,False
Correspondence school,Cooee,16,False
key,Jumpy,4,False
-vated,Coumarou,7,False
Aerotherapentics,Concessionnaire,13,False
Totalled,Black Hand,9,False
Veldt,Breloque,6,False
Ajouan,Saddle,6,False
Ampere turn,Formalin,9,False
Deerstalker,Cross-buttock,12,False
Vein quartz,Magazine camera,12,False
Low steel,Au fond,8,False
Valval,Maya arch,7,False
Tushe,Syzygy,6,False
Puggree,Shirt waist,11,False
Mutessarif,Tong,10,False
Bell's palsy,Provenient,12,False
Pre-Raphaelite,Aileron,13,False
Autopneumatic,Cash register,11,False
Kerseys,Blade,6,False
Music hall,Tilia,8,False
Lily,Automobile,8,False
Pot,Futhorc,6,False
Pralltriller,Camara,10,False
Self-help,Rez-de-chaussee,12,False
Acutorsion,Telautograph,9,False
Fossick,Progressive,7,False
Coherer,Squeegee,6,False
Compo,Two-phase,7,False
Tandem system,Ascariasis,11,False
Tolstoyan,Nacelle,9,False
Holluschickie,Kissing strings,14,False
Spring steel,Breakaway,11,False
Madras,Faker,5,False
Dipsie,XP,6,False
Aerogun,Aviating,6,False
Overhead charges,Pinto,16,False
Trammel wheel,Vignette,11,False
Wet-bulb thermometer,Telegraph plant,17,False
Cepaceous,Mastoiditis,10,False
Scotch terrier,Amish,13,False
Punt,Olympian,8,False
Azoted,Ne'er-do-well,11,False
Function,Cortes Geraes,13,False
Saint-Simonism,Scrutin de liste,12,False
Carbon steel,Alkali,12,False
Water tender,Reenforced concrete,15,False
Kaross,Chrome steel,9,False
Tracery,Chemigraphy,9,False
Kin,Syndication,9,False
Bestiary,Mint sauce,8,False
