Word 1,Word 2,Levenshtein Distance,Doublemetaphone Match
Charterhouse,Cnidaria,10,False
Cirrous,Cosmical,7,False
Cautiousness,Catechetics,8,False
Clientele,Chorepiscopal,11,False
Columniation,Communicative,6,False
Catbird,Complexionally,12,False
Cacique,Clash,6,False
Colossus,Consomme,6,False
Cavilingly,Calcedonian,8,False
Cruive,Circumduct,7,False
Chartography,Counterirritate,12,False
Crimination,Crustal,8,False
Cotillion,Consensus,7,False
Cent,Colloquialism,12,False
Coit,Carcinological,11,False
Conventional,Caustic,9,False
Conceal,Cloff,6,False
Candelabrum,Compatibleness,11,False
Cockaded,Costard,4,False
Craniums,Ceroplastics,8,False
Conspecific,Chondrology,9,False
Candle,Circumstantiable,11,False
Cobbed,Calefaction,10,False
Clearance,Cubby,8,False
Compensative,Corncob,9,False
Centre,Creature,3,False
Contemplation,Corves,10,False
Curiologic,Castellated,9,False
Cutwater,Coak,6,False
Cab,-vetted,7,False
Centerfire cartridge,Curiosity,16,False
Chelura,Calamistration,11,False
Cricket,Cartridge,6,False
Cathedra,Capitellate,7,False
Cringe,Chemical,6,False
Cabalism,Coruscate,8,False
Corosso,Cruelly,6,False
Cutgrass,Catheterization,11,False
Counterbalance,Chloruret,12,False
Cirrose,Cretaceous,8,False
Case-bay,Campagna,6,False
Cannibalism,Cabotage,8,False
Contrarry,Cheviot,8,False
Cento,Concertino,6,False
Curcuma,Closefisted,10,False
Circumflex,Competitory,10,False
Cypris,Countercast,8,False
Cadew,Custom,5,False
Concorporate,Carpenter,8,False
Cannei,Cosmographical,12,False
Congratulatory,Chooser,12,False
Chimerical,Clinanthium,9,False
Conative,Calicle,5,False
Cloy,Cephalitis,8,False
Compounder,Canescent,9,False
Churchliness,Clubbish,8,False
Capape,Chelonian,8,False
Catapeltic,Crumble,8,False
Clamatorial,Cumbersome,9,False
Cumber,Cadger,3,False
Cardioid,Cuckoo,6,False
Chafeweed,Cassinian ovals,13,False
Conspiringly,Coxalgy,8,False
Cest,Camisado,6,False
Conciseness,Confectionary,8,False
Cima,Correspond,9,False
Cupelling,Cothurnated,10,False
Crossway,Curlycue,7,False
Colorate,Coendoo,6,False
Court tennis,Colubrine,9,False
Cousinage,Complement,8,False
Crestless,Chunam,8,False
Consectaneous,Conation,8,False
Canvasser,Carol,7,False
Canstick,Cetic,4,False
Caliber,Confection,9,False
Canopy,Cochleary,7,False
Cool-headed,Countreplete,8,False
Chirosophist,Climatic,9,False
Counterbalance,Convolvulus,10,False
Choppy,Chirurgic,7,False
Cleping,Cleansed,5,False
Correctness,Calippic,10,False
Cardo,Convened,7,False
Chartomancy,Claviform,9,False
Chalcocite,Copartnership,11,False
Conicalness,Calibrate,8,False
Condone,Cockmatch,7,False
Centuplicate,Chyme,10,False
Crop-eared,Cobby,8,False
Cake,Childishly,9,False
Cowdie,Conventionalized,12,False
Contemplance,Carlings,9,False
Chevroned,Counteraction,11,False
Cellulitis,Calade,8,False
Cautioner,Commotion,6,False
Caroled,Cered,3,False
Congruence,Counterclaim,8,False
Congenerical,Conchifera,7,False
Capability,Ceremoniousness,13,False
Costal-nerved,Clomben,10,False
Chessil,Carrytale,7,False
Castigator,Contractible,9,False
Coparceny,Cohesion,6,False
Ceylonese,Chthonic,6,False
Chartographer,Catcall,9,False
Checkerberry,Cyanotic,11,False
Curiosos,Cortex,6,False
Circumflection,Catgut,11,False
Candidating,Coverlet,9,False
Canonic,Coronis,3,False
Colloquialize,Camel-backed,11,False
Closefisted,Controvert,9,False
Commixed,Captiving,7,False
Crazily,Choragi,5,False
Conchal,Chiltern Hundreds,15,False
Comportation,Conflicted,9,False
Concentrator,Colophany,9,False
Cockleshell,Ciceronian,9,False
Conditionally,Conservation,9,False
Consimilitude,Cornish,10,False
Culminating,Curved,9,False
Cemeterial,Columned,9,False
Cheiloplasty,Columbella,10,False
Cerograph,Cruiser,7,False
Cantharides,Clouted,9,False
Completory,Colour,6,False
Concentrated,Chanticleer,9,False
Colonist,Crescive,6,False
Crossbred,Centime,7,False
Corticous,Calipee,7,False
Cinchonine,Chafed,8,False
Congealable,Catheretic,9,False
Circuity,Carboxide,6,False
Ceruleous,Cosmetical,9,False
Centare,Crinicultural,9,False
Countryman,Causatively,8,False
Cantharis,Concolorous,7,False
Cyclamen,Campanologist,11,False
Corollaceous,Cyanurate,9,False
Chauffer,Chorepiscopal,11,False
Constrainable,Clayey,11,False
Cheiloplasty,Coarctation,11,False
Chalcography,Cherisher,9,False
Composer,Chaunt,7,False
Cabalist,Cumulate,6,False
Credo,Continuo,6,False
Clouterly,Claw,7,False
Clouting,Contradance,8,False
Capriped,Cyclometry,8,False
Chondritic,Copula,8,False
Center,Cannily,5,False
Clinoid,Circumvection,11,False
Constellate,Crepitated,8,False
Cuprous,Candleberry tree,14,False
Crinoid,Court tennis,8,False
Crooked,Colonizationist,12,False
Congression,Corbell,8,False
Catalytic,Cathartin,4,False
Cistern,Confidentness,9,False
Curmurring,Chepster,9,False
Crayoned,Corsac,7,False
Comrogue,Caddie,6,False
Completeness,Chapellany,9,False
Clearstraching,Confecting,9,False
Cinerary,Covenanted,7,False
Cracker,Compressing,9,False
Columbiad,Calmly,6,False
Carotid,Cothurn,6,False
Capsaicin,Co-allies,7,False
Congruities,Culverhouse,9,False
Curacy,Crump,4,False
Capacious,Cuttoo plate,11,False
Chapped,Crater,4,False
Conflate,Cheyennes,7,False
Cesspool,Coly,6,False
Catholicos,Cobbler,8,False
Cavitary,Chitter,5,False
Continent,Confidently,4,False
Cranioclasm,Cogger,9,False
Clay-brained,Capot,10,False
Conclusiveness,Cussuetudinary,12,False
Crushed,Cantankerous,10,False
Chamade,Corbiestep,8,False
Copperworm,Celadon,8,False
Curate,Cragged,4,False
Contrabasso,Croconic,9,False
Cryptical,Convenience,9,False
Charged,Cosmological,10,False
Complot,Causeuse,7,False
Cercarle,Catch-meadow,9,False
Cognisee,Confounded,7,False
Caucasian,Collimated,9,False
Conceptional,Cowhiding,8,False
Creased,Crystallization,12,False
Combine,Claying,4,False
Crow's-foot,Cashiering,10,False
Cestui,Cotillion,7,False
Capitule,Carbolic,6,False
Commissioning,Concupiscentious,11,False
Continency,Chevrette,8,False
Cyclorama,Cloistral,7,False
Collusive,Cowardliness,8,False
Compared,Curlycue,7,False
Coccyges,Captivating,10,False
Coadunition,Calorifere,8,False
Crebritude,Convexed,8,False
Carpus,Cherising,7,False
Clubbed,Cargoes,5,False
Chiromonic,Camail,7,False
Causeway,Ceramic,7,False
Cowitch,Cuvette,5,False
Conglutinative,Correlatable,9,False
Calabarine,Chilostomatous,11,False
Cetic,Churched,6,False
Chloral,Challenger,7,False
Classifier,Cruzado,9,False
Carpolite,Citator,8,False
Cassation,Calamitous,6,False
Cadastral,Collaborateur,9,False
Chicaner,Counteracted,9,False
Consumer,Cold-short,7,False
Cameronian,Citric,7,False
Coppin,Continuance,7,False
Cambist,Caliphate,6,False
Cruet,Chicken,5,False
Colligate,Canicular,8,False
Chaff,Cutwork,6,False
Confirmance,Chamberlainship,11,False
Coal-meter,Confabulating,9,False
Cassino,Constituent,7,False
Circumscissile,Caudal,11,False
Cenotaphy,Canula,6,False
Convention,Cystis,7,False
Calefacient,Compaginate,8,False
Choiceful,Cyclostoma,9,False
Cottonous,Counterweigh,9,False
Celebrity,Chaining,7,False
Combattant,Chlamyses,8,False
Carousingly,Concede,9,False
Campagna,Chamfret,6,False
Carefully,Cephaloid,8,False
Complained,Coexist,7,False
Counteractive,Conciator,8,False
Colocynthin,Clum,9,False
Combustion,Crinoidean,8,False
Cierge,Celotomy,7,False
Circumstantiable,Compatriot,12,False
Correctional,Comprecation,5,False
Crofter,Clot,4,False
Cannulated,Castle,6,False
Coopery,Clodhopping,7,False
Crawfish,Collier,6,False
Complicateness,Comity,9,False
Cosy,Churchless,8,False
Chlamyses,Conglutinated,10,False
Caeca,Conservation,9,False
Catechize,Contourne',8,False
Chopchurch,Comradery,8,False
Calibre,Coaxed,6,False
Cynicalness,Crenelated,8,False
Curcumin,Clumper,6,False
Conjuror,Capricorn,6,False
Confessed,Congrue,5,False
Copartneries,Capape,8,False
Casein,Consonance,7,False
Carve,Contemporaneously,14,False
Czarowitz,Celebrant,8,False
Chartreuse,Coached,7,False
Cattle,Coalfish,6,False
Callow,Cooly,4,True
Coadjutorship,Cunningman,12,False
Corody,Cognize,5,False
Chromate,Clumps,6,False
Counterdraw,Compaginate,9,False
Chaus,Citiner,6,False
Confession,Centos,7,False
Circumflexed,Conger,10,False
Clypeus,Cornerwise,7,False
Coagment,Cygnet,4,False
Conglomerating,Crook,12,False
Cirl bunting,Cordwainer,9,False
Cothurnus,Comtism,7,False
Cyanuric acid,Controversially,12,False
Coadjutrix,Cosmographically,13,False
Chameleon,Court-martial,11,False
Carpetway,Coalescence,9,False
Consisted,Circulate,7,False
Calcaneal,Centrosome,9,False
Cysticercus,Confervae,8,False
Concretional,Coquettish,8,False
Chausses,Co-meddle,8,False
Contrivement,Collitigant,7,False
Cystolithic,Coleopteran,9,False
Commending,Carcanet,8,False
Companionable,Calcimine,9,False
Conglutinate,Castled,10,False
Confessant,Ceraceous,9,False
Coquimbite,Comfortment,8,False
Coendoo,Colloquial,8,False
Congressional,Cruentous,10,False
Cancrinite,Cicatrice,6,False
Claque,Columbine,6,False
Cognoscenti,Christianize,10,False
Cercopod,Concerning,8,False
Cooped,Chloriodic,7,False
Credibility,Cousinship,8,False
Circumscribing,Coleopter,12,False
Caudle,Consumingly,8,False
Cardiolgy,Carbohydrate,9,False
Conchiform,Cribration,9,False
Cephalopode,Caddice,8,False
Complexionally,Cacomixtle,11,False
Conduit,Close-bodied,9,False
Cespititious,Cavilling,9,False
Correlative,Connivency,9,False
Charles's Wain,Coalitioner,11,False
Circulet,Consecrating,10,False
Cannulated,Cockbill,9,False
Circumcision,Congruent,11,False
Constituent,Clave,9,False
Cataleptic,Carillon,7,False
Contraries,Cripple,8,False
Caponiere,Contraindication,13,False
Chirrup,Ciliate,6,False
Colorable,Calcographer,6,False
Corncrib,Couchancy,7,False
Cursitating,Caracal,8,False
Cornification,Corporalship,9,False
Cotswold,Compromised,7,False
Calcite,Columbia,6,False
Curialistic,Calcariferous,10,False
Countermining,Cucquean,10,False
Carmine,Curstness,5,False
Chirology,Corallinite,9,False
Chording,Cudden,5,False
Chubby,Ci-devant,8,False
Cephalalgia,Compte rendu,10,False
Cagmag,Copied,5,False
Calefied,Catonian,5,False
Corkiness,Carotidal,7,False
Cribration,Cortes,7,False
Ciclatoun,Conclamation,6,False
Carpus,Carf,3,False
Capel,Candidateship,10,False
Clannish,Castigator,8,False
Canary bird,Captaincy,9,False
Chiromancer,Calendula,10,False
Cedrene,Cirsocele,6,False
Chiliarch,Condurrite,8,False
Countermand,Creance,8,False
Caseworm,Cadre,5,False
Cryptography,Cesural,9,False
Concordantly,Combustibility,10,False
Centumvir,Carnauba,7,False
Crawl,Choral,3,True
Clumsily,Convulse,7,False
Calif,Cunabula,6,False
Calorimetric,Combinable,10,False
Crosier,Censorial,6,False
Crustacea,Confounded,8,False
Cursitating,Courageously,9,False
Checkerberries,Chiromancy,11,False
Concha,Curari,5,False
Calippic,Centralize,8,False
Compression,Courtehouse,8,False
Counterchanged,Chartaceous,11,False
Corrugant,Crimsoned,7,False
Cholecystotomy,Clivers,11,False
Coccyx,Copiously,7,False
Controvertist,Conglutinant,9,False
Cherogril,Crustiness,9,False
Coumarin,Calumet,6,False
Chondrin,Comprehensible,11,False
Cantref,Criticisable,10,False
Coumarin,Corresponded,9,False
Capitularies,Confucianist,9,False
Colocynthin,Cornbind,7,False
Coronis,Cardiographic,9,False
Climacter,Croquet,7,False
Chinky,Crocoite,7,False
Cloudily,Cosily,3,False
Contemplatist,Controllership,9,False
Crackled,Cittern,7,False
Coupler,Counterforce,7,False
Chogset,Comrogue,5,False
Covetable,Cruciation,8,False
Communicated,Cathetus,10,False
Ceroplastics,Catkin,9,False
Concise,Cozy,5,False
Cardinalize,Construction,10,False
Calorific,Chrisom,6,False
Convoluted,Cross-crosslet,10,False
Culprit,Countercaster,9,False
Confiscation,Constancy,7,False
Coupler,Catlike,6,False
Chaser,Continental,9,False
Codex,Conducibly,7,False
Conchology,Chuckle,7,False
Churrworm,Carnose,6,False
Compressibleness,Codeine,10,False
Considerable,Coincider,6,False
Carburetor,Continual,9,False
Calcographic,Calculater,7,False
Conversableness,Chouse,12,False
Competitress,Chameleon,9,False
Conveniency,Chelifer,8,False
Chirographist,Contributive,11,False
Cajoler,Cetin,6,False
Cataloguing,Carpeting,6,False
Cetology,Cabbaged,7,False
Chymous,Continuate,8,False
Consubstantialist,Centinel,12,False
Chincapin,Canceled,6,False
Caper tree,Coma,9,False
Crinkled,Coromandel,7,False
Cannibalism,Capitol,7,False
Commandry,Conserving,8,False
Cowblakes,Chloroplastid,9,False
Chabouk,Conquassate,9,False
Cadaver,Corsair,5,False
Canoeist,Chlorimetry,7,False
Controller,Closehauled,7,False
Coannex,Cotenant,5,False
Counterstand,Commendation,9,False
Clearage,Cultrate,4,False
Capellane,Chevaux-de-frise,12,False
Colure,Cognitive,6,False
Cant hook,Circuline,8,False
Corporally,Claret,8,False
Carabine,Clavicle,5,False
Contingently,Cinque Ports,10,False
Chagreen,Cinquecento,7,False
Cohabiter,Chacma,6,False
Culminant,Coffle,8,False
Chlorhydrin,Compassion,8,False
Crankbird,Concretely,9,False
Cup-moss,Chargeable,9,False
Clawing,Catamount,6,False
Conjugally,Carnally,5,False
Cicadas,Circumflex,7,False
Churchly,Carouse,6,False
Capillariness,Chelicera,9,False
Consummately,Circularly,7,False
Coronae,Chimneys,6,False
Chuffy,Confuting,7,False
Circumference,Coadjuvancy,10,False
Chorography,Competitive,10,False
Copped,Cheesiness,8,False
Chivalrous,Contradictor,10,False
Choleroid,Cornu,6,False
Corymbed,Convocating,9,False
Corned,Costal,4,False
Crescent,Clammed,6,False
Concave,Corfiote,5,False
Corymbiferous,Crocky,11,False
Cognizance,Centripetency,9,False
Clubbish,Crackle,7,False
Colloidality,Centuplicated,11,False
Correctioner,Cemetery,8,False
Companable,Casein,8,False
Caroche,Cantering,7,False
Chloroform,Coelentera,8,False
Cantaloupe,Chatty,8,False
Corrugation,Crudity,7,False
Castigator,Crowstone,8,False
Considerer,Clack,9,False
Chenille,Caryatic,7,False
Causeyed,Castigating,9,False
Cornist,Circumagitate,9,False
Cretinous,Crura,7,False
Convectively,Credulity,9,False
Contra,Circumstantiable,12,False
Crystallometry,Cothurnated,11,False
Collutory,Cometary,4,False
Conserve,Contradistinguished,14,False
Chelae,Cries,5,False
Convoying,Childbearing,8,False
Chrysoprase,Cysted,8,False
Counterfeitly,Calistheneum,11,False
Chirrupy,Chicken pox,7,False
Cinerescent,Chimpanzee,9,False
Chorion,Catagmatic,9,False
Codpiece,Creamed,6,False
Cocktail,Chateux,6,False
Cooter,Curviform,7,False
Co-lessor,Chlorine,7,False
Carbonadoing,Corrigibility,10,False
Conscious,Cuneate,7,False
Chromograph,Correction,9,False
Correlatively,Calorescence,10,False
Caseous,Conventionalist,11,False
Creatorship,Contravened,10,False
Cobwall,Concavo-concave,12,False
Churn,Cloud,4,False
Clacker,Constipate,9,False
Crees,Clarification,11,False
Ceratobranchial,Consimility,12,False
Cirri,Collide,5,False
Cabalistically,Chromatics,10,False
Climatizing,Commandable,8,False
Cormophyta,Cruse,8,False
Cap,Compunctious,10,False
Codifier,Convincingly,8,False
Confutant,Cottagely,7,False
Cession,Codical,6,False
Carpenter,Cynosural,8,False
Consignature,Counter-couchant,12,False
Coronae,Compassionating,10,False
Cabbaging,Czarowitzes,9,False
Completeness,Calicoback,10,False
Chrysene,Comparable,8,False
Cranny,Climatal,6,False
Cat-rigged,Capitularies,8,False
Court-craft,Colormen,8,False
Cullender,Cubbridge-head,10,False
Carting,Conclusive,8,False
Conceit,Constringe,6,False
Clamminess,Circar,8,False
Cowardliness,Club-shaped,10,False
Citation,Circumstantiate,9,False
Charactery,Castled,7,False
Contraindication,Carmagnole,13,False
Chip,Cullis,4,False
Contestation,Convertibleness,9,False
Crotched,Cosmology,8,False
Camerated,Clachan,7,False
Castrel,Cacochymia,8,False
Cenotaphy,Crystallographical,13,False
Compressive,Conglobate,8,False
Commensurate,Common sense,6,False
Condonation,Cantalever,9,False
Chatoyment,Cystotomy,7,False
Conjunctive,Cottontail,7,False
Corb,Contline,6,False
Contesting,Crampy,9,False
Cubited,Cappeline,7,False
Conine,Clubber,5,False
Compressure,Corybantes,8,False
Conchological,Contrabasso,10,False
Cognizable,Cup-rose,8,False
Chelidonius,Clavises,8,False
Coercing,Coursey,5,False
Coalescent,Crampoons,7,False
Crowder,Capital,6,False
Carped,Cittern-head,8,False
Correspond,Chantry,9,False
Cephalomere,Corneter,8,False
Cerule,Clotpoll,6,False
Coeliac,Cerement,6,False
Coag,Chromospheric,11,False
Coupable,Chetvert,7,False
Camaieu,Crookedness,9,False
Coextending,Cataphracted,11,False
Classifying,Coevous,10,False
Creaturize,Codille,8,False
Chivalrous,Crookack,9,False
Collodiotype,Corruptless,10,False
Catopron,Chufa,7,False
Colp,Coplaner,5,False
Caprice,Chemistry,7,False
Corant,Co-lessor,7,False
Computation,Coherence,9,False
Cavalierness,Consistence,10,False
Clericity,Coalitioner,8,False
Cat's-tail,Catstitch,6,False
Continency,Consignificative,10,False
Convulsional,Cosmetical,7,False
Correctioner,Chartless,9,False
Clandestine,Compressibleness,10,False
Commodiously,Circumscriptively,12,False
Cylindrically,Costliness,11,False
Calefacient,Curing,8,False
Caning,Cassican,5,False
Crotonine,Centrepiece,7,False
Clomb,Cuprous,5,False
Coquetted,Chaplaincy,9,False
Collatitious,Coach,9,False
Comprecation,Centaur,9,False
Catalepsy,Cardiolgy,6,False
Cultivate,Caprylic,8,False
Cackler,Chivachie,6,False
Credulity,Chirruping,7,False
Capitoline,Commentitious,10,False
Colossus,Coaled,6,False
Conditional,Corymbed,9,False
Ctenoidean,Cocked,7,False
Cosmopolitical,Cogency,11,False
Chance,Corollet,6,False
Christianism,Carefulness,8,False
Chincherie,Clitellus,8,False
Chevaux-de-frise,Conducible,13,False
Chirographic,Credible,10,False
Cow tree,Chanson,7,False
Calamitous,Captiving,7,False
Coagent,Cinquecento,7,False
Conglobating,Cliche,10,False
Candle,Coached,5,False
Chloroplatinic,Chappion,10,False
Carotid,Coadunition,7,False
Crow,Ciphered,6,False
Cross-examined,Confidently,12,False
Cup-rose,Curb roof,5,False
Cony-catch,Conventionary,10,False
Cleavage,Chinook,7,False
Celidography,Cameration,10,False
Carpophore,Chloroforming,10,False
Checked,Chorded,3,False
Countervote,Cubital,9,False
Coercive,Convolvulaceous,11,False
Couranto,Cithern,7,False
Contrast,Crotchetiness,9,False
Coinquination,Crisply,11,False
Cooperative,Cleat,7,False
Circumnavigator,Clerestory,12,False
Count-wheel,Conducive,7,False
Cicadas,Chieftainship,9,False
Chondrotomy,Compulsory,7,False
Cryptogamous,Captivating,8,False
Chiroplast,Conglobed,9,False
Canoness,Caique,5,False
Codfish,Cochin fowl,8,False
Crankle,Considerative,9,False
Cassideous,Cuckooflower,10,False
Calamitous,Castor and Pollux,12,False
Caprice,Copsy,5,False
Chivachie,Corseting,8,False
Cointense,Conjunctional,8,False
Crenelate,Copse,7,False
Circumflant,Colonial,9,False
Cuprite,Ceratohyal,8,False
Compromise,Czech,9,False
Cirro-cumulus,Circularity,9,False
Clavichord,Cascalho,7,False
Cerebroid,Characterized,9,False
Colcothar,Copiously,6,False
Cuckoopint,Crisis,8,False
Curvilinear,Coly,9,False
Cited,Cleanness,7,False
Clodpate,Commixtion,8,False
Cit,Crenelation,9,False
Coleopteran,Clapperclaw,7,False
Convincer,Counteracted,7,False
Cysticercus,Crispin,9,False
Comprehensive,Cross-examination,12,False
Cephalization,Crinose,11,False
Charity,Cirsocele,8,False
Clicket,Chirruping,8,False
Centuriate,Chermes,8,False
Clearer,Coupling,7,False
Cameos,Camblet,4,False
Carnivorous,Capacious,6,False
Cornfield,Commensality,9,False
Capillariness,Cacomixle,10,False
Caterwauled,Costiveness,10,False
Combinate,Crestless,8,False
Chromogenic,Chichling vetch,11,False
Corky,Comprehension,10,False
Concorporate,Centralism,9,False
Cultivable,Cullender,7,False
Colleagueship,Circumvent,11,False
Cuttle bone,Comradery,10,False
Cathedral,Cress,7,False
Commonitory,Caricaturing,10,False
Circumstantiable,Chaffy,14,False
Cutch,Cinctured,7,False
Cosmogonies,Crasis,8,False
Capitulated,Catabiotic,8,False
Coalescent,Centinody,9,False
Coupled,Craved,4,False
Coparcener,Changer,6,False
Cavil,Compatient,7,False
Cheerry,Circumstantiality,15,False
Church-haw,Cypriot,8,False
Cartographically,Charismatic,11,False
Cremona,Charlatan,7,False
Cork,Cicatrizant,9,False
Chartomancy,Coccobacteria,11,False
Cimices,Chronicling,8,False
Cambrian,Cunner,7,False
Cabman,Constrictor,10,False
Collocated,Clusteringly,11,False
Cycled,Commensurability,14,False
Cyanopathy,Cohobate,6,False
Cobwork,Cross-examine,11,False
Corrivate,Cantoris,8,False
Craft,Counterfesance,11,False
Coccosphere,Catmint,10,False
Conversationalist,Corncob,13,False
Compensate,Connascency,9,False
Coextension,Crass,9,False
Concionate,Curled,9,False
Ctenophoric,Cling,9,False
Cream laid,Chowchow,9,False
Concentrative,Cima,11,False
Capite,Catoptric,6,False
Curried,Colombin,7,False
Cession,Cimbia,5,False
Commonweal,Chansonnette,8,False
Coarctate,Campanile,7,False
Corody,Climatological,11,False
Coastways,Cetraric,7,False
Clatter,Comprobate,8,False
Confusable,Clubbed,7,False
Cajoling,Crackling,3,False
Collapse,Circumagitate,10,False
Carburize,Camera lucida,8,False
Coherency,Convincingness,11,False
Complacency,Cottonade,8,False
Cotemporaneous,Crinose,10,False
Carton,Calorimotor,6,False
Crampit,Chargeous,7,False
Cresorcin,Chronical,7,False
Chryselephantine,Cornuto,13,False
Conchylious,Citied,9,False
Crayoning,Carte de visite,12,False
Creamcake,Constant,7,False
Caffeic,Chiliahedron,10,False
Contentment,Crispation,8,False
Crossbones,Countersign,10,False
Constitution,Courtiery,8,False
Classifier,Crabeater,6,False
Cholaemaa,Catty,7,False
Calyptra,Cohibiting,8,False
Concludent,Cero,8,False
Crowding,Chivy,6,False
Chaetopod,Crebrous,7,False
Confessional,Conjunction,7,False
Canton,Crocky,5,False
Choree,Cornua,4,False
Cariole,Cat o' nine tails,13,False
Cottolene,Cremationist,9,False
Cacoxenite,Christophany,11,False
Caponize,Cato-cathartic,11,False
Contek,Corallum,6,False
Cockboat,Completive,8,False
Crappie,Compsognathus,11,False
Corset,Cephalotrocha,10,False
Convertibility,Coincided,11,False
Contriving,Conditionly,6,False
