Word 1,Word 2,Levenshtein Distance,Doublemetaphone Match
Fossiliferous,Fleece,10,False
Formally,Fortify,4,False
Frizzling,Fichu,7,False
Fundamental,Feather-heeled,12,False
Financiered,Fadme,8,False
Flowerpot,Funeration,7,False
Forcipal,Flea,6,False
Fasciated,Frore,7,False
Finchbacked,Fellowfeel,9,False
Foliature,Feuar,6,False
Fattining,Foe,8,False
Flipe,Froth,4,False
Fishiness,Flecker,7,False
Friezed,Flanched,5,False
Flicker,Fondness,6,False
Fouty,Fogy,2,False
Follow,Farrowed,5,False
Finical,Famishing,7,False
Formulae,Forgiveness,7,False
Figured,Formicaroid,7,False
Fotmal,Fronted,5,False
Furlough,Foreteach,6,False
Ferrest,Fructiferuos,9,False
Fidicinal,Flews,8,False
Flagellant,Fleecy,7,False
Fruiter,Fooleries,7,False
Forbiddance,Finary,8,False
Feasibility,Featherness,8,False
Fabricatress,Faery,9,False
Flurrying,Fabled,8,False
Frivolism,Fluework,8,False
Flogged,Full-bloomed,7,False
Floriform,Foraging,6,False
Fiancee,Forboden,6,False
Furmity,Flatter,6,False
Furloughing,Funambulatory,10,False
Farmable,Fleeceless,7,False
Flavin,Fantasied,6,False
Faubourg,Frena,7,False
Flexure,Fewmet,5,False
Flesh,Feudtory,7,False
Flacker,Filled,5,False
Flitter,Fleshpot,6,False
Ferrugineous,Fidge,9,False
Factoring,Flexed,8,False
Fourierite,Feldspathic,10,False
Formulization,Fur,11,False
Feracity,Frubish,5,False
Foreholding,Flooder,8,False
Fettered,Flabelliform,10,False
Frost-blite,Fumades,10,False
Forewarning,Fomenting,5,False
Fashion,Fluidizing,7,False
Fore teeth,form,8,False
Faded,Fletcher,6,False
Forded,Forepast,5,False
Fief,Fed,2,False
Fumishness,Fonly,8,False
Four,Fellowshiped,10,False
Ferier,Flocculence,9,False
Fondler,Fork-tailed,7,False
Formulate,Fudged,7,False
Favorable,Fusome,6,False
Fusteric,Foreknower,9,False
Fellon,Flutterer,8,False
Forwhy,Fishful,6,False
Forgone,Finner,5,False
Feting,Fricatrice,7,False
Frond,Fulfilled,7,False
Flaking,Fearer,5,False
Fenceful,Funiculate,7,False
Fasciole,Farm,6,False
Fawningly,Fixture,8,False
Frounced,Firstly,7,False
Follicular,Fabellae,7,False
Fortunately,Formulate,4,False
Flushboard,Flatteries,8,False
Formica,Fringed,6,False
Fridstol,From,5,False
Fatiloquist,Filtrating,8,False
Felicities,Fecundate,7,False
Farmer,Fillibustered,10,False
Footband,Fundable,7,False
Frigate,Fleetings,8,False
Flanking,Fulvid,6,False
Fellness,Freemason,7,False
Ferrugineous,Foreslow,9,False
Fugleman,Firestone,7,False
Fenestra,Flos-ferri,8,False
Frustrate,Fartherance,6,False
Februation,First-hand,8,False
Fraenulum,Fluence,6,False
Foredispose,Filthily,9,False
Fizzled,Fluosilicic,9,False
Formyl,Furbelowing,8,False
Fauni,Fortitudinous,10,False
Freya,Fissility,8,False
Fussed,Fluorated,5,False
Futurely,Favillous,8,False
Formularization,Fordless,11,False
Footy,Freemasonry,8,False
Furbishing,Fritting,4,False
Frere,Fetid,4,False
Federalize,Fricace,7,False
Fidge,Fricandeau,7,False
Farther,Fand,5,False
Frolicked,Fromwards,6,False
Fightwite,Full-butt,7,False
-ferous,Fermacy,6,False
Fealty,Farcimen,7,False
Farinaceous,Fraternities,9,False
Family,Filaceous,7,False
Fifties,Foreguess,6,False
Foul-mouthed,Fowling,9,False
Fretful,Fulimart,7,False
Fireless,Feod,6,False
Flexuose,Fabricked,7,False
Frumpish,Flies,6,False
Fawning,Feretory,7,False
Faule,Fakir,3,False
Fucivorous,Foldage,9,False
Frailness,Frlcassee,6,False
Forewent 2,Flamineous,9,False
Fibrolite,Fencer,8,False
Flammability,Financier,9,False
Flurt,Flexor,4,False
Filter,Forgetting,8,False
Fridstol,Frenetir,5,False
Foreboding,Fifthly,9,False
Flaxen,Finger,4,False
Freeness,Florence,6,False
Freshly,Floriated,7,False
Fuddle,Feigned,5,False
Fumigator,Fulminuric,6,False
Fitted,Foreyard,6,False
Fixing,Febrific,6,False
Fleshhood,Flustering,7,False
Feared,Factorage,7,False
Fruiteries,Furbelowing,8,False
Forefoot,Fielding,7,False
Fiveling,Flamming,4,False
Flabellate,Foolishly,9,False
Fastish,Filial,5,False
Foamy,Factive,6,False
Frosted,Ferly,6,False
Foolhardiness,Flating,8,False
Flounced,Formative,8,False
Fridstol,Flag,7,False
Fittable,Fess,7,False
Forlaft,Flyer,5,False
Fovilla,Forwardly,6,False
Fishermen,Far-off,8,False
Familiar,Forewaste,8,False
From,Floorheads,8,False
Fract,Fleshy,5,False
Fader,Foraminifera,8,False
Fustet,Fetidness,7,False
Forbruise,Foredispose,6,False
Firebote,Flax-plant,9,False
Facial,Foalfoot,6,False
Fore-topmast,Frugal,9,False
Febrifacient,Flocky,10,False
Fluorene,Fireboard,8,False
Figuline,Filtrated,6,False
Foulness,Fancymonger,9,False
Fidelity,Fartherance,9,False
Fobbing,Firecracker,10,False
Finisher,Flooding,7,False
Familisteries,Faradization,9,False
Five-leaved,Fellahs,7,False
Fourpence,Foreclose,6,False
Fathomer,Forswearer,7,False
Filthily,Forenamed,8,False
Finitude,Fornication,7,False
Fertilitate,Foramines,8,False
Foreflow,Fungologist,8,False
Firman,Figary,4,False
Frontingly,Fieriness,7,False
Fletched,Frightful,8,False
Fangless,Fastilarian,8,False
Frondose,Fathers-in-law,11,False
Fumette,Flemish,6,False
Filicic,Fortified,6,False
Flavescent,Fame,7,False
Frizzle,Fibreless,6,False
Feudtory,Frailness,8,False
Finning,Frank-law,7,False
Ferulaceous,Formalities,8,False
Fitting,Falconine,6,False
Fetal,Forefeel,5,False
Forboden,Fiddling,7,False
Ftiction,Forehold,7,False
Fortlet,Flaily,5,False
Fringilline,Fitment,8,False
Floorer,Fornices,6,False
Forelock,Frustums,7,False
Fulfillment,Faunal,9,False
Frondous,Footmen,6,False
Fulgent,Frugivorous,9,False
Feminine,Fogie,5,False
Flugel,Faced,4,False
Fireplace,Fossane,6,False
Fermillet,Fathom,8,False
Fuchsias,Fused,5,False
Foreshadow,Figurated,8,False
Fetterless,Fresh,6,False
Frippery,Finnan haddie,12,False
Flying squirrel,Fagot,13,False
Fleeting,Foresaid,6,False
Flosculous,Fornicator,8,False
Fane,Flinched,5,False
Fleshings,Forejudger,8,False
Fragmental,Flayed,7,False
Fuchslae,Fothering,7,False
Flowered,Formalities,9,False
Fissirostres,Fenerate,8,False
Fashioning,Forealleging,8,False
Ferrocyanide,Ferretto,8,False
Fitz,Forsaking,7,False
Fastening,Framework,7,False
Formidolose,Firmer-chisel,8,False
Finestill,Fjord,8,False
Fettling,Felonies,5,False
Fletiferous,Flos-ferri,6,False
Furry,Frusta,4,False
Foaled,Flews,4,False
Fly-case,Fancied,6,False
Flurt,Foul,3,False
Flagon,Full-hearted,9,False
fetichism,Fitz,8,False
Firing,Flowery-kirtled,12,False
Fithul,Fired,4,False
Fetwah,Fy,5,False
Fremed,Fantastical,10,False
Figurante,Fixedly,7,False
Fluorated,Fellow,7,False
Frockless,Flemer,7,False
Fossil,Fairily,4,False
Flatterer,Foraminiferous,10,False
Fissirostral,Filtrate,8,False
Fear,Functionally,10,False
Frampoid,Factorizing,8,False
Foxish,Five-twenties,11,False
Formalities,Forlend,7,False
Fussure,Fissipalmate,8,False
Florally,Facetiae,7,False
Fadme,Feine,3,False
fetters,Forster,5,False
Fillibeg,Flint-hearted,10,False
Freieslebenite,Feoffing,11,False
Flatulent,Foreship,8,False
Furring,Fruticous,7,False
Fief,Flamingoes,7,False
Footpath,Fogies,6,False
Freely,Fourfold,5,False
Feral,Felted,4,False
Friese,Fishhook,7,False
Fading,Fashion,4,False
Fly-bitten,Firstborn,8,False
Fiancee,Fleecy,5,False
Forel,Featureless,7,False
Flea-bite,Fatiloquent,9,False
Firry,Frap,3,False
Firms,Fouter,5,False
Faintly,Fin-toed,5,False
Flirtingly,Foreigner,7,False
Forspent,Fiat,6,False
Fistule,Football,5,False
Frogshell,Foliferous,8,False
Footmanship,Frenchism,8,False
Forestalling,Fortuitous,8,False
Feodality,Francolin,7,False
Flockmel,Fraxin,7,False
Fizzled,Flusteration,10,False
Frier,Fifteenth,7,False
Floored,Faroese,5,False
Freckled,Fontanelle,8,False
Fabulizing,Fan palm,8,False
Fear,Fabaceous,7,False
Ferretto,Flea-bite,6,False
Faery,Feather-foil,8,False
Forensal,Flocking,7,False
Fumidity,Femeral,6,False
Foster,Factive,5,False
Forgetive,Fum,8,False
Filially,Foresaid,7,False
Furloughing,Flatware,9,False
Fume,Florescent,8,False
Filchingly,Fawning,6,False
Feign,Furrowy,6,False
Fumid,Flood,3,False
Fishwife,Fusion,5,False
felicitating,Fatalness,11,False
Fathom,Flinders,7,False
Fructed,Fangot,6,False
Filiate,Ferricyanic,8,False
Flamed,Fix,5,False
Funest,Foxhound,7,False
Ferriferous,Fourteen,8,False
Fulfilled,Fencible,5,False
Fluctuate,Foryetten,7,False
Faze,Furciferous,9,False
Fool-large,Fructure,7,False
Fare,Foaming,5,False
Furlough,Frisian,6,False
Fourbe,Fattish,6,False
Forefinger,Fallowist,9,False
Faxed,Filtration,8,False
Faced,Fusilier,6,False
File,Foreappointment,12,False
Fussiness,Forgetting,9,False
Forkerve,Flyman,7,False
Fungate,Felonous,7,False
Fisheries,Forebodingly,10,False
Fourb,Fesswise,7,False
Fodientia,Furrier,7,False
Fracho,Flookan,6,False
Flooder,Frequently,8,False
Foemen,Fixedness,6,False
Foxly,Forwarder,7,False
Fullonical,Feverous,9,False
Foreignness,Fightingly,9,False
Fellowless,Flicker,7,False
Funambulate,Fazzolet,7,False
Falsification,Ferocity,10,False
Faradic,Fermentative,8,False
Foothill,Foothill,0,True
Flagman,Freightless,9,False
Falconer,Fixative,7,False
Fidejussor,Feudalized,9,False
Facework,Folios,6,False
Frowzy,Fudge wheel,9,False
Flashboard,Feast,7,False
Fasciculus,Filibustering,11,False
Flagellation,Finger,9,False
Foreordinate,Fashion-mongering,14,False
Filmy,Flightiness,9,False
Fordable,Fitch,7,False
Fallow deer,Frugivorous,10,False
Ferulic,Fingerer,7,False
Forelock,Forties,5,False
Faintish,Forenenst,6,False
Flintware,Flat-headed,7,False
Fleur-de-lis,Fossorial,10,False
Foregone,Freehold,5,False
Ferrocyanide,Freight,10,False
Fourbe,Fest,5,False
Fiscal,Fate,5,False
Fifties,Fountainless,7,False
Founderies,Fallowist,8,False
Folwe,Fusel oil,7,False
Forcible-feeble,Filature,11,False
Furfurol,Floorless,8,False
Feuilltonist,Foxearth,10,False
Full-sailed,Foresee,8,False
Frank-marriage,Fortify,11,False
Fugaciousness,Fowlerite,11,False
Fritinancy,Fistule,8,False
Fracted,Ferries,5,False
Foot-sore,Favoritism,8,False
Filament,Friese,6,False
Forerun,Filched,6,False
Flopwing,Flammable,7,False
Fascine,Fissipedia,6,False
Forlend,Firstly,5,False
Franklinic,Fenugreek,8,False
Fico,Fair-leader,9,False
Foxy,Felspar,6,False
Fletiferous,Familiarly,9,False
Frolic,Forgetfulness,10,False
Finish,Fluor,5,False
Fathomless,Frigerate,9,False
Foreallege,Fac,8,False
Fringilla,Formeret,8,False
Faradism,Fourling,6,False
Formularies,Fabling,8,False
Fineless,Find,5,False
Foreknown,Flotant,7,False
Fatal,Frondescence,11,False
Flanged,Forwarded,5,False
Flatted,Fangle,5,False
Felicity,Fulminant,6,False
Fritillaria,Finder,8,False
Forestay,Fossilizing,9,False
Feldspathic,Fleamy,8,False
Fiacre,Facing,4,False
Furriery,Festivity,6,False
Flotson,Forgive,6,False
Fruticant,Funeral,6,False
Flibustier,Flitting,5,False
Fordable,Fornication,7,False
Fron'tated,Folious,8,False
Falcated,Flavescent,7,False
Fumify,Festivous,7,False
Floret,Fruiterer,6,False
Francolite,Finlet,6,False
Ferous,Feigned,5,False
Formate,Foci,5,False
Frow,Founder,6,False
Fervence,Forewend,5,False
Fudge,Flocculated,8,False
Fitly,Fluey,3,False
Fictor,Fostering,6,False
Flavescent,Filigraned,8,False
Fothering,Fumbled,8,False
Flibbertigibbet,Forbore,11,False
Foreslow,Fone,5,False
Fremd,Free-denizen,8,False
Fustian,Fardage,6,False
Fulcrate,Floscularian,8,False
Flowerer,Feminye,6,False
Flaneur,Femeral,6,False
Focillate,Fecula,5,False
Fast-handed,Finiteness,9,False
Frape,Fistuliform,10,False
Furrowing,Fugato,7,False
Forefather,Felucca,8,False
Foziness,Felled,6,False
Frab,Faltered,6,False
Filigreed,Fortuitous,9,False
Flaxy,Forensical,9,False
Fane,Febricitate,8,False
Free-milling,Fireworm,10,False
Forestay,Frighted,6,False
Fontange,Forbathe,4,False
Feriae,Firemen,4,False
Filtrating,Forbiddenly,9,False
Fernery,Flatulence,8,False
Feeler,Fancymonger,8,False
Fabulize,False-heart,8,False
Furry,Flaxseed,7,False
Foredispose,Finished,8,False
Flaking,Fingerer,7,False
Fourbe,Fluviatile,7,False
Feeze,Flitches,6,False
Flocculation,Flowen,8,False
Familiarized,Fasciola,9,False
Facade,Fiducial,6,False
Foreclosure,Finning,10,False
Fulgurata,Feather-foil,10,False
Funiculate,Flagrate,6,False
Fain,Famulist,5,False
Ferrara,Firring,4,False
Fossilize,Flocculating,8,False
Frenchified,Fusillader,9,False
Firmly,Frizzing,6,False
Fro,Franklinite,9,False
Finched,Frightened,6,False
Frenzies,Flummery,7,False
Faddle,Fraise,4,False
Failed,Fromwards,7,False
Foeman,Frugivora,8,False
Filtrated,Fibrination,7,False
Freieslebenite,Flighted,11,False
Fiddledeedee,Frustrate,10,False
Flating,Fleagh,5,False
Faineant,Fullage,6,False
Flabelliform,Fluocerine,9,False
Fortified,Fellness,8,False
Flies,Foment,4,False
Flexuous,Fustigate,8,False
Fiscal,Fluoranthene,10,False
Firmitude,Fain,7,False
Foreteller,Feracity,8,False
Fraughtage,Feudalize,7,False
Flinging,Flag,5,False
Fleshings,Festal,6,False
Febrifacient,Foreskirt,8,False
Five-leaf,Fishiness,6,False
Frightening,Fretten,6,False
Frailly,Fortread,6,False
Fuller,Frown,5,False
Fructidor,Featured,7,False
Fortread,Ferment,5,False
Fixedly,Fayence,5,False
Frost-bitten,Filaria,10,False
Fine,Functionate,7,False
Funiculate,Fault-finder,9,False
Fungia,Fertilizing,9,False
Forfeit,Fistule,6,False
Full-grown,Feudalize,9,False
Ford,Flatbill,7,False
Felonious,Fusel oil,7,False
Forisfamiliation,Fibrillation,7,False
Flabellation,Figent,9,False
Furies,Froze,4,True
Frounce,Forepart,6,False
Fluorite,Flustration,6,False
Fanega,Fortresses,8,False
Fenerate,Flowering,6,False
Forsaking,Felltare,8,False
Fundamentally,Fillipeen,11,False
Frizzing,Favorable,8,False
Fry,Founderies,8,False
Flincher,Flaminical,6,False
Fossilism,Fijian,6,False
Fissility,Fimbriated,7,False
Fanaticize,Frower,9,False
Figural,Fleer,5,False
Forelay,Frere,4,False
Faculties,Fund,7,False
Fashioned,Finnikin,7,False
Forspent,Factotum,7,False
Filthily,Fo,7,False
Forestal,Fancied,7,False
Fibroin,Frozenness,8,False
Frankly,Filched,6,False
Francolin,Fulgurate,8,False
Figeater,Freshet,5,False
Ferny,Finback,6,False
Fuff,Fruit,3,False
Frigidaria,Fore part,7,False
Finback,Flaxweed,7,False
Fenestrate,Forfalture,8,False
Flummery,Ferrary,5,False
Freestone,Finative,6,False
Finfish,Fetuses,6,False
Forted,Fangless,6,False
Formful,Fingerling,8,False
Fice,Fastened,6,False
Fanfaron,Foreignness,9,False
Foremostly,Framer,7,False
Forelook,Forespent,5,False
Fecche,Fermillet,6,False
Feebly,Fetiferous,7,False
Felt,Faille,4,False
Fornication,Foister,7,False
Foremostly,fifing,10,False
Fanner,Four-cornered,9,False
Fasciculi,Flammable,7,False
Forehanded,Factious,9,False
Forehanded,Fele,7,False
Freshman,Furbishing,6,False
Funeration,Favosites,8,False
Folks,Flatware,7,False
Flushboard,Ferrumination,11,False
Frumentaceous,Founder,9,False
Feelingly,Flagrancy,7,False
Feather-veined,Foredeem,10,False
Formalities,Forboden,7,False
Furcular,Figurant,6,False
Fireless,Filament,5,False
Fix,Finlike,5,False
Fitful,Fanon,5,False
Fra,Fossette,7,False
Feoffing,Fifties,5,False
Fly-catching,Fustianist,9,False
Flyboat,Filiate,5,False
Fillister,Filiform,5,False
Franc,Foot pound,8,False
Frontage,Forestry,6,False
Flummery,Foliature,6,False
Ferrocyanide,Folio,9,False
Flirt,Fertilizer,7,False
Fluffy,Fly-catching,10,False
Fondling,Faulty,6,False
Fissile,Fritted,6,False
Feather-foil,Fondness,10,False
Forestall,Forbidder,6,False
Faze,Feodality,7,False
Farmost,Funnelform,8,False
Flabelliform,Fabrication,9,False
For-,Fervent,5,False
Fealty,Fabulist,6,False
Fothering,Fineless,7,False
Flinders,Fiftieth,6,False
Frost,Fathers-in-law,12,False
Footed,FossAe,4,False
Fleering,Fly-bitten,7,False
Flier,Flosh,3,False
Featherly,Fidia,8,False
Fa,Fitched,6,False
Fourteen,Flook,7,False
Faburden,Farreation,7,False
Fillibustered,Flammivomous,11,False
Foundering,Fanfaronade,8,False
Fumacious,Ferroprussic,9,False
-staffs,Fauvette,8,False
Flexuose,Francolin,7,False
Folk lore,Familism,7,False
Filthily,Fissirostral,9,False
Flatly,Feasibility,7,False
Fisetic,Framework,7,False
Frost-blite,Fretful,7,False
Fathom,Feathering.,7,False
Furdle,From,4,False
Fricando,Festivous,8,False
Forfete,Forgo,4,False
Familistery,Ferriferous,9,False
Free-lover,Fanner,7,False
Forejudgment,Fenian,9,False
Fungal,Flurries,6,False
Fast,Frenetir,6,False
Forisfamiliating,Foreran,11,False
Face,Fictor,4,False
Fulvid,Frigidaria,7,False
Forcipation,Fumarate,8,False
Fiber,Fugh,4,False
Fat-kidneyed,Frustration,11,False
Fescued,Foots,6,False
Farthermore,Fortune,7,False
Fleawort,Fatiloquist,8,False
Fomented,Flambeaux,7,False
Fete,Frogfish,7,False
Foolify,Felltare,6,False
Foetus,Fulham,5,False
Faubourg,Flagration,8,False
Fiend,Fatiscence,6,False
Forestick,Forboden,6,False
Fury,Figgum,5,False
Forage,Forbidden,5,False
Finessed,Franklinic,8,False
Flipped,Feldspar,5,False
Farm,Forncast,6,False
Folium,Frictionless,9,False
Fop,Frivolism,7,False
Flunk,Fatalism,6,False
Foursquare,Furile,6,False
Falseness,Foemen,6,False
Forkbeard,Free-milling,11,False
Feuilleton,Ferricyanate,9,False
Free-living,Foreskin,7,False
Ferries,Filth,6,False
Frustrately,Fractious,8,False
Flight-shot,Flamingoes,9,False
Flea-louse,Floss,6,False
Freemason,Friseur',7,False
Frostwort,Fouty,6,False
Fishgig,Fieldy,5,False
Fourpence,Fetch,6,False
Fawningly,Fashion,6,False
Fenceful,Five-finger,9,False
Frustrately,Faithed,8,False
Figurately,Fiducially,5,False
Foreward,Fubby,7,False
Forlend,Farfetch,5,False
Flatuous,Firmans,6,False
Finch,Flagitious,8,False
Finder,Frizzly,5,False
Frankincense,Free-hearted,10,False
Fluosilicic,Flagellated,8,False
Fourierism,Foot,8,False
Fashion-mongering,Freshment,12,False
Foraging,Flower-de-luce,11,False
Figulate,Faucal,5,False
Fenny,Feudalism,7,False
Flindermouse,Flying,9,False
Frontier,Flung,6,False
Fellies,Fetich,4,False
First-hand,Faster,7,False
Fewel,Falsely,4,False
Fleeced,Flabellate,7,False
Freaking,Fellowly,7,False
Frostless,Fascicled,7,False
Fleece,Facsimiles,8,False
Forcemeat,Felo-de-se,8,False
Funest,Futurely,5,False
Furld,Factored,5,False
Feminate,Falser,7,False
Floreal,Footcloth,7,False
Forethoughtful,Froe,11,False
Flanneled,Frlcassee,6,False
Flaming,Fehling,3,False
Fromwards,Flattened,8,False
Frugalities,Fiscal,8,False
Farrand,Fronting,6,False
Fenowed,Fenestral,6,False
Forby,Flugel,5,False
Fustian,Frightless,8,False
Fricassed,Fixable,5,False
Foresaid,Fobbing,6,False
Fahlerz,Forehew,6,False
Faction,Forlie,5,False
Fyrd,Filiferous,8,False
Frondation,Filth,8,False
Flintwood,Forwrap,7,False
Fungicide,Forasmuch,8,False
Flannel,Frankalmoigne,9,False
Footcloth,Five-finger,10,False
Flunking,Forwweary,8,False
Face,Friskiness,8,False
Fibrin,Footlicker,8,False
Foothot,Firemen,6,False
Fringilline,Fondler,8,False
Feateous,Formulating,9,False
Fulcrum,Forray,5,False
Foolhardiness,Finlike,9,False
Fitched,Formulation,10,False
Funic,Fitly,4,False
Francolite,Fulled,8,False
Forgeries,-ful,9,False
Fineness,Footboy,7,False
Fluo-,Fibster,6,False
Flanches,Falcated,5,False
Fruiteress,Foresee,7,False
Frizzled,Foison,6,False
Feudalizing,Forsay,9,False
Fault-finder,Fourteenth,8,False
Family,Fail,2,False
Four-o'clock,Fasciae,10,False
Franchisement,Fornicator,10,False
Ferity,Flashed,6,False
