Word 1,Word 2,Levenshtein Distance,Doublemetaphone Match
Scut,Stick-tight,8,False
Sea bank,Schizonemertea,12,False
Studios,Spermato-,7,False
Suppurated,Spewy,8,False
Summed,Strull,5,False
Septicity,Scatt,6,False
Shako,Southeast,6,False
Scrimpingly,Septenary,8,False
Suable,Shambling,5,False
Strepsipteran,Semiparabola,10,False
sapling,Stiffened,8,False
Sudra,Supervive,6,False
Spary,Suboctuple,9,False
Sciatically,Soredium,9,False
Synchronal,Shory,7,False
Scum,Squirmed,5,False
Sportive,Storven,4,False
Sinless,Sighted,5,False
Secretory,Synergetic,7,False
Seah,Swording,7,False
Sneak-cup,Spheroconic,9,False
Semiflexed,Seabord,7,False
Stably,Self-conviction,14,False
Subdecuple,Solarium,8,False
Shunt,Scutiferous,9,False
Self-murderer,Stemma,11,False
Supracranial,Sword,10,False
Strelitzia,Saddler,8,False
Spiculum,Stalker,7,False
Strengthner,Stigmata,8,False
Sample,Sleeping,6,False
Scutellum,Sea wing,8,False
Shoaled,Studier,5,False
Subsannation,Sely,11,False
Sybarite,Subordinary,7,False
Sprawling,Samarium,6,False
Shrouding,Sudra,6,False
Sclender,Sinistrorse,9,False
Septemvir,Simarre,7,False
Stridulate,Superpurgation,10,False
Scarlet,Scorified,5,False
Supertuberation,Shelving,12,False
Struma,Spotting,6,False
Seconded,Shovelfuls,9,False
Sowse,Siphonata,7,False
Sea thongs,Searchableness,8,False
Sanguifluous,Sonship,9,False
Showily,Stopped,5,False
Scutibranch,Stall-feeding,12,False
Seigniorage,Surgy,8,False
Sleeted,Spareful,6,False
Shopped,Sarcous,6,False
Submerging,Suite,7,False
Sergeantcy,Squealing,7,False
Smartly,Succinuric,9,False
Springiness,Sooty,10,False
Saccharizing,Scalloper,9,False
Sepaloid,Solicited,7,False
Serape,Self-asserting,10,False
Shoar,Septemfluous,10,False
Stringer,Succinous,6,False
Squawroot,Scrubboard,8,False
Spitter,Socmanry,6,False
Salubrity,Solacement,8,False
Scratching,Semaphorical,9,False
Subreptive,Slidding,8,False
Silo,Sinistrously,9,False
Soubriquet,Sur-,7,False
Stoom,Summitless,8,False
Specialism,Socialize,4,False
Suburban,Striated,7,False
Sea amenone,Smash,9,False
Strombuliform,Squeaking,11,False
Starlight,Sagum,6,False
Skirlcock,Succeeder,8,False
Subindicate,Supervisive,7,False
Sors,Saikyr,5,False
Sassy bark,Sibilation,9,False
Soft-finned,Sput,9,False
Spelk,Single-acting,11,False
Schoolbook,Soaker,8,False
Stonewort,Sphaerenchyma,11,False
Sibilation,Squirarchy,7,False
Skirr,Scalpriform,8,False
Somnambulator,Spoliator,8,False
Surnamed,Sneap,6,False
Son-in-law,Scandalousness,12,False
Studentry,Sluiced,7,False
Statism,Subsistence,8,False
Semele,Stipular,6,False
Sovenaunce,Scissors,9,False
Signpost,Scrode,6,False
Solecistical,Sophomoric,8,False
Sengreen,Stethoscopical,12,False
Scaphocerite,Sequaciousness,11,False
Statuing,Siege,6,False
Sincerely,Supra-esophageal,13,False
Saucing,parterie,7,False
Suprarenal,Shamanic,7,False
Superheated,Sporran,7,False
Seisin,Selector,6,False
Superfice,Straightforth,11,False
Scabbiness,Sahib,7,False
Selectman,Substitutional,11,False
Sublingua,Slaughtering,9,False
Sebaceous,Swagger,7,False
Sedentariness,Sprinted,9,False
Seaward,Squandering,8,False
Subash,Strokesman,8,False
Sequoiene,Scotoma,7,False
Serrulated,Sufficed,7,False
Synoptical,Short-circuiting,12,False
Saucisse,Sweating,7,False
Slubbing,Sutile,5,False
Swarty,Stripe,5,False
Sowse,Siphonostomatous,13,False
Saccular,Spiritally,8,False
Shaping,Sweltering,6,False
Sambo,Sentimentality,12,False
Subepithelial,Seerhand,10,False
Soleplate,Sermonizing,10,False
Saccharimeter,Sea gudgeon,11,False
Shriek,Shawfowl,6,False
Stratagemical,Scrubber,10,False
Shrubless,Sharked,6,False
Slushed,Stichomancy,9,False
Sadh,Sacrificing,9,False
Summerliness,Signore,9,False
Senectitude,Sociality,8,False
Sirup,Saponifying,9,False
Scabwort,Sychnocarpous,9,False
Short,Subtractive,8,False
Signality,Sextans,7,False
Samp,Socome,4,False
Scurviness,Sustentacular,11,False
Seducement,Suscitation,10,False
Spooney,Supersecular,9,False
Synpelmous,Seapiece,8,False
Slovenry,Spiricle,7,False
Scarce,Sentinel,6,False
Septemvirate,Supracondyloid,12,False
Soursop,Slewth,6,False
Sirenize,Sarmatian,6,False
Suberate,Spikenard,6,False
Submissness,Sam,9,False
Semilogical,Saliva,7,False
Strobiline,Sphaerospore,9,False
Seducement,Straddled,8,False
Squirming,Skinker,7,False
Supernaturalist,Sentery,10,False
Span-new,Stigmatose,8,False
Scutibranch,Spectroscopy,10,False
Sizzled,Summary,6,False
Self-imposture,Spynace,11,False
Supernaturalistic,Sassolin,13,False
Subapical,Spinel,5,False
Secerned,Seminarist,7,False
Shot-clog,Syndyasmian,10,False
Sclav,Stree,4,False
Shatter-brained,Self-possession,14,False
Sclerotic,Saucebox,7,False
Septula,Swage,6,False
Sesame,Straiten,5,False
Scouring,Smicket,7,False
Styrolene,Stater,6,False
Slaveocracy,Sightsman,9,False
Saddened,Self-aggrandizement,14,False
Self-bern,Saprophyte,9,False
Subduable,Septemviri,9,False
Subnascent,Slighting,8,False
Sceptre,Spermoblast,9,False
Spathulate,Squaw,7,False
Stifftail,Sending,8,False
Seltzer water,Salpinx,11,False
Survivency,Sepawn,8,False
Sanidine,Swig,6,False
Supervised,Synthesist,8,False
Stentorious,Skrite,8,False
Streaminess,Schemist,6,False
Sympathize,Significatory,11,False
Seamanship,Serpette,8,False
Sepias,Swinebread,7,False
Stealthlike,Swerving,8,False
Sompnour,Soother,5,False
Satirize,Son,7,False
Serye,Savanilla,8,False
Screaking,Sea-walled,8,False
Spatial,Solubleness,10,False
Smarted,Snowballing,9,False
Sulphoarsenic,Stercory,10,False
Scurfiness,Swamping,7,False
Strive,Spoom,5,False
Spiritualness,Sauced,10,False
Sea cow,Slipper,6,False
Sporidiferous,Scire facias,9,False
Strangury,Scomfit,8,False
Stilted,Stum,5,False
Soon,Superfluous,9,False
Silurian,Sacchariferous,11,False
Semblable,Subtreasuries,10,False
Shorl,Stableness,8,False
Staphyloplasty,Symptomatical,12,False
Sternpost,Saturnicentric,9,False
Savored,Stagnated,5,False
Slavish,Sheth,5,False
Sequestrating,Smolt,11,False
Sceptred,Silkiness,7,False
Syphiloid,Sudamina,8,False
Serviceable,Squilla,8,False
Stomachal,Snowshoe,6,False
Storify,Symmetry,6,False
Searce,Squamella,7,False
Sinistrorse,Seraphicism,9,False
Seriema,Strond,5,False
Sinistrorse,Saraswati,9,False
Spoor,Separatory,6,False
Sniggle,Somali,5,False
Subterrany,Striver,7,False
Self-conceit,Succinic,8,False
Sylleptic,Spurrier,8,False
Scutellum,Solidifying,10,False
Scar,Sparsim,4,False
Spun,Strowed,6,False
Scringed,Shoddy,7,False
Stiller,Scutiger,4,False
Slivered,Septicity,8,False
Strickler,Sphenogram,9,False
Stable,Seduced,5,False
Sting,Stigmaria,6,False
Suitress,Skald,7,False
Sweeper,Serjeantcy,8,False
Subuliform,Swingling,8,False
Sphene,Sternutative,9,False
Sulphinate,Scrubboard,8,False
Self-righteous,Serrifera,9,False
Strid,Surrogation,8,False
Silicon,Sternage,7,False
Sincipital,Souterly,9,False
Sibilous,Swink,6,False
Spial,Snubbing,6,False
Solifugae,Soiled,6,False
Soleship,Sofis,5,False
Subdual,Stanchless,8,False
Stomatodaeum,Slam-bang,9,False
Sister,Sudoriparous,10,False
Surpass,Strumpet,6,False
Schoolroom,Schoolery,4,False
Sabellian,Stratigraphic,11,False
Sulphantimonite,Sanctus,12,False
Sunbeam,Sealed,5,False
Sciatheric,Sabering,6,False
Soldiering,Skinless,8,False
Sylvanite,Scilicet,7,False
Seniority,Single-breasted,11,False
Septicity,Stifling,6,False
Staved,Sicle,4,False
Shad,Sauerkraut,8,False
Saki,Satan,3,False
Stylohyal,Softish,8,False
Slabber,Sambo,4,False
Spirituosity,Sulphone,10,False
Sevenfold,Snakefish,7,False
Sesquitone,Sporadical,9,False
Sunglow,Spellbound,7,False
Supercharging,Skimble-scamble,13,False
Smutching,Statistology,9,False
Stilpnomelane,Seamanlike,9,False
Submit,Suitability,6,False
Suppress,Sophist,5,False
Sword-shaped,Scourse,8,False
Stabilitate,Sacque,8,False
Self-satisfaction,Sagene,15,False
Solenaceous,Sump,10,False
Sainted,Streperous,8,False
Sax-tuba,Scalene,7,False
Scalloped,Spouse,7,False
Swom,Squatty,6,False
Salogen,Stodgy,5,False
Sedation,Spike,6,False
Sputation,Stylar,7,False
Strop,Sponger,6,False
Subtracted,Silico-,8,False
Separatical,Skilder,10,False
Symmetry,Sticktail,7,False
Supermaterial,Sinter,9,False
Synoptical,Synthetical,3,False
Surfman,Seeds,6,False
Shoeblack,Sulphonate,8,False
Sigmoidal,Stellar,7,False
Servian,Speculatorial,9,False
Shale,Subsphenoidal,10,False
Screaking,Saugh,7,False
Subjectness,Synonymic,10,False
Strang,Sofas,4,False
Sportless,Salol,7,False
Sphygmometer,Swirled,10,False
Stre,Shaffler,6,False
Suasive,Squarer,5,False
Sentineling,Snatcher,8,False
Sympathist,Stertorous,9,False
Swineherd,Strategy,7,False
Sinuated,Shimmer,6,False
Subnormal,Signore,5,False
Sneap,Skaith,5,False
Sent,Slitted,5,False
Swainish,Sensoria,7,False
Self-luminous,Slatting,9,False
Skimping,Stentorian,8,False
Spurrer,Steepy,6,False
Sans-culottic,Sulphotungstic,9,False
Subcylindric,Surfacing,8,False
Scaping,Schindylesis,9,False
Schwann's white substance,Sericin,22,False
Sully,Straightly,7,False
Skiving,Static,5,False
Solifidianism,Sepiae,10,False
Shabbing,Stickiness,7,False
Splitted,Solemnity,7,False
Stallmen,Smock frock,10,False
Syrup,Shallow-pated,11,False
Sesspool,Swealed,7,False
Soberly,Saltmouth,8,False
Schiedam,Shag-rag,6,False
Shelly,Succade,6,False
Spunge,Snivelling,8,False
Synalepha,Siphonoglyphe,8,False
Synergistic,Suent,8,False
Spearwood,Shoes,7,False
Straggler,Stigmatize,7,False
Spidered,Scissiparity,9,False
Scrutation,Semiannually,11,False
Schoolery,Southwestwardly,11,False
Superb,Surbed,4,False
Slow,Sovereignty,10,False
Stenodermine,Spurgewort,10,False
Sublimely,Sinistrously,9,False
Submental,Subashdary,6,False
Southeaster,Sillabub,9,False
Superfecundation,Sedged,12,False
Scarifying,Stochastic,9,False
Spinozism,Sulphauric,8,False
Subdented,Short-circuit,12,False
Sportule,Soled,5,False
Stipulated,Stomatogastric,10,False
Sledding,Suprapedal,9,False
Serpentine,Single-minded,8,False
Stultiloquence,Skinfuls,11,False
Sent,Supererogatory,11,False
Sanability,Shelfy,7,False
Somewhere,Shopman,8,False
Superinpregnation,Subulated,13,False
Synanthous,Solve,9,False
Sudoriparous,Spectra,10,False
Sensibility,Shanker,10,False
Supposal,Stupa,5,False
Squawroot,Sobbing,8,False
Stang,Single-foot,9,False
Sapped,Superchery,7,False
Subhyaloid,Stropping,9,False
Sea snail,Shiite,8,False
Salamandroidea,Spirant,11,False
Sphaerospore,Sea dove,8,False
Shallot,Stagecoach,7,False
Septemviri,Syngnathi,8,False
Spitfire,Skulking,6,False
Stearic,Sopra,5,False
Stickiness,Sheepshank,9,False
Senate,Sneaker,4,False
Sloomy,Scuffling,8,False
Strobiline,Subhepatic,9,False
Squirter,Sequestrable,8,False
Swink,Supernumeraries,13,False
Spawled,Silhouette,8,False
Stitchel,Shale,6,False
Standish,Satiety,6,False
Stoning,Synacme,6,False
Set-stitched,Satrapal,10,False
Superintendent,Scabwort,12,False
Snattock,Stultifying,9,False
Singeress,Saccade,7,False
Stetted,Superiorly,8,False
Slepez,Servifor,7,False
Searce,Savorous,6,False
Sterte,Slype,4,False
Strong,Sugarless,7,False
Spumescence,Sanctification,12,False
Sequestering,Sheepbiter,8,False
Stylographical,Sper,12,False
Symbologist,Seton,9,False
Strengthing,Substylar,9,False
Streight,Sermonizer,7,False
Sceptral,Sleer,5,False
Sea nettle,Spraints,7,False
Subcrystalline,Surfeited,10,False
Shrinkingly,Submitted,9,False
Sclerenchyme,Sunned,10,False
Saucisse,Sulphocyanate,10,False
Sotadic,Scandalously,10,False
Sinuosity,Spread,8,False
Subnect,Scolopendra,9,False
Scissors-tailed,Scrubbed,10,False
Stenographed,Scabious,11,False
Salse,Static,4,False
Slogan,Swallowfish,8,False
Soyned,Sufflate,7,False
Surveyor,Steeple,6,False
Semicolumnar,Swirling,8,False
Saccoglossa,Stroma,8,False
Seel,Scirrhuses,8,False
Scribbled,Subgovernor,10,False
Sothe,Sterner,5,False
Stannate,Subverse,6,False
Supportation,Stayless,10,False
Shrivelling,Steepiness,9,False
Seabound,Setule,5,False
Solaced,Spoilsmonger,8,False
Strangulated,Spatha,9,False
Seared,Suberin,5,False
Separate,Sorcery,7,False
Sea-maid,Starshine,6,False
Seethed,Stith,4,True
Shored,Styphnate,7,False
Superfluous,Sax,10,False
Syllabify,Sundrymen,8,False
