Word 1,Word 2,Levenshtein Distance,Doublemetaphone Match
Vesuvianite,Viviparous,8,False
Vulcanic,Veliferous,8,False
Variolar,Veratrol,6,False
Vinatico,Vagantes,6,False
Vermicide,Vasoformative,8,False
Viverra,Vitalizing,8,False
Vernal,Variciform,8,False
Verbenate,Vale,6,False
Ventriloquized,Vortexes,11,False
Vehiculation,Veery,10,False
Variolar,Vavasor,5,False
Vidette,Vasty,5,False
Vasodilator,Vanner hawk,9,False
Verity,Vasculum,7,False
Vaimure,Vaniloquence,7,False
Vermiparous,Vexillation,8,False
Vallecula,Venule,5,False
Vernier,Votarist,6,False
Vegetable,Vugh,7,False
Vagaries,Veteran,6,False
Verisimilitude,Vindicator,10,False
Vesicula,Velleity,6,False
Vernility,Venite,4,False
Vapulation,Vacuation,2,False
Ventriloquous,Vineyardist,11,False
Velveret,Vanner,5,False
Vizarded,Vincible,6,False
Vertu,Verminous,5,False
Vector,Veterinarian,9,False
Vaisya,Versimilous,9,False
Volutation,Varangian,7,False
Vaccinate,Visionist,7,False
Velocimeter,Visible,8,False
Variorum,Vibrant,6,False
Vagueness,Volador,8,False
Villanette,Vellicate,5,False
Vaccina,Virulency,7,False
Vendue,Virtuosi,6,False
Vicarial,Volage,6,False
Victim,Vexillum,5,False
Violative,Virgo,7,False
Vell,Vegetarianism,11,False
Vetchy,Vortices,5,False
Verticality,Vicissitudinous,12,False
Vasty,Vaunt,3,False
Viage,Vaudoux,6,False
Vernant,Vermeology,7,False
Vintage,Vavasory,7,False
Vernonin,Veered,6,False
Valved,Vacuity,5,False
Verified,Venire facias,8,False
Vitriolation,Victor,8,False
Variegation,Vitalistic,8,False
Viscacha,Vessel,6,False
Valuation,Vulnerable,8,False
Vincture,Vociferating,9,False
Vindicable,Vaginae,6,False
Volyer,Variable,7,False
Voiceful,Verditure,7,False
Vicennial,Vesuvianite,8,False
Vesicula,Venal,5,False
Valonia,Vanity,4,False
Verderer,Voidance,6,False
Visard,Vociferation,9,False
Varices,Viperine,5,False
Vinquish,Veraciously,8,False
Venene,Vitriolation,11,False
Vitriolizable,Vadantes,11,False
Vasculose,Viscountess,6,False
Vehement,Volage,6,False
Venerean,Viola,6,False
Valleys,Virulence,6,False
Velveting,Varices,8,False
Veined,Vanquishable,10,False
Vilification,Vitreousness,10,False
Victualling,Vitellogene,7,False
Verminous,Vomiting,6,False
Ventriloquize,Venturer,8,False
Very,Virgulate,7,False
Variegated,Vicontiel,7,False
Venerous,Viscerated,7,False
Vaccinator,Vitally,7,False
Viciosity,Vienna paste,9,False
Viander,Villanelle,6,False
Verdureless,Vincetoxin,10,False
Versifier,Vesiculation,8,False
Vigilant,Vinous,6,False
Volitable,Varicella,6,False
Ventriloquy,Vallancy,8,False
Ventilate,Verticality,5,False
Vesicoprostatic,Vade mecum,14,False
Veiny,Villanousness,11,False
Variformed,Viole,6,False
Vacuation,Vocation,2,True
Vermiculated,Virtuosoship,10,False
Violous,Velar,5,False
Vocality,Vedro,7,False
Vingt et un,Verbenating,9,False
Violently,Viticulose,8,False
Versifier,Villanizer,6,False
Vaccinist,Vend,7,False
Vulcanist,Vaginismus,7,False
Vomerine,Vacuole,6,False
Vaulted,Vividity,7,False
Vital,Variolation,8,False
Viscid,Vernier,5,False
Venus,Verdict,5,False
Valkyria,Vituperator,9,False
Vintage,Visitor,5,False
Visioning,Vicing,4,False
Vap,Vapor,2,False
Veining,Vernacularly,9,False
Velocities,Vocalizing,7,False
Veritas,Venger,5,False
Vida finch,Vulcanist,8,False
Vivers,Vesiculose,7,False
Vulpine,Vagarious,7,False
Velocity,Vizarded,7,False
Volumenometry,Vibrate,11,False
Vitelline,Veniable,7,False
Vellon,Variability,9,False
Vatican,Vallar,4,False
Vended,Vertebrated,7,False
Verine,Vulgate,5,False
Vernaculous,Ventriloquizing,10,False
Varnisher,Vitriolize,8,False
Vexingly,Vari,6,False
Virole,Vaulter,5,False
Vi-apple,Versing,7,False
Vesselfuls,Vocalize,8,False
Vice,Vengeance,6,False
Vernate,Vanillic,7,False
Valor,Virginhood,8,False
Virulency,Velocity,7,False
Versification,Vomer,12,False
Vowing,Vegetate,7,False
Vernacularization,Vagantes,13,False
Vestales,Vertebrate,6,False
Vehiculatory,Valve-shell,11,False
Veratria,Virent,6,False
Voltmeter,Voluntaries,6,False
Vitellary,Vilipendency,8,False
Varlet,Vagabondism,9,False
Vulpes,Velecipedist,7,False
Valentinian,Veadar,8,False
Vicu–a,Vitalic,5,False
Vehemently,Veery,6,False
Visigoth,Vaut,6,False
Vertically,Vetust,7,False
Vends,Vespertinal,8,False
Various,Visionless,6,False
Vagaries,Visitatorial,8,False
Victualing,Voluptuaries,7,False
Vizarded,Vigilance,6,False
Viled,Vignette,5,False
Virgilian,Valued,7,False
Vineal,Vitriolic,6,False
Valley,Vengeance,7,False
Vetturini,Volubility,7,False
Vacua,Viviparousness,11,False
Visitable,Vespers,7,False
Voodooism,Vaporizer,7,False
Vomitory,Veliger,5,False
Volitation,Vitiate,6,False
Volt,Ventiduct,7,False
Ventrilocution,Vibracula,10,False
Vaulter,Virginal,7,False
Velivolant,Velutinous,7,False
Virtuoso,Vivacious,6,False
Veneered,Verray,5,False
Verbosities,Vaticination,9,False
Verdancy,Volutas,7,False
Verdit,Vulvo-uterine,10,False
Villenage,Verifying,7,False
Vehemency,Vivifical,8,False
Vernicose,Verdingale,5,False
Vote,Viceroy,5,False
Vulgarian,Varan,4,False
Valanced,Viander,4,False
Volta-electrometer,Viscidity,15,False
Ventriculous,Vaginule,8,False
Voiceful,Vulcanize,7,False
Vertices,Vincibleness,8,False
Vicine,Volunteer,6,False
Vicugna,Vulcanism,7,False
Vection,Vest,4,False
Vanquish,Violet,7,False
Verditer,Versual,5,False
Viscus,Virial,4,False
Versant,Visored,6,False
Ventilate,Votress,7,False
Vexation,Virginhood,8,False
Verbalized,Viola,8,False
Ventriculus,Vade mecum,9,False
Verbatim,Vark,6,False
Variate,Viticulturist,10,False
Vigorous,Vexillation,9,False
Virose,Vocalness,7,False
Vallecula,Vacillatory,7,False
Vervain,Vertilinear,6,False
Vociferation,Vouch/or,9,False
Venerous,Verb,5,False
Valonia,Volunteering,8,False
Valve-shell,Viticulture,10,False
Vallecula,Vulpinism,7,False
Vinedresser,Verrucous,8,False
Vicontiels,Vulcanization,9,False
Volcanist,Vulpicide,6,False
Virgalieu,Viseed,6,False
Vergalien,Volary,7,False
Verbalizing,Vulcanic,8,False
Vill,Vergeboard,9,False
Vengeable,Vagus,7,False
Vengeancely,Vivipara,9,False
Viscerating,Valerianaceous,11,False
Volatilizing,Valedictories,9,False
Vexillary,Vetoist,7,False
Vigil,Viticulose,6,False
Vitriform,Vincentian,8,False
Vehiculate,Virulent,6,False
Valkyrian,Vacuolation,7,False
Vaguely,Vesicula,6,False
Viz-cacha,Venal,7,False
Verbarium,Vacuate,7,False
Vendue,Vinquish,5,False
Vortiginous,Vastation,7,False
Voe,Vermes,4,False
Vengeance,Vulcanize,6,False
Vatful,Vasomotor,7,False
Vindicating,Vaginula,9,False
Valvata,Vane,5,False
Vulpine,Verruculose,8,False
Viniculture,Vocabularies,8,False
Volubilate,Vine-clad,7,False
Vatting,Vagissate,7,False
Varangian,Vinasse,7,False
Vileyns,Vaporose,6,False
Valuation,Verbalizing,7,False
Viola,Vegetous,6,False
Vital,Vanished,6,False
Valkyrian,Vandalic,6,False
Volitive,Voidance,5,False
Vertebrated,Vibratiuncle,9,False
Villanous,Vespertilio,10,False
Valved,Vicar,5,False
Vallar,Vinewed,6,False
Vellumy,Venturesome,7,False
Vehiculate,Valedictories,8,False
Vital,Vulcanic,6,False
Vacuation,Vicissy duck,10,False
Vermiform,Vermination,6,False
Vaporize,Vanquishable,8,False
Vindicator,Vanessian,8,False
Vaisya,Venturous,8,False
Vulgarism,Villager,6,False
Volleys,Vervet,5,False
Valuation,Ventrilocution,8,False
Vitriolization,Vulvo-uterine,11,False
Verbalized,Vagabondage,9,False
Valetudinary,Volumenometry,9,False
Visioning,Vomitories,6,False
Vivacious,Vigesimal,6,False
Vitriol,Vulpic,5,False
Volatilized,Vegeto-animal,10,False
Vogle,Vinolency,6,False
Variably,Villanage,7,False
Vermifugal,Vocule,8,False
Voided,Versable,7,False
Vociferated,Volumeter,6,False
Ventriloquize,Voter,11,False
Vulneration,Valeramide,5,False
Vanessa,Vocal,6,False
Vestries,Vetoing,4,False
Vexillation,Viticulose,9,False
Vermeologist,Vetch,10,False
Virgated,Verecundious,9,False
Volumenometer,Vacuum,10,False
Varan,Variant,2,False
Vicarship,Vernaculous,9,False
Vise,Volupty,6,False
Vervain,Vignette,7,False
Vis-a-vis,Vindicator,8,False
Venally,Vine,5,False
Volkslied,Vicennial,7,False
Vandal,Ventilate,6,False
Vagus,Vigorous,4,False
Vell,Virulence,7,False
Valorous,Vermiform,7,False
Vigilant,Verdureless,9,False
Vair,Virger,4,False
Viduation,Variegation,4,False
Vantbrass,Vomic nut,8,False
Vitrified,Viroled,4,False
Viary,Vacated,5,False
Voyageable,Violence,7,False
Voided,Vingtun,6,False
Veneer,Varicella,7,False
Vitality,Viscerate,6,False
Viewer,Veronica,7,False
Viscosimeter,Vitreous,9,False
Visite,Veined,4,False
Vicegerent,Vainglory,8,False
Vapory,Viperoides,7,False
Vexillar,Vinette,7,False
Vicennial,Velure,7,False
Volutas,Vaginae,5,False
Vernicose,Vittate,7,False
Vied,Vaticination,10,False
Vulvitis,Virile,6,False
Vomicine,Victimate,6,False
Volapuk,Vagabondry,8,False
Vertiginate,Verbosity,6,False
Valve-shell,Various,8,False
Vertices,Verbality,6,False
Vicinity,Vow,7,False
Verities,Vernicose,5,False
Viennese,Ventriloquizing,13,False
Vallatory,Vedantist,7,False
Vermes,Vibriones,5,False
Vin ordinaire,Veridical,9,False
Volvox,Viridity,7,False
Vow,Virtue,5,False
Vacillate,Vertigoes,8,False
Variolous,Visiter,7,False
Vastly,Vampirism,7,False
Vault,Vulcanist,6,False
Veiling,Vesication,6,False
Valetudinous,Ventricular,10,False
Veridical,Veining,5,False
Venom,Vacating,7,False
Vespilloes,Vassalage,6,False
Vennation,Vaporized,8,False
Viticulture,Vindicated,7,False
Vermilinguia,Vegeto-animal,10,False
Victorious,Vehiculate,9,False
Vulviform,Venturous,7,False
Valorous,Vermicious,6,False
Vacating,Vie,6,False
Vacuna,Varletry,6,False
Vulcanization,Vaunce,11,False
Victualer,Vacuolation,8,False
Voting,Vehmic,5,False
Versionist,Verst,5,False
Vouching,Vexation,6,False
Virgulate,Vitiating,7,False
Vifda,Verbalize,7,False
Venulose,Vaginati,7,False
Varicose,Vanadate,5,False
Velveting,Votist,6,False
Vouched,Verbalization,12,False
Viminal,Vicu–a,4,False
Vatful,Vis-a-vis,7,False
Volupere,Valonia,6,False
Victress,Viinage,6,False
Vitruvian,Vice,7,False
Vivifying,Voluntaries,9,False
Volcanoes,Valkyrian,7,False
Vellet,Vaginopennous,11,False
Vomiting,Vicar,6,False
Veinal,Volumenometer,11,False
Vowel,Vivifying,8,False
Voidness,Ventrilocution,12,False
Venerous,Volumenometry,10,False
Vitalization,Vap,10,False
Vermiculated,Valerate,8,False
Violist,Vivisectionist,8,False
Verdingale,Verily,5,False
Volitient,Various,7,False
Vermilinguia,Vengeancely,9,False
Verdingale,Vestibula,6,False
Victim,Vadium,4,False
Vaticine,Valorous,6,False
Vulnific,Villosity,6,False
Verticality,Villanella,9,False
Vivisection,Vehiculate,9,False
Vertigo,Verbose,4,False
Vine-clad,Vaginal,7,False
Vermil,Viscera,6,False
Verdine,Vernier,3,False
Volitive,Vanquishment,9,False
Visible,Veneracea,7,False
Vamp,Vestured,7,False
Vamp,Vulpinite,7,False
Ventriloquize,Vinedresser,11,False
Vavasory,Vetchling,8,False
Varnished,Varletry,6,False
Ventilate,Vermifuge,5,False
Volitation,Veneracea,8,False
Vest,Vituperable,9,False
Virescence,Vespertinal,8,False
Valor,Vimen,4,False
Vulvitis,Veneered,7,False
Vociferating,Vetchling,8,False
Viceroy,Violist,5,False
Vergency,Viviparously,9,False
Vesiculous,Visional,7,False
Vanguard,Vesiculata,7,False
Ventilated,Vitrescible,9,False
Vondsira,Vermicular,8,False
Violine,Volutae,4,False
Velutina,Vive,6,False
Vendue,Viduage,4,False
Veinal,Viewing,4,False
Vindemiate,Vomer,8,False
Vegetate,Visite,5,False
Veneer,Vacillant,8,False
Vinic,Vulcano,6,False
Vifda,Voe,4,False
Voluntaries,Voluntaryism,3,False
Vortexes,Volumist,6,False
Vivariums,Viperoidea,6,False
Varan,Volcanization,9,False
Verticillus,Viridity,7,False
Veil,Vengeable,6,False
Verb,Viscin,5,False
Vertigoes,Vulpes,6,False
Vouchsafed,Valero-,9,False
Venthole,Valeryl,6,False
Volunteered,Vafrous,10,False
Voucher,Virulently,8,False
Vodanium,Vacuist,6,False
Vociferance,Veronese,7,False
Viticultural,Verily,9,False
Vesiculation,Ventriloquism,9,False
Vengeancely,Venire facias,8,False
Veratralbine,Valedictorian,11,False
Vegetable,Viscosity,8,False
Venesection,Violinist,9,False
Viatic,Vaza parrot,9,False
Valetudinarianism,Virtual,13,False
Vulnerary,Vended,7,False
Vespertinal,Varisse,8,False
Vallatory,Vaporize,7,False
Veratrine,Volta-electric,10,False
Vernine,Vouchee,5,False
Volatilizing,Virtuosoship,11,False
Vaporous,Verdured,7,False
Viviparously,Vanishing,10,False
Valuing,Vulnose,5,False
Vigorous,Variegation,8,False
Versicle,Vivency,6,False
Vower,Villainous,9,False
Veracity,Vibroscope,7,False
Venesection,Varnished,9,False
Velvety,Vis,6,False
Vetturino,Varicose,7,False
Ventro-,Vizor,5,False
Vair,Valure,3,False
Verdantly,Vulpes,8,False
Vielle,Vendue,4,False
Vial,Velure,5,False
Vive,Vehicular,7,False
Veterinary,Vengement,7,False
Vibrating,Vasa,7,False
Villenage,Vection,8,False
Verbal,Vixen,5,False
Virgouleuse,Vanillin,9,False
Varan,Vugg,4,False
Vulcano,Vernine,5,False
Vivification,Villanize,8,False
Vicariate,Vegetating,8,False
Vehement,Virose,6,False
Voltatype,Verbalization,9,False
Valuator,Vetture,6,False
Varied,Volcanizing,8,False
Vehemency,Vegete,5,False
Vanilloes,Vocabulist,8,False
Veraciously,Vacuist,7,False
Viole,Vanillate,5,False
Verecund,Vega,6,False
Ventricular,Verbenaceous,9,False
Vicarship,Vehiculation,8,False
Vampire,Veritas,6,False
Vapulation,Verberation,5,False
Vicissitudinous,Vermilinguia,11,False
Virgule,Vision,5,False
Vecture,Vinyl,6,False
Volleys,Vility,4,False
Vindictive,Vaulter,8,False
Vacuums,Violous,5,False
Vastitude,Vanadate,6,False
Villenous,Velar,7,False
Vinous,Vim,4,False
Virid,Vial,3,False
Valleys,Vermicide,8,False
Valerylene,Voluntaryism,9,False
Vortical,Violascent,7,False
Venturous,Venom,5,False
Venene,Virgin,5,False
Venerable,Valency,7,False
Vitriolous,Vampire,8,False
Viridness,Vetoing,7,False
Vecture,Vaccinium,7,False
Violator,Vomito,4,False
Viewiness,Vexillation,9,False
Vagous,Virtueless,7,False
Ventriculus,Viperish,8,False
Vaginervose,Vermiculation,11,False
Vespilloes,Visaing,7,False
Visne,Voter,4,False
Vitta,Vestigial,6,False
Vanquished,Varify,7,False
Vehiculation,Vectitation,5,False
Vacuate,Ventouse,6,False
Virger,Verdured,5,False
Vitalistic,Vailer,7,False
Verditure,Vulpic,7,False
Voiceful,Villanette,8,False
Vang,Vulcano,4,False
Viennese,Varangian,7,False
Vaporer,Vesico-,6,False
Voodoo,Volleyed,6,False
Verdoy,Via,5,False
Vection,Veliger,5,False
Valentia,Vibrissa,6,False
Vorticose,Vanglo,7,False
Vanilloes,Variably,6,False
Vimineous,Vociferation,9,False
Venerean,Villanous,8,False
Vapory,Vanillic,6,False
Vellication,Vartabed,9,False
Volta,Ventriloquial,10,False
Velocity,Vinny,6,False
Varieties,Venae,6,False
Vehicle,Vinewed,6,False
Vaticination,Vicegerency,10,False
Vitrificable,Verged,10,False
Vitaille,Vesper,7,False
Verecund,Vigor,7,False
Vainly,Verticillate,9,False
Verily,Volatilizable,10,False
Vestigial,Vomer,8,False
Vernile,Violist,5,False
Vindicable,Viroled,7,False
Valiancy,Viridine,6,False
Vested,Voting,5,False
Verrucose,Vernacle,4,False
Veery,Verticity,6,False
Vociferant,Vegetability,10,False
Verbatim,Vaccinist,7,False
Vers,Vetiver,5,False
Volley,Vitrina,6,False
Venatic,Violative,5,False
Visionary,Ventrilocution,11,False
Vulgarity,Venerator,7,False
Vitriform,Voodoo,7,False
Voyage,Volumescope,8,False
Vehmic,Veiling,4,False
Vitriolic,Vermilinguia,9,False
Valuable,Vicarious,8,False
Votive,Vitriolation,8,False
Vallums,Volumetrical,9,False
Vegete,Vill,5,False
Vauquelinite,Vaisya,9,False
Vialled,Vitellus,4,False
Value,Vilipend,5,False
Ventriculite,Vair,10,False
Vestries,Varan,6,False
Vitta,Viled,3,False
Viverra,Vinery,3,False
Vernal,Vigoroso,6,False
Vivification,Valleys,11,False
Vower,Ventage,6,False
Ventro-inguinal,Vendace,12,False
Vichy water,Vivisector,7,False
Vamped,Variolar,6,False
Venantes,Votarist,6,False
Ventriculi,Velar,7,False
Varnished,Vengeful,7,False
Vilifying,Venally,8,False
Vary,Victualling,9,False
Vitiligo,Viripotent,7,False
Verberate,Visite,6,False
Velella,Visited,6,False
Varvel,Ventail,5,False
Vivers,Villanously,8,False
Vanish,Vinculum,6,False
VenAe portae,Visual,10,False
Versing,Vigoroso,7,False
Vituperate,Vare,7,False
Viscounty,Vagrant,6,False
Veered,Viennese,5,False
Vidonia,Vanadious,7,False
Vesta,Vitriol,6,False
Voidable,Vibroscope,8,False
Visaged,Vivipara,6,False
Vesperal,Valeritrine,8,False
Vigilance,Vergency,6,False
Vampire,Vialling,5,False
Voidable,Variscite,6,False
Vaut,Versified,8,False
Volvulus,Veteran,7,False
Vermeil,Vociferating,8,False
Viscountship,Vergency,10,False
Vulcanite,Vincibility,7,False
Victimizing,Vowelism,9,False
Verbosity,Viewer,8,False
Verdoy,Vaulter,6,False
Victimizing,Vicissy duck,9,False
Vaishnava,Verticillus,9,False
Vicarage,Vivace,4,False
Vagabond,Vivid,6,False
Vulvo-uterine,Vitrescent,10,False
Vibratility,Venial,8,False
Volkslieder,Vandyke,9,False
Visitable,Vesicle,4,False
Vulgarity,Valediction,8,False
Verbarium,Vorticellas,9,False
Vellicate,Vermetid,7,False
Vainglorious,Vitiousness,9,False
Vainglory,Vivisectionist,11,False
Vitals,Vellumy,6,False
Vinegarette,Venantes,7,False
Venereous,Voided,7,False
Vant-courier,Vacating,8,False
Venturing,Velocities,7,False
Valvasor,V,7,False
Villanizing,Vibroscope,9,False
Vacuity,Vaudois,5,False
Vocalness,Vari,7,False
Verticity,Veterinarian,8,False
Vernage,Vanities,6,False
Vesicating,Volunteering,8,False
Vap,Vacuolated,8,False
Valuation,Volcanization,6,False
Vassalry,Vulnerate,8,False
Vesicle,Vainness,6,False
Visualize,Verisimilitude,8,False
Vraisemblance,Ventriculite,10,False
Vinatico,Vacuolated,8,False
Violascent,Votarist,6,False
Virtuality,Vinyl,7,False
Volar,Vers,4,False
Vitrina,Vaccinium,6,False
Vertiginate,Villanize,8,False
Vibrancy,Verecundity,8,False
Vehemently,Veritas,7,False
Vivandiere,Villi,7,False
Vowelish,Varied,6,False
Vibrate,Validate,4,False
Vagary,Validation,7,False
Villanizing,Venery,9,False
Vendor,Voicing,6,False
Valorous,Vulcanicity,9,False
Vaccinate,Valleculae,6,False
Vae,Viduage,4,False
Virger,Ventosity,8,False
Viperish,Votive,6,False
Vitrescence,Vamper,9,False
Vowed,Verberation,9,False
Vegetality,Valerin,7,False
Venally,Virial,5,False
Vermicule,Vulgarity,8,False
Vas,Valedictorian,11,False
Vituperable,Vends,9,False
Volcanity,Vibratile,6,False
Vigorite,Verifying,7,False
Viscountship,Vulcanicity,9,False
Vild,Vaward,4,False
Vorticel,Ventriloquize,10,False
Viscosity,Victoria,5,False
Vellicative,Vanadious,9,False
Ventriloquist,Virtuality,9,False
Valencia,Voltairean,7,False
Vindemial,Vinette,5,False
Valentia,Vented,4,False
Vimen,Vomer,2,False
Vulvo-uterine,Vulcanian,9,False
Vell,Viceroyship,9,False
Vitalist,Votary,5,False
Vambrace,Vara,4,False
