Word 1,Word 2,Levenshtein Distance,Doublemetaphone Match
Dissertly,Disintegrate,7,False
Deline,Disorient,6,False
Dull-witted,Depositum,8,False
Demilancer,Deskwork,8,False
Diesinking,Discipless,7,False
Diverged,Disrelished,6,False
Devilfish,Disbar,7,False
Desquamatory,Debituminization,11,False
Dimyaria,Dawdle,7,False
Demirep,Divorced,5,False
Dishfuls,Ditty,6,False
Deckle,Decrescent,6,False
Destruction,Dolmen,9,False
Decadist,Didactics,6,False
Diamond-back,Dieter,10,False
Deoxygenate,Dartrous,10,False
Dufrenite,Dead beat,8,False
Deputies,Diathermic,8,False
Disable,Drawbar,5,False
Dextrous,Dissite,7,False
Draughthouse,Diandrian,10,False
Dedentition,Devil's darning-needle,17,False
Defaming,Dock-cress,9,False
Disheartening,Dialed,9,False
Divesting,Discriminative,10,False
Detracter,Dreamingly,8,False
Disedify,Disrupture,7,False
Dowcet,Decollete,5,False
Decagram,Disrepute,8,False
Darraign,Depletion,6,False
Dioscorea,Dronkelewe,7,False
Divertive,Drupel,7,False
Demi,Deambulatory,9,False
Deve,Dahlin,5,False
Discharger,Decertation,9,False
Didactylous,Discolored,7,False
Diremption,Dermatogen,6,False
Dealbate,Draughting,7,False
Diploic,Deporting,6,False
Disvantageous,Decrete,10,False
Divalent,Drawbore,7,False
Desponsage,Double-tongue,9,False
Disgustful,Dervish,8,False
Donatistic,Daymare,8,False
Dirking,Dentiform,7,False
Distaffs,Discriminatively,12,False
Deprecated,Dwelt,7,False
Discussion,Disappeared,8,False
Distressing,Dewed,9,False
Disposited,Desultorily,8,False
Denied,Dasyurine,7,False
Dagswain,Doughtily,7,False
Desmomyaria,Delinquencies,10,False
Doff,Dropwise,6,False
Dissertly,Discretional,8,False
Deprehend,Disrepair,6,False
Divorcee,Dissheathe,7,False
Disordinate,Daphnetin,9,False
Devi,Demissly,5,False
Dejecture,Disobediently,10,False
Dictation,Drowned,8,False
Desmology,Dispurse,7,False
Declamator,Defacing,7,False
Dirigible,Disagreement,8,False
Defining,Detractory,8,False
Dalf,Democrat,7,False
Domineered,Dairymaid,7,False
Dicotyledonous,Deformed,10,False
Disclamation,Degenerous,11,False
Digester,Diacritic,6,False
Dister,Disciplinarian,10,False
Disentrail,Dulling,9,False
Decarbonizing,Dopper,11,False
Degu,Discriminatively,14,False
Discontinuee,Dequantitate,7,False
Deepness,Disrulily,8,False
Disaster,Draperied,7,False
Duodecahedron,Distributiveness,14,False
Demurity,Draughts,5,False
Disinclination,Depart,12,False
Discomposing,Dang,9,False
Daker,Decarbonizing,11,False
D valve,Doorcheek,7,False
Disprofit,Dasypaedic,6,False
Dewed,Dicyemata,7,False
Demeanure,Disheritance,8,False
Denarius,Deferentially,9,False
Duct,Dux,2,False
Delude,Designate,6,False
Describer,Demoniacally,9,False
Doctrinaire,Daintiness,8,False
Dousing,Dagswain,5,False
Dracontic,Drawbolt,5,False
Demonomist,Discoure,8,False
Digonous,Duds,6,False
Downlooked,Demonist,8,False
Dicrotic,Disapprovingly,9,False
Disallowance,Down-share,9,False
Dodipoll,Disworship,9,False
Debeige,Drifted,6,False
Detortion,Dastardizing,7,False
Deviceful,Decivilize,7,False
Deanship,Disruptive,8,False
Demilune,Double-decker,10,False
Didactic,Discountenanced,11,False
Destroyer,Deleting,7,False
Disembarrass,Disoccupation,10,False
Deoxidate,Deplumed,7,False
Deranged,Declared,4,False
Drastic,Devoration,6,False
Diamantiferous,Downweed,11,False
Dialed,Dentirostres,9,False
Dizz,Directly,6,False
Decimetre,Decorament,6,False
Dogday,Disembitter,10,False
Demonstrably,Depilation,9,False
Desquamate,Doctoring,9,False
Dispand,Diclinous,6,False
Dirk,Dazzled,6,False
Deathsman,Duck's-bill,9,False
Diastasis,Deauration,6,False
Disaccord,Demiurge,8,False
Devotional,Disquietness,9,False
Dearborn,Danceress,7,False
Dimply,Dowse,5,False
Diphtherial,Decuries,8,False
Dippel's oil,Dimensionless,9,False
Deploying,Dipsosis,5,False
Deject,Despising,7,False
Dalliance,Disillusion,8,False
Decagynian,Draggle-tailed,11,False
Desoxalic,Disenter,7,False
Devotional,Dentine,5,False
Driftweed,Difficile,7,False
Diaglyph,Deadener,6,False
Deducing,Dedicatee,5,False
Dehydrate,Dishable,7,False
Doyly,Drill press,9,False
Dog day,Depository,7,False
Doctoring,Displeasedly,11,False
Diplococcus,Diaphanometer,9,False
Decennial,Dauntless,8,False
Daemonic,Dianoialogy,9,False
Disentwine,Daemon,7,False
Derf,Determinist,8,False
Divagation,Decorticate,9,False
Drawlink,Diorama,7,False
Deny,Drupelet,6,False
Dignitary,Demideify,7,False
Digestion,Deed,7,False
Drabbing,Drollish,5,False
Dealbate,Dracin,6,False
Dramatic,Damnation,4,False
Doling,Diarchy,6,False
Disthrone,Demency,8,False
Dauphiness,Depauperated,8,False
Decked,Dispensatively,11,False
Departing,Despumate,7,False
Despiciency,Desition,5,False
Dockage,Dyslysin,7,False
Digestedly,Depurative,9,False
Disimprovement,Dormouse,10,False
Dispeople,Didrachma,7,False
Dost,Divulge,6,False
Dwaul,Diluvial,5,False
Demephitize,Diaconate,8,False
Doctoral,Dropsied,7,False
Docquet,Deciphered,7,False
Debilitating,Dentiphone,8,False
Dromedaries,Domage,6,False
Dopper,Demitint,7,False
Demurring,Debauching,4,False
Decarburize,Disarm,8,False
Dysgenesic,Dermatitis,8,False
Disordered,Deserter,5,False
Decker,Delusional,8,False
Diathermancy,Dextronic,8,False
Dungyard,Demandable,8,False
Diclinous,Discumber,7,False
Deceptious,Daphnia,8,False
Dapifer,Dicacious,6,False
Ductor,Diary,5,False
Decompose,Dowcet,7,False
Dispensable,Donatism,9,False
Decivilize,Drollingly,8,False
Disencharm,Don,8,False
Discerned,Detain,7,False
Deuto-,Damnableness,10,False
Dispersed,Dilator,7,False
Dictionary,Disordeined,9,False
Declaratively,Doubler,11,False
Disfurnished,Dry,10,False
Disannuller,Diverberate,9,False
Darwinism,Dispunishable,9,False
Discobolus,Dentizing,9,False
Demonianism,Discurrent,10,False
Dam,Divulsive,8,False
Duplicated,Distortion,9,False
Dighting,Drawknife,7,False
Dulwilly,Disturbed,8,False
Disoppilate,Disjointing,8,False
Dishonest,Disappreciate,8,False
Dammed,Disquisition,11,False
Discarnate,Declamator,7,False
Dential,Distream,5,False
Diversity,Depurition,7,False
Disinthrallment,Discrasies,9,False
Drawled,Deflowerer,7,False
Defender,Dead-reckoning,10,False
Duodenary,Drudging box,9,False
Dentelli,Distributiveness,13,False
Doree,Duodecahedron,9,False
Diametral,Darnic,7,False
Deluged,Devoutness,6,False
Day-labor,Dermoskeleton,10,False
Dimorphic,Disguisement,10,False
Dipsas,Demarcation,9,False
Derivably,Disciplining,10,False
Declinature,Decorator,5,False
Desmid,Dramatical,7,False
Dichromate,Dijucating,8,False
Debase,Deathfulness,9,False
Daphne,Dipteral,6,False
Doubter,Desidiose,8,False
Dunderhead,Demonstration,10,False
Detersive,Defense,4,False
Divast,Diner-out,6,False
Do-little,Dread,8,False
Diureticalness,Digress,8,False
Diprotodon,Distrait,7,False
Dermopterygii,Dialogically,11,False
Dallying,Dolabriform,8,False
Dentize,Disrooted,7,False
Duan,Dilating,5,False
Dogged,De bene esse,10,False
Diurna,Dasypaedes,8,False
Dutchman,Dynamo-electric,13,False
Disinherit,Donor,7,False
Dispunct,Deplorre,7,False
Disembayed,Drabble-tail,10,False
Downed,Discoure,6,False
Denitrify,Draconic,7,False
Disenthrall,Decorament,9,False
Demoniacally,Dermapteran,9,False
Defatigate,Decime,6,False
Disquietal,Discernible,7,False
Disseizoress,Disrudder,8,False
Demigrate,Diastasic,8,False
Demonstrably,Daymare,10,False
Donary,Direptitiously,11,False
Delving,Disposing,5,False
Dresser,Deer,3,False
Doughnut,Degarnishing,10,False
Disinvestiture,Disengaged,10,False
Derogatoriness,Depardieux,9,False
Drough,Deleterious,8,False
Disgracer,Draggle,6,False
Diaphanic,Doctress,8,False
Diploetic,Donor,7,False
Duction,Diaphonics,7,False
Decrease,Dipteran,6,False
Dragmen,Death's-herb,9,False
Delactation,Daily,8,False
Decortication,Divergement,11,False
Discretionally,Dephlegmation,11,False
Dobule,Desiccative,9,False
Devotee,Dispunishable,11,False
Dissolvability,Deglutitory,10,False
Deperditely,Decoying,8,False
Disavowance,Deporture,8,False
Discontinue,Duodecuple,9,False
Discountable,Degree,10,False
Debitor,Degender,5,False
Decant,Dentilave,6,False
Deburse,Disassenter,8,False
Dishabilitate,Driblet,9,False
Disrooted,Disgraced,4,False
Disloyally,Diverge,8,False
Distraction,Dress goods,10,False
Derogatory,Desultorily,6,False
Dunbird,Died,4,False
Dialogist,Decarbonize,7,False
Dancer,Dextrer,4,False
Dies non,Desk,5,False
Disanchor,Disencumbrance,8,False
Disbarring,Disassociating,8,False
Dechristianizing,Dresser,13,False
Dress coat,Distantial,8,False
Deambulatory,Deep-fet,9,False
Discoursive,Dissociation,7,False
Doubloon,Distemper,8,False
Doffed,Damask,5,False
Dichotomist,Dishevelled,8,False
Diswont,Doretree,7,False
Dry-rub,Dire,5,False
Diluvia,Dihedron,6,False
Dadle,Distinguishingly,14,False
Default,Disengagement,9,False
Dika,Dalmania,6,False
Decussation,Drowsihed,9,False
Dadoes,Diatonically,9,False
Debenture,Defaming,7,False
Diaphanous,Disordering,9,False
Distaste,Diner,6,False
Dewy,Deathbed,6,False
Demoniac,Dewed,6,False
Dermoneural,Dribber,7,False
Dogcart,Declarer,5,False
Dijudicant,Durancy,7,False
Dicentra,Diastem,5,False
Drooped,Donated,4,False
Deploration,Disband,9,False
Dog days,Depletion,8,False
Desperate,Dolente,5,False
Dumfounded,Deduplication,11,False
Diminutively,Dover's Powder,13,False
Diluviums,Dactyliomancy,10,False
Donatistic,Disassociate,9,False
Didrachm,Debacle,5,False
Delphinoidea,Disprovide,7,False
Dialyzed,Diphthongation,12,False
Dementate,Dastardness,9,False
Decard,Divergent,7,False
Divulsive,Demolishment,8,False
Desponsage,Diaries,8,False
Docketing,Dendritical,8,False
Discinct,Devilry,6,False
Diallel,Ditheistic,8,False
Digitule,Detecting,7,False
Deformed,Dwindled,5,False
Defecating,Decubation,5,False
Disinfection,Disporting,7,False
Dragon's blood,Decker,13,False
Desudation,Depositories,8,False
Drasty,Deadened,6,False
Dumb,Duplex,4,False
Disinclining,Disseized,8,False
Distantly,Datolite,7,False
Duct,Dominicide,8,False
Dashboard,Discerpibility,11,False
Democracy,Double first,10,False
Dyestuff,Diathermous,9,False
Dominative,Dead,8,False
Dowager,Disquisitionary,13,False
Decuries,Despot,6,False
Doom,Diducement,8,False
Disembellish,Debarrass,8,False
Deteriorate,Di/planted,9,False
Duction,Disappointment,11,False
Dauphiness,Desking,7,False
Disguisedness,Dolorifical,11,False
Definement,Depurator,8,False
Discovert,Dispurvey,5,False
Duel,Disciform,8,False
Dispurvey,Dispassion,6,False
Dictatorship,Doni,9,False
Disembaying,Disconcerting,7,False
Detonize,Dwang,6,False
Dubitation,Decanting,7,False
Drenched,Dunnage,5,False
Devergency,Defensible,7,False
Detracter,Draintrap,7,False
Dubitate,Destin,6,False
Dipteran,Dumfounded,9,False
Doomsday,Decipherable,10,False
Dreadable,Defecation,8,False
Damnability,Demanding,7,False
Drum major,Deconsecrate,11,False
Doggrel,Drawplate,8,False
Disqualifying,Dateless,11,False
Dase,Denominationalist,14,False
Dumped,Drily,5,False
Disapproving,Duality,9,False
Damourite,Diplococcus,9,False
Diametrically,Drowning,11,False
Debentured,Desulphurize,8,False
Denationalized,Dissipated,9,False
Debaser,Dotting pen,9,False
Dislodge,Dictum,6,False
Drecche,Desiccative,7,False
Deceitful,Drench,7,False
Demeanure,Drinkless,8,False
Deferring,Deil,6,False
Did,Doddart,5,False
Deoperculate,Dolabriform,10,False
Dodded,Dispositional,11,False
Disparition,Dirkness,8,False
Dromedary,Disincline,9,False
Dawe,Decretory,7,False
Disruly,Delve,6,False
Devastator,Disarmer,7,False
Devoter,Discernibly,9,False
Diagram,Denominationalist,13,False
Denudate,Desolating,6,False
Diathermous,Dogging,10,False
Didrachm,Dewfall,6,False
Dungmeer,Doob grass,8,False
Disimpassioned,Disembody,9,False
Derotremata,Disfriar,8,False
Demicadence,Debater,7,False
Dervise,Dehonestation,10,False
Defervescency,Deforcing,7,False
Defamation,Discretionarily,10,False
Dozenth,Decimated,7,False
Droitural,Dentiscalp,7,False
Dispraising,Doghole,10,False
Drevil,Duck's-foot,10,False
Diplomatically,Domiciling,9,False
Dispatch,Dog-faced,7,False
Deliriant,Discure,7,False
Diplomatist,Drongo,9,False
Drilled,Downy,6,False
Dishfuls,Disenrolling,8,False
Domineered,Dreynt,8,False
Dulcified,Disserve,7,False
Desponsory,Dedicating,8,False
Diminishment,Denticulation,11,False
Dry-beat,Diphtheric,8,False
Dodkin,Discerp,6,False
Delation,Disseizing,7,False
Deemster,Dogtooth,7,False
Drawboy,Dinmont,6,False
Dissociation,Deinosaur,9,False
Demonianism,Dismayful,9,False
Disinclination,Daman,11,False
Disseize,Doree,5,False
Devisable,Definiteness,8,False
Digitule,Deductible,6,False
Drowsy,Demoniacism,8,False
Declaring,Darer,6,False
Discretionary,Disbarment,9,False
Diffusate,Daily,8,False
Dastardize,Disencumbering,11,False
Displeasedness,Deathsman,11,False
Dade,Disbench,6,False
Declamator,Diacodium,9,False
Diaphote,Domiciling,8,False
Daze,Disassimilative,12,False
Delapsing,Disported,8,False
Doling,Decard,5,False
Didactical,Disappendency,10,False
Dehydrogenation,Duodecahedral,13,False
Disperson'ate,Duller,10,False
Departure,Diplomatic,8,False
Disposement,Dumpiness,8,False
Disease,Deliracy,6,False
Disseizure,Derange,7,False
Diallage,Diplopod,5,False
Diamantiferous,Discretely,10,False
Deifying,Digestibility,9,False
Dossel,Diaphemetric,10,False
Deporture,Dinnerless,8,False
Dingle,Displeased,6,False
Diathesis,Dacapo,7,False
Deride,Disputer,6,False
Dicrotous,Dalmatian,7,False
Domesticator,Donation,7,False
Disafforest,Discommodious,9,False
Desultory,Defamation,7,False
Diarrhea,Diastyle,5,False
Disprovide,Denounced,8,False
Downfall,Dimply,6,False
Dux,Death,4,False
Dicyanide,Didynamia,5,False
Densimeter,Dolabra,9,False
Diffidence,Diclinous,7,False
Dictums,Dramatical,8,False
Decretory,Derisory,3,False
Definable,Dorsimeson,8,False
Distractile,Damnable,7,False
Dropsies,Drayage,5,False
Donned,Detorted,4,False
Descendent,Diagraph,9,False
Dexterous,Distaffs,6,False
Dislocating,Debauchness,9,False
Digerent,Depreciating,9,False
Diverticular,Delibrated,10,False
Deictically,Dramatizable,7,False
Downtrod,Delitescence,10,False
Dynastic,Detain,5,False
Destemper,Dingey,7,False
Danger,Dropworm,6,False
Dualin,Delineation,7,False
Debasingly,Dominancy,7,False
Disacquaintance,Denticete,12,False
Disord,Decanal,6,False
Dairywomen,Diandrous,8,False
Democracy,Defaced,6,False
Disturbation,Discoid,8,False
Dialyzing,Devil bird,7,False
Discountenancer,Dunnock,10,False
Desilverize,Decurrence,7,False
Dakoit,Donate,5,False
dorsibranchiata,Decerpt,13,False
Digressively,Deranging,9,False
Dicalcic,Delight,7,False
Deciphered,Daintrel,6,False
Discruciated,Disbowel,8,False
Declinometer,Despise,8,False
Diarrhoetic,Debarb,9,False
Deline,Demirelief,6,False
Diplomate,Deflagrate,5,False
Ditation,Deceived,7,False
Dished,Dubbing,6,False
Drent,Duchess,5,False
Dine,Detraction,8,False
Distributive,Dogwood,11,False
Duller,Discoid,6,False
Dictionalrian,Drivel,10,False
Dog-faced,Darted,6,False
Dysgenesic,Disseminative,8,False
Diptote,Disrepair,7,False
Digress,Darbyite,7,False
Diodon,Deglutinate,9,False
Divertissement,Discipleship,10,False
Design,Damageable,8,False
Disgusting,Deglutinate,7,False
Dressiness,Disgospel,8,False
Distractile,Decimalize,7,False
Disorientate,Desinence,7,False
Dwindled,Disclame,6,False
Dynastidan,Debarred,7,False
Discussing,Decalcifying,7,False
Disruption,Debel,9,False
Distant,Devisee,6,False
Doxology,Dephlegmate,8,False
Diseaseful,Draughtsmen,10,False
Dephlogisticcate,Dental,12,False
Depicted,Dakota group,11,False
Dragbar,Deicide,6,False
Day-laborer,Doctorship,10,False
Dialect,Dubitate,6,False
Deforcing,Dream,7,False
Denominating,Disrooted,10,False
Dormitory,Dissyllabification,15,False
Deadworks,Disproportionate,13,False
Delays,Displumed,7,False
Deyntee,Definitiveness,8,False
Doddart,Destruie,7,False
Downtrod,Distinguishingly,14,False
Discommendable,Dictated,9,False
Didynamia,Defense,7,False
Demigoddess,Desponsate,8,False
Doubleminded,Diathermometer,10,False
Deforcing,Devexity,6,False
Disinherit,Draped,8,False
Devilish,Domesmen,7,False
Dread-bolted,Discontenting,11,False
Dun,Deplumation,8,False
Dronkelewe,Dragonish,8,False
Descendingly,Dispraisable,9,False
Downiness,Dozens,5,False
Doole,Dolerite,5,False
Duress,Dorsal,4,False
Dilacerating,Dracunculi,9,False
Downtrodden,Deplorable,8,False
Deambulation,Disperson'ate,11,False
Dysteleology,Daturine,10,False
Depainted,Dung,7,False
Diced,Dey,3,False
Deeming,Detaining,4,False
Dueness,Disloyalty,9,False
Dotard,Depredation,9,False
Dilettantish,Disabuse,8,False
Dissevered,Disavowal,6,False
Deadly,Dust-point,9,False
Detractingly,Desparple,8,False
Data,Dauntless,6,False
Dinosauria,Doubloon,8,False
Defiladed,Dromond,7,False
Deligate,Deliberated,4,False
Dead-reckoning,Disowning,9,False
Devergence,Dartoic,7,False
Demonic,Disseminative,8,False
Dormancy,Druidic,6,False
Demirep,Distinguishableness,16,False
Dentist,Dorhawk,6,False
Dissoluteness,Discursion,9,False
Decoct,Drengage,6,False
Dooryard,Dualist,7,False
Deviant,Demonologist,9,False
Dozenth,Disworth,5,False
Decompoundable,Dijudicated,12,False
Disfavored,Devotee,6,False
Drawn,Debeige,6,False
Decipherer,Delegate,7,False
Doomsday,Divulgation,9,False
Deliverable,Disappropriate,11,False
Dynamist,Deplore,7,False
Deflect,Dogshore,7,False
Disafforest,Declinator,9,False
Damascene,Debarrass,7,False
Dignation,Dewlap,7,False
Disaster,Disassent,3,False
Discoloring,Dividend,8,False
Durian,Demeanor,5,False
Dakir,Defix,3,False
Dishonestly,Derne,8,False
Dungyard,Dizening,7,False
Deafen,Determination,9,False
Damp,Diametrally,8,False
Dropsicalness,Dister,10,False
Despicably,Dialyzation,9,False
Doughy,Disfavorer,9,False
Dagges,Deemster,6,False
Dyadic,Dodecasyllable,11,False
Derbio,Defrauder,6,False
Dancette,Dry,7,False
Deterge,Day-peep,6,False
Dutiful,Depredatory,10,False
Dinning,Designation,7,False
Dishwater,Distension,7,False
Deinoceras,Double-dyed,10,False
Dupe,Dentiphone,7,False
Darbyite,Double-entendre,11,False
Delineature,Disrank,8,False
Depopulated,Disconsecrate,9,False
Dioristic,Diarrhoetic,5,False
Dimensional,Destruie,8,False
Drop,Disorganized,10,False
Deducting,Daintifying,7,False
Day-coal,-ancies,6,False
Dendrometer,Deploitation,9,False
Deforcing,Demurrable,7,False
Dislodge,Disintegrate,7,False
Dogal,Desidiose,8,False
Dropsies,Daphne,5,False
Daphnetin,Denting,5,False
Dankish,Depreciator,9,False
Deforser,Duodecimo,8,False
Disadvantageous,D valve,11,False
Despotist,Deare,7,False
Dempster,Diandrian,8,False
Direness,Diestock,6,False
Diced,Depository,8,False
Deinosaur,Disremember,9,False
Defrauding,Deintegrate,9,False
Dismayed,Dispreader,5,False
Diabase,Dilling,5,False
Dentilation,Displuming,8,False
Discophora,Diegesis,8,False
Dewlap,Denmark satin,10,False
Definitively,Dogmas,11,False
Drayage,Drogue,4,True
Double-handed,Darg,11,False
Divine,Deuterogamy,10,False
Despairing,Drudging,6,False
Destrer,Dislink,5,False
Dentistic,Dealbate,6,False
Do-naught,Dejerate,8,False
Doretree,Dinted,5,False
Damnation,Disattire,6,False
Desk,Discoursing,9,False
Depopulate,Dichotomize,8,False
Dozenth,Dulciloquy,9,False
Dramatis personae,Druery,13,False
Duodecimos,Disthrone,9,False
Denaturalized,Daisies,9,False
Dulciloquy,Depletory,7,False
Dispossessing,Debouched,11,False
Depositor,Duty,7,False
Dejecta,Downsteepy,8,False
Deferrer,Digressing,8,False
Daturine,Drabbish,6,False
Drumble,Dispair,6,False
Dialyze,Decedent,7,False
Defenser,Distally,7,False
Daedalous,Deadener,7,False
Dwindling,Diurnal,7,False
Disguised,Disherited,4,False
Drunkenness,Developer,9,False
Dermal,Danaide,6,False
Dixie,Doubleminded,9,False
Denationalized,Donate,9,False
Disoxidate,Defluxion,8,False
Depute,Distrusted,6,False
Droughtiness,Deodate,8,False
Dupe,Deferred,6,False
Descensional,Distich,9,False
Durbar,Dual,3,False
Drabbet,Digressed,6,False
Decipheress,Devotionalist,9,False
Dramseller,Dodkin,9,False
Distilled,Detorsion,8,False
Disbark,Dabbled,5,False
Drabble-tail,Dead-pay,8,False
Dogma,Disquieting,10,False
Deuse,Determinate,8,False
Distichous,Disrange,7,False
Deponent,Duddery,6,False
Decussatively,Decagynian,9,False
Dioecious,Decoy-men,8,False
Depurate,Daintified,8,False
Doni,Ditrochee,7,False
Dysuric,Dawned,6,False
Docetic,Disaster,6,False
