Word 1,Word 2,Levenshtein Distance,Doublemetaphone Match
Zygodactylae,Zooerythrine,9,False
Zincoid,Zumic,5,False
Zoographist,Zeuglodonta,9,False
Zeylanite,Zocco,8,False
Zymometer,Zilla,8,False
Zayat,Zenik,4,False
Zonular,Zygosis,6,False
Zebrine,Zenana,4,False
Zeuglodonta,Zymotic,9,False
Zati,Zenith,4,False
Zaratite,Zoophilist,8,False
Zygodactylous,Zaphrentis,10,False
Zopilote,Zoologically,9,False
Zeolitiform,Zinkenite,9,False
Zequin,Zonal,5,False
Zostera,Zygantra,5,False
Zedoary,Zaimet,6,False
Zoophyta,Zeriba,6,False
Zircofluoride,Zoogeographical,12,False
Zoochemistry,Zygosphene,10,False
Zoomelanin,Zarathustrian,10,False
Zero,Zamouse,5,False
Zaptiah,Zoologically,9,False
Zeolite,Zingel,6,False
Zoological,Zedoary,8,False
Zebrawood,Zonal,7,False
Zillah,Zonule,5,False
Zygomatic,Zooidal,7,False
Zebec,Zinziberaceous,10,False
Zibeth,Zeuglodonta,9,False
Zoanthoid,Zoodendrium,8,False
Zincing,Zoopathology,10,False
Zygodactylae,Zoophagan,9,False
Zanies,Zacco,4,False
Zati,Zincify,5,False
Zouave,Zoutch,3,False
Zeolitic,Zincongraphical,11,False
Zoodendria,Zymologic,8,False
Zonal,Zygomorphic,9,False
Zymophyte,Zygapophyses,5,False
Zoogony,Zarnich,6,False
Zoea,Zymome,4,False
Zygobranchiate,Zemindari,11,False
Zareba,Zincous,6,False
Zoonic,Zetetics,5,False
Zarathustrism,Zauschneria,8,False
Zingari,Zealot,6,False
Zealotry,Zootomical,8,False
Zenik,Zaptiah,5,False
Zygoma,Zeolitic,7,False
Zingel,Zygodactylous,11,False
Zarathustrism,Zygoma,12,False
Zoogenic,Zander,6,False
Zopilote,Zigger,6,False
Zemindari,Zante,7,False
Zoomorphism,Zeolite,8,False
Zircofluoride,Zoographist,10,False
Zealotist,Zemindary,7,False
